01,01,2010	  72.25,   20.25,    0.0
01,01,2010	  72.25,   20.50,    0.0
01,01,2010	  72.50,   20.25,    0.0
01,01,2010	  72.50,   20.50,    0.0
01,01,2010	  72.50,   20.75,    0.0
01,01,2010	  72.50,   21.00,    0.0
01,01,2010	  72.50,   21.25,    0.0
01,01,2010	  72.50,   21.50,    0.0
01,01,2010	  72.50,   21.75,    0.0
01,01,2010	  72.50,   22.00,    0.0
01,01,2010	  72.75,   20.25,   12.0
01,01,2010	  72.75,   20.50,    1.7
01,01,2010	  72.75,   20.75,    8.3
01,01,2010	  72.75,   21.00,    5.2
01,01,2010	  72.75,   21.25,    0.1
01,01,2010	  72.75,   21.50,    0.0
01,01,2010	  72.75,   21.75,    0.0
01,01,2010	  72.75,   22.00,    0.0
01,01,2010	  72.75,   22.25,    0.0
01,01,2010	  72.75,   22.50,    0.0
01,01,2010	  72.75,   22.75,    0.0
01,01,2010	  72.75,   23.00,    0.0
01,01,2010	  72.75,   23.25,    0.0
01,01,2010	  72.75,   23.50,    0.0
01,01,2010	  72.75,   23.75,    0.0
01,01,2010	  73.00,   20.25,   41.0
01,01,2010	  73.00,   20.50,   40.1
01,01,2010	  73.00,   20.75,   41.0
01,01,2010	  73.00,   21.00,   21.0
01,01,2010	  73.00,   21.25,   25.0
01,01,2010	  73.00,   21.50,    7.1
01,01,2010	  73.00,   21.75,    5.1
01,01,2010	  73.00,   22.00,   12.4
01,01,2010	  73.00,   22.25,   13.0
01,01,2010	  73.00,   22.50,   17.7
01,01,2010	  73.00,   22.75,    2.9
01,01,2010	  73.00,   23.00,    1.3
01,01,2010	  73.00,   23.25,    0.0
01,01,2010	  73.00,   23.50,    0.0
01,01,2010	  73.00,   23.75,    0.0
01,01,2010	  73.00,   24.00,    0.0
01,01,2010	  73.00,   24.25,    0.0
01,01,2010	  73.00,   24.50,    0.0
01,01,2010	  73.25,   21.50,    0.0
01,01,2010	  73.25,   21.75,    6.6
01,01,2010	  73.25,   22.00,    0.0
01,01,2010	  73.25,   22.25,    6.7
01,01,2010	  73.25,   22.50,   20.2
01,01,2010	  73.25,   22.75,    0.0
01,01,2010	  73.25,   23.00,    5.7
01,01,2010	  73.25,   23.25,    0.9
01,01,2010	  73.25,   23.50,    4.7
01,01,2010	  73.25,   23.75,    1.2
01,01,2010	  73.25,   24.00,    0.0
01,01,2010	  73.25,   24.25,   11.2
01,01,2010	  73.25,   24.50,   25.5
01,01,2010	  73.50,   22.75,    0.0
01,01,2010	  73.50,   23.00,    0.0
01,01,2010	  73.50,   23.25,    6.6
01,01,2010	  73.50,   23.50,   20.0
01,01,2010	  73.50,   23.75,    2.8
01,01,2010	  73.50,   24.00,    5.0
01,01,2010	  73.50,   24.25,    7.9
01,01,2010	  73.50,   24.50,    0.6
01,01,2010	  73.75,   24.25,    0.0
01,01,2010	  73.75,   24.50,    1.0
02,01,2010	  72.25,   20.25,    0.0
02,01,2010	  72.25,   20.50,    0.0
02,01,2010	  72.50,   20.25,    0.0
02,01,2010	  72.50,   20.50,    0.0
02,01,2010	  72.50,   20.75,    0.0
02,01,2010	  72.50,   21.00,    0.0
