mm,yy,Longitude,Latitude,Rain
01,2010,68.25,28.00,0.0
01,2010,68.25,28.25,0.0
01,2010,68.25,28.50,0.0
01,2010,68.25,28.75,0.0
01,2010,68.25,29.00,0.0
01,2010,68.25,29.25,0.0
01,2010,68.25,29.50,0.0
01,2010,68.25,29.75,0.0
01,2010,68.50,18.25,0.0
01,2010,68.50,18.50,0.0
01,2010,68.50,18.75,0.0
01,2010,68.50,19.00,0.0
01,2010,68.50,19.25,0.0
01,2010,68.50,19.50,0.0
01,2010,68.50,19.75,0.0
01,2010,68.50,20.00,0.0
01,2010,68.50,20.25,0.0
01,2010,68.50,20.50,0.0
01,2010,68.50,20.75,0.0
01,2010,68.50,21.00,0.0
01,2010,68.50,21.25,0.0
01,2010,68.50,21.50,0.0
01,2010,68.50,21.75,0.0
01,2010,68.50,22.00,0.0
01,2010,68.50,22.25,0.0
01,2010,68.50,22.50,0.0
01,2010,68.50,22.75,0.0
01,2010,68.50,23.00,0.0
01,2010,68.50,23.25,0.0
01,2010,68.50,23.50,0.0
01,2010,68.50,23.75,0.0
01,2010,68.50,24.00,0.0
01,2010,68.50,24.25,0.0
01,2010,68.50,24.50,0.0
01,2010,68.50,24.75,0.0
01,2010,68.50,25.00,0.0
01,2010,68.50,25.25,0.0
01,2010,68.50,25.50,0.0
01,2010,68.50,25.75,0.0
01,2010,68.50,26.00,0.0
01,2010,68.50,26.25,0.0
01,2010,68.50,26.50,0.0
01,2010,68.50,26.75,0.0
01,2010,68.50,27.00,0.0
01,2010,68.50,27.25,0.0
01,2010,68.50,27.50,0.0
01,2010,68.50,27.75,0.0
01,2010,68.50,28.00,0.0
01,2010,68.50,28.25,0.0
01,2010,68.50,28.50,0.0
01,2010,68.50,28.75,0.0
01,2010,68.50,29.00,0.0
01,2010,68.50,29.25,0.0
01,2010,68.50,29.50,0.0
01,2010,68.50,29.75,0.0
01,2010,68.75,18.25,0.0
01,2010,68.75,18.50,0.0
01,2010,68.75,18.75,0.0
01,2010,68.75,19.00,0.0
01,2010,68.75,19.25,0.0
01,2010,68.75,19.50,0.0
01,2010,68.75,19.75,0.0
01,2010,68.75,20.00,0.0
01,2010,68.75,20.25,1.4
01,2010,68.75,20.50,0.0
01,2010,68.75,20.75,0.0
01,2010,68.75,21.00,0.0
01,2010,68.75,21.25,0.0
01,2010,68.75,21.50,1.6
01,2010,68.75,21.75,0.0
01,2010,68.75,22.00,0.0
01,2010,68.75,22.25,0.0
01,2010,68.75,22.50,0.0
01,2010,68.75,22.75,0.0
01,2010,68.75,23.00,0.0
01,2010,68.75,23.25,0.0
01,2010,68.75,23.50,0.0
01,2010,68.75,23.75,0.0
01,2010,68.75,24.00,0.0
01,2010,68.75,24.25,0.0
01,2010,68.75,24.50,0.0
01,2010,68.75,24.75,0.0
01,2010,68.75,25.00,0.0
01,2010,68.75,25.25,0.0
01,2010,68.75,25.50,0.0
01,2010,68.75,25.75,0.0
01,2010,68.75,26.00,0.0
01,2010,68.75,26.25,0.0
01,2010,68.75,26.50,0.0
01,2010,68.75,26.75,0.0
01,2010,68.75,27.00,0.0
01,2010,68.75,27.25,0.0
01,2010,68.75,27.50,0.0
01,2010,68.75,27.75,0.0
01,2010,68.75,28.00,0.0
01,2010,68.75,28.25,0.0
01,2010,68.75,28.50,0.0
01,2010,68.75,28.75,0.0
01,2010,68.75,29.00,0.0
01,2010,68.75,29.25,0.0
01,2010,68.75,29.50,0.0
01,2010,68.75,29.75,0.0
01,2010,69.00,18.25,0.3
01,2010,69.00,18.50,0.0
01,2010,69.00,18.75,0.0
01,2010,69.00,19.00,0.0
01,2010,69.00,19.25,0.0
01,2010,69.00,19.50,0.0
01,2010,69.00,19.75,0.0
01,2010,69.00,20.00,0.0
01,2010,69.00,20.25,0.0
01,2010,69.00,20.50,0.0
01,2010,69.00,20.75,0.0
01,2010,69.00,21.00,0.0
01,2010,69.00,21.25,0.0
01,2010,69.00,21.50,0.0
01,2010,69.00,21.75,0.0
01,2010,69.00,22.00,0.0
01,2010,69.00,22.25,0.0
01,2010,69.00,22.50,0.0
01,2010,69.00,22.75,0.0
01,2010,69.00,23.00,0.0
01,2010,69.00,23.25,0.0
01,2010,69.00,23.50,0.0
01,2010,69.00,23.75,0.0
01,2010,69.00,24.00,0.0
01,2010,69.00,24.25,0.0
01,2010,69.00,24.50,0.0
01,2010,69.00,24.75,0.0
01,2010,69.00,25.00,0.0
01,2010,69.00,25.25,0.0
01,2010,69.00,25.50,0.0
01,2010,69.00,25.75,0.0
01,2010,69.00,26.00,0.0
01,2010,69.00,26.25,0.0
01,2010,69.00,26.50,0.0
01,2010,69.00,26.75,0.0
01,2010,69.00,27.00,0.0
01,2010,69.00,27.25,0.0
01,2010,69.00,27.50,0.0
01,2010,69.00,27.75,0.0
01,2010,69.00,28.00,0.2
01,2010,69.00,28.25,0.0
01,2010,69.00,28.50,0.0
01,2010,69.00,28.75,0.0
01,2010,69.00,29.00,0.0
01,2010,69.00,29.25,2.3
01,2010,69.00,29.50,0.0
01,2010,69.00,29.75,0.0
01,2010,69.25,18.25,0.0
01,2010,69.25,18.50,0.0
01,2010,69.25,18.75,18.3
01,2010,69.25,19.00,0.0
01,2010,69.25,19.25,0.0
01,2010,69.25,19.50,0.0
01,2010,69.25,19.75,26.7
01,2010,69.25,20.00,6.0
01,2010,69.25,20.25,0.0
01,2010,69.25,20.50,0.0
01,2010,69.25,20.75,4.4
01,2010,69.25,21.00,31.5
01,2010,69.25,21.25,0.0
01,2010,69.25,21.50,0.0
01,2010,69.25,21.75,0.0
01,2010,69.25,22.00,14.9
01,2010,69.25,22.25,0.0
01,2010,69.25,22.50,0.0
01,2010,69.25,22.75,0.0
01,2010,69.25,23.00,7.1
01,2010,69.25,23.25,0.0
01,2010,69.25,23.50,0.0
01,2010,69.25,23.75,0.0
01,2010,69.25,24.00,0.9
01,2010,69.25,24.25,4.4
01,2010,69.25,24.50,0.0
01,2010,69.25,24.75,0.0
01,2010,69.25,25.00,0.0
01,2010,69.25,25.25,8.6
01,2010,69.25,25.50,0.0
01,2010,69.25,25.75,0.0
01,2010,69.25,26.00,0.0
01,2010,69.25,26.25,4.5
01,2010,69.25,26.50,19.1
01,2010,69.25,26.75,0.0
01,2010,69.25,27.00,0.0
01,2010,69.25,27.25,0.0
01,2010,69.25,27.50,19.2
01,2010,69.25,27.75,0.0
01,2010,69.25,28.00,0.0
01,2010,69.25,28.25,0.0
01,2010,69.25,28.50,12.7
01,2010,69.25,28.75,0.0
01,2010,69.25,29.00,0.0
01,2010,69.25,29.25,0.0
01,2010,69.25,29.50,2.8
01,2010,69.25,29.75,7.5
01,2010,69.50,18.25,9.8
01,2010,69.50,18.50,0.0
01,2010,69.50,18.75,0.0
01,2010,69.50,19.00,0.0
01,2010,69.50,19.25,3.2
01,2010,69.50,19.50,0.0
01,2010,69.50,19.75,0.0
01,2010,69.50,20.00,0.0
01,2010,69.50,20.25,3.0
01,2010,69.50,20.50,0.8
01,2010,69.50,20.75,0.0
01,2010,69.50,21.00,0.0
01,2010,69.50,21.25,0.9
01,2010,69.50,21.50,5.7
01,2010,69.50,21.75,0.0
01,2010,69.50,22.00,0.0
01,2010,69.50,22.25,0.0
01,2010,69.50,22.50,4.3
01,2010,69.50,22.75,2.7
01,2010,69.50,23.00,0.0
01,2010,69.50,23.25,0.0
01,2010,69.50,23.50,1.8
01,2010,69.50,23.75,6.3
01,2010,69.50,24.00,0.0
01,2010,69.50,24.25,0.0
01,2010,69.50,24.50,0.0
01,2010,69.50,24.75,5.5
01,2010,69.50,25.00,0.0
01,2010,69.50,25.25,0.0
01,2010,69.50,25.50,0.0
01,2010,69.50,25.75,0.5
01,2010,69.50,26.00,2.8
01,2010,69.50,26.25,0.0
01,2010,69.50,26.50,0.0
01,2010,69.50,26.75,0.0
01,2010,69.50,27.00,3.3
01,2010,69.50,27.25,0.0
01,2010,69.50,27.50,0.0
01,2010,69.50,27.75,0.0
01,2010,69.50,28.00,2.3
01,2010,69.50,28.25,0.0
01,2010,69.50,28.50,0.0
01,2010,69.50,28.75,0.0
01,2010,69.50,29.00,0.0
01,2010,69.50,29.25,0.6
01,2010,69.50,29.50,0.0
01,2010,69.50,29.75,0.0
01,2010,69.75,18.25,0.0
01,2010,69.75,18.50,0.7
01,2010,69.75,18.75,0.0
01,2010,69.75,19.00,0.0
01,2010,69.75,19.25,0.0
01,2010,69.75,19.50,0.0
01,2010,69.75,19.75,2.8
01,2010,69.75,20.00,0.0
01,2010,69.75,20.25,0.0
01,2010,69.75,20.50,0.0
01,2010,69.75,20.75,3.4
01,2010,69.75,21.00,0.0
01,2010,69.75,21.25,0.0
01,2010,69.75,21.50,0.0
01,2010,69.75,21.75,0.0
01,2010,69.75,22.00,4.4
01,2010,69.75,22.25,0.0
01,2010,69.75,22.50,0.0
01,2010,69.75,22.75,0.0
01,2010,69.75,23.00,0.0
01,2010,69.75,23.25,0.0
01,2010,69.75,23.50,0.0
01,2010,69.75,23.75,0.0
01,2010,69.75,24.00,0.0
01,2010,69.75,24.25,0.0
01,2010,69.75,24.50,0.0
01,2010,69.75,24.75,0.0
01,2010,69.75,25.00,0.0
01,2010,69.75,25.25,0.0
01,2010,69.75,25.50,0.0
01,2010,69.75,25.75,0.0
01,2010,69.75,26.00,0.0
01,2010,69.75,26.25,0.0
01,2010,69.75,26.50,0.0
01,2010,69.75,26.75,0.0
01,2010,69.75,27.00,0.0
01,2010,69.75,27.25,0.0
01,2010,69.75,27.50,0.0
