01,01,2012	  72.50,   20.50,   21.6
01,01,2012	  73.50,   20.50,   21.7
02,01,2012	  72.50,   20.50,   21.4
02,01,2012	  73.50,   20.50,   21.2
03,01,2012	  72.50,   20.50,   22.7
03,01,2012	  73.50,   20.50,   22.5
04,01,2012	  72.50,   20.50,   22.3
04,01,2012	  73.50,   20.50,   22.0
05,01,2012	  72.50,   20.50,   23.3
05,01,2012	  73.50,   20.50,   22.8
06,01,2012	  72.50,   20.50,   22.8
06,01,2012	  73.50,   20.50,   22.3
07,01,2012	  72.50,   20.50,   21.7
07,01,2012	  73.50,   20.50,   21.4
08,01,2012	  72.50,   20.50,   22.0
08,01,2012	  73.50,   20.50,   21.4
09,01,2012	  72.50,   20.50,   21.9
09,01,2012	  73.50,   20.50,   21.2
10,01,2012	  72.50,   20.50,   22.8
10,01,2012	  73.50,   20.50,   22.3
11,01,2012	  72.50,   20.50,   22.5
11,01,2012	  73.50,   20.50,   22.2
12,01,2012	  72.50,   20.50,   21.7
12,01,2012	  73.50,   20.50,   21.0
13,01,2012	  72.50,   20.50,   21.0
13,01,2012	  73.50,   20.50,   20.3
14,01,2012	  72.50,   20.50,   20.2
14,01,2012	  73.50,   20.50,   19.1
15,01,2012	  72.50,   20.50,   17.7
15,01,2012	  73.50,   20.50,   17.0
16,01,2012	  72.50,   20.50,   16.9
16,01,2012	  73.50,   20.50,   16.6
17,01,2012	  72.50,   20.50,   16.7
17,01,2012	  73.50,   20.50,   16.5
18,01,2012	  72.50,   20.50,   16.6
18,01,2012	  73.50,   20.50,   16.5
19,01,2012	  72.50,   20.50,   17.4
19,01,2012	  73.50,   20.50,   17.4
20,01,2012	  72.50,   20.50,   18.2
20,01,2012	  73.50,   20.50,   18.1
21,01,2012	  72.50,   20.50,   18.7
21,01,2012	  73.50,   20.50,   18.5
22,01,2012	  72.50,   20.50,   18.5
22,01,2012	  73.50,   20.50,   18.5
23,01,2012	  72.50,   20.50,   18.8
23,01,2012	  73.50,   20.50,   18.9
24,01,2012	  72.50,   20.50,   18.1
24,01,2012	  73.50,   20.50,   18.2
25,01,2012	  72.50,   20.50,   18.2
25,01,2012	  73.50,   20.50,   18.1
26,01,2012	  72.50,   20.50,   18.0
26,01,2012	  73.50,   20.50,   17.9
27,01,2012	  72.50,   20.50,   19.6
27,01,2012	  73.50,   20.50,   19.1
28,01,2012	  72.50,   20.50,   21.2
28,01,2012	  73.50,   20.50,   20.5
29,01,2012	  72.50,   20.50,   20.4
29,01,2012	  73.50,   20.50,   19.9
30,01,2012	  72.50,   20.50,   20.1
30,01,2012	  73.50,   20.50,   19.7
31,01,2012	  72.50,   20.50,   20.8
31,01,2012	  73.50,   20.50,   20.3
01,02,2012	  72.50,   20.50,   19.4
01,02,2012	  73.50,   20.50,   19.3
02,02,2012	  72.50,   20.50,   19.0
02,02,2012	  73.50,   20.50,   18.8
03,02,2012	  72.50,   20.50,   20.8
03,02,2012	  73.50,   20.50,   20.4
04,02,2012	  72.50,   20.50,   19.8
04,02,2012	  73.50,   20.50,   19.5
05,02,2012	  72.50,   20.50,   19.7
05,02,2012	  73.50,   20.50,   19.3
06,02,2012	  72.50,   20.50,   20.1
06,02,2012	  73.50,   20.50,   19.5
07,02,2012	  72.50,   20.50,   21.8
07,02,2012	  73.50,   20.50,   20.5
08,02,2012	  72.50,   20.50,   20.8
08,02,2012	  73.50,   20.50,   20.0
09,02,2012	  72.50,   20.50,   21.7
09,02,2012	  73.50,   20.50,   21.0
10,02,2012	  72.50,   20.50,   22.1
10,02,2012	  73.50,   20.50,   21.2
11,02,2012	  72.50,   20.50,   22.1
11,02,2012	  73.50,   20.50,   21.5
12,02,2012	  72.50,   20.50,   22.1
12,02,2012	  73.50,   20.50,   21.6
13,02,2012	  72.50,   20.50,   21.1
13,02,2012	  73.50,   20.50,   20.9
14,02,2012	  72.50,   20.50,   20.8
14,02,2012	  73.50,   20.50,   20.7
15,02,2012	  72.50,   20.50,   21.2
15,02,2012	  73.50,   20.50,   20.6
16,02,2012	  72.50,   20.50,   21.5
16,02,2012	  73.50,   20.50,   20.9
17,02,2012	  72.50,   20.50,   22.1
17,02,2012	  73.50,   20.50,   21.7
18,02,2012	  72.50,   20.50,   21.2
18,02,2012	  73.50,   20.50,   20.7
19,02,2012	  72.50,   20.50,   20.9
19,02,2012	  73.50,   20.50,   20.4
20,02,2012	  72.50,   20.50,   20.3
20,02,2012	  73.50,   20.50,   20.2
21,02,2012	  72.50,   20.50,   20.0
21,02,2012	  73.50,   20.50,   20.1
22,02,2012	  72.50,   20.50,   20.4
22,02,2012	  73.50,   20.50,   20.3
23,02,2012	  72.50,   20.50,   20.2
23,02,2012	  73.50,   20.50,   19.8
24,02,2012	  72.50,   20.50,   19.0
24,02,2012	  73.50,   20.50,   18.7
25,02,2012	  72.50,   20.50,   18.7
25,02,2012	  73.50,   20.50,   18.7
26,02,2012	  72.50,   20.50,   18.7
26,02,2012	  73.50,   20.50,   18.7
27,02,2012	  72.50,   20.50,   18.4
27,02,2012	  73.50,   20.50,   18.1
28,02,2012	  72.50,   20.50,   20.2
28,02,2012	  73.50,   20.50,   19.3
29,02,2012	  72.50,   20.50,   23.1
29,02,2012	  73.50,   20.50,   22.3
01,03,2012	  72.50,   20.50,   24.2
01,03,2012	  73.50,   20.50,   23.9
02,03,2012	  72.50,   20.50,   24.4
02,03,2012	  73.50,   20.50,   24.3
03,03,2012	  72.50,   20.50,   24.0
03,03,2012	  73.50,   20.50,   23.9
04,03,2012	  72.50,   20.50,   23.1
04,03,2012	  73.50,   20.50,   22.7
05,03,2012	  72.50,   20.50,   23.9
05,03,2012	  73.50,   20.50,   23.8
06,03,2012	  72.50,   20.50,   23.3
06,03,2012	  73.50,   20.50,   23.2
07,03,2012	  72.50,   20.50,   22.8
07,03,2012	  73.50,   20.50,   22.8
08,03,2012	  72.50,   20.50,   22.0
08,03,2012	  73.50,   20.50,   21.6
09,03,2012	  72.50,   20.50,   23.8
09,03,2012	  73.50,   20.50,   23.7
10,03,2012	  72.50,   20.50,   24.5
10,03,2012	  73.50,   20.50,   24.2
11,03,2012	  72.50,   20.50,   23.4
11,03,2012	  73.50,   20.50,   23.2
12,03,2012	  72.50,   20.50,   23.2
12,03,2012	  73.50,   20.50,   23.5
13,03,2012	  72.50,   20.50,   24.4
13,03,2012	  73.50,   20.50,   24.5
14,03,2012	  72.50,   20.50,   25.0
14,03,2012	  73.50,   20.50,   24.8
15,03,2012	  72.50,   20.50,   24.7
15,03,2012	  73.50,   20.50,   24.5
16,03,2012	  72.50,   20.50,   24.1
16,03,2012	  73.50,   20.50,   23.8
17,03,2012	  72.50,   20.50,   23.8
17,03,2012	  73.50,   20.50,   23.7
18,03,2012	  72.50,   20.50,   23.5
18,03,2012	  73.50,   20.50,   23.5
19,03,2012	  72.50,   20.50,   23.4
19,03,2012	  73.50,   20.50,   23.4
20,03,2012	  72.50,   20.50,   23.9
20,03,2012	  73.50,   20.50,   24.0
21,03,2012	  72.50,   20.50,   24.4
21,03,2012	  73.50,   20.50,   24.3
22,03,2012	  72.50,   20.50,   24.4
22,03,2012	  73.50,   20.50,   24.5
23,03,2012	  72.50,   20.50,   23.9
23,03,2012	  73.50,   20.50,   24.0
24,03,2012	  72.50,   20.50,   22.5
24,03,2012	  73.50,   20.50,   22.7
25,03,2012	  72.50,   20.50,   21.0
25,03,2012	  73.50,   20.50,   21.2
26,03,2012	  72.50,   20.50,   21.3
