01,01,2019	  72.50,   20.50,   18.1
01,01,2019	  73.50,   20.50,   17.6
02,01,2019	  72.50,   20.50,   18.3
02,01,2019	  73.50,   20.50,   17.9
03,01,2019	  72.50,   20.50,   18.5
03,01,2019	  73.50,   20.50,   18.3
04,01,2019	  72.50,   20.50,   18.8
04,01,2019	  73.50,   20.50,   18.7
05,01,2019	  72.50,   20.50,   18.9
05,01,2019	  73.50,   20.50,   18.6
06,01,2019	  72.50,   20.50,   19.0
06,01,2019	  73.50,   20.50,   18.7
07,01,2019	  72.50,   20.50,   19.1
07,01,2019	  73.50,   20.50,   18.8
08,01,2019	  72.50,   20.50,   19.4
08,01,2019	  73.50,   20.50,   18.9
09,01,2019	  72.50,   20.50,   18.2
09,01,2019	  73.50,   20.50,   17.3
10,01,2019	  72.50,   20.50,   18.5
10,01,2019	  73.50,   20.50,   18.4
11,01,2019	  72.50,   20.50,   19.0
11,01,2019	  73.50,   20.50,   19.1
12,01,2019	  72.50,   20.50,   19.2
12,01,2019	  73.50,   20.50,   19.0
13,01,2019	  72.50,   20.50,   19.5
13,01,2019	  73.50,   20.50,   19.3
14,01,2019	  72.50,   20.50,   19.6
14,01,2019	  73.50,   20.50,   19.3
15,01,2019	  72.50,   20.50,   18.5
15,01,2019	  73.50,   20.50,   18.3
16,01,2019	  72.50,   20.50,   18.8
16,01,2019	  73.50,   20.50,   19.4
17,01,2019	  72.50,   20.50,   19.7
17,01,2019	  73.50,   20.50,   19.5
18,01,2019	  72.50,   20.50,   20.8
18,01,2019	  73.50,   20.50,   20.6
19,01,2019	  72.50,   20.50,   19.0
19,01,2019	  73.50,   20.50,   18.9
20,01,2019	  72.50,   20.50,   18.9
20,01,2019	  73.50,   20.50,   18.7
21,01,2019	  72.50,   20.50,   19.0
21,01,2019	  73.50,   20.50,   18.8
22,01,2019	  72.50,   20.50,   18.7
22,01,2019	  73.50,   20.50,   18.6
23,01,2019	  72.50,   20.50,   20.2
23,01,2019	  73.50,   20.50,   19.9
24,01,2019	  72.50,   20.50,   20.5
24,01,2019	  73.50,   20.50,   20.2
25,01,2019	  72.50,   20.50,   21.1
25,01,2019	  73.50,   20.50,   20.9
26,01,2019	  72.50,   20.50,   22.9
26,01,2019	  73.50,   20.50,   22.6
27,01,2019	  72.50,   20.50,   22.7
