mm,yy,Longitude,Latitude,Rain
01,2019,69.75,22.00,0.0
01,2019,69.75,22.25,0.0
01,2019,69.75,22.50,0.0
01,2019,69.75,22.75,0.0
01,2019,69.75,23.00,0.0
01,2019,69.75,23.25,0.0
01,2019,69.75,23.50,0.0
01,2019,69.75,23.75,0.0
01,2019,69.75,24.00,0.0
01,2019,69.75,24.25,0.0
01,2019,69.75,24.50,0.0
01,2019,70.00,20.25,0.0
01,2019,70.00,20.50,0.0
01,2019,70.00,20.75,0.0
01,2019,70.00,21.00,0.0
01,2019,70.00,21.25,0.0
01,2019,70.00,21.50,0.0
01,2019,70.00,21.75,0.0
01,2019,70.00,22.00,0.0
01,2019,70.00,22.25,0.0
01,2019,70.00,22.50,0.0
01,2019,70.00,22.75,0.0
01,2019,70.00,23.00,0.0
01,2019,70.00,23.25,0.0
01,2019,70.00,23.50,0.0
01,2019,70.00,23.75,0.0
01,2019,70.00,24.00,0.0
01,2019,70.00,24.25,0.0
01,2019,70.00,24.50,0.0
01,2019,70.25,20.25,0.0
01,2019,70.25,20.50,0.0
01,2019,70.25,20.75,0.0
01,2019,70.25,21.00,0.0
01,2019,70.25,21.25,0.0
01,2019,70.25,21.50,0.0
01,2019,70.25,21.75,0.0
01,2019,70.25,22.00,0.0
01,2019,70.25,22.25,0.0
01,2019,70.25,22.50,0.0
01,2019,70.25,22.75,0.0
01,2019,70.25,23.00,0.0
01,2019,70.25,23.25,0.0
01,2019,70.25,23.50,0.0
01,2019,70.25,23.75,0.0
01,2019,70.25,24.00,0.0
01,2019,70.25,24.25,0.0
01,2019,70.25,24.50,0.0
01,2019,70.50,20.25,0.0
01,2019,70.50,20.50,0.0
01,2019,70.50,20.75,0.0
01,2019,70.50,21.00,0.0
01,2019,70.50,21.25,0.0
01,2019,70.50,21.50,0.0
01,2019,70.50,21.75,0.0
01,2019,70.50,22.00,0.0
01,2019,70.50,22.25,0.0
01,2019,70.50,22.50,0.0
01,2019,70.50,22.75,0.0
01,2019,70.50,23.00,0.0
01,2019,70.50,23.25,0.0
01,2019,70.50,23.50,0.0
01,2019,70.50,23.75,0.0
01,2019,70.50,24.00,0.0
01,2019,70.50,24.25,0.0
01,2019,70.50,24.50,0.0
01,2019,70.75,20.25,0.0
01,2019,70.75,20.50,0.0
01,2019,70.75,20.75,0.0
01,2019,70.75,21.00,0.0
01,2019,70.75,21.25,0.0
01,2019,70.75,21.50,0.0
01,2019,70.75,21.75,0.0
01,2019,70.75,22.00,0.0
01,2019,70.75,22.25,0.0
01,2019,70.75,22.50,0.0
01,2019,70.75,22.75,0.0
01,2019,70.75,23.00,0.0
01,2019,70.75,23.25,0.0
01,2019,70.75,23.50,0.0
01,2019,70.75,23.75,0.0
01,2019,70.75,24.00,0.0
01,2019,70.75,24.25,0.0
01,2019,70.75,24.50,0.0
01,2019,71.00,20.25,0.0
01,2019,71.00,20.50,0.0
01,2019,71.00,20.75,0.0
01,2019,71.00,21.00,0.0
01,2019,71.00,21.25,0.0
01,2019,71.00,21.50,0.0
01,2019,71.00,21.75,0.0
01,2019,71.00,22.00,0.0
01,2019,71.00,22.25,0.0
01,2019,71.00,22.50,0.0
01,2019,71.00,22.75,0.0
01,2019,71.00,23.00,0.0
01,2019,71.00,23.25,0.0
01,2019,71.00,23.50,0.0
01,2019,71.00,23.75,0.0
01,2019,71.00,24.00,0.0
01,2019,71.00,24.25,0.0
01,2019,71.00,24.50,0.0
01,2019,71.25,20.25,0.0
01,2019,71.25,20.50,0.0
01,2019,71.25,20.75,0.0
01,2019,71.25,21.00,0.0
01,2019,71.25,21.25,0.0
01,2019,71.25,21.50,0.0
01,2019,71.25,21.75,0.0
01,2019,71.25,22.00,0.0
01,2019,71.25,22.25,0.0
01,2019,71.25,22.50,0.0
01,2019,71.25,22.75,0.0
01,2019,71.25,23.00,0.0
01,2019,71.25,23.25,0.0
01,2019,71.25,23.50,0.0
01,2019,71.25,23.75,0.0
01,2019,71.25,24.00,0.0
01,2019,71.25,24.25,0.0
01,2019,71.25,24.50,0.0
01,2019,71.50,20.25,0.0
01,2019,71.50,20.50,0.0
01,2019,71.50,20.75,0.0
01,2019,71.50,21.00,0.0
01,2019,71.50,21.25,0.0
01,2019,71.50,21.50,0.0
01,2019,71.50,21.75,0.0
01,2019,71.50,22.00,0.0
01,2019,71.50,22.25,0.0
01,2019,71.50,22.50,0.0
01,2019,71.50,22.75,0.0
01,2019,71.50,23.00,0.0
01,2019,71.50,23.25,0.0
01,2019,71.50,23.50,0.0
01,2019,71.50,23.75,0.0
01,2019,71.50,24.00,0.0
01,2019,71.50,24.25,0.0
01,2019,71.50,24.50,0.0
01,2019,71.75,20.25,0.0
01,2019,71.75,20.50,0.0
01,2019,71.75,20.75,284.1
01,2019,71.75,21.00,0.0
01,2019,71.75,21.25,0.0
01,2019,71.75,21.50,0.0
01,2019,71.75,21.75,266.6
01,2019,71.75,22.00,0.0
01,2019,71.75,22.25,0.0
01,2019,71.75,22.50,0.0
01,2019,71.75,22.75,13.6
01,2019,71.75,23.00,204.9
01,2019,71.75,23.25,0.0
01,2019,71.75,23.50,0.0
01,2019,71.75,23.75,0.0
01,2019,71.75,24.00,165.0
01,2019,71.75,24.25,0.0
01,2019,71.75,24.50,0.0
01,2019,72.00,20.25,0.0
01,2019,72.00,20.50,0.0
01,2019,72.00,20.75,0.0
01,2019,72.00,21.00,0.0
01,2019,72.00,21.25,0.0
01,2019,72.00,21.50,0.0
01,2019,72.00,21.75,0.0
01,2019,72.00,22.00,0.0
01,2019,72.00,22.25,0.0
01,2019,72.00,22.50,0.0
01,2019,72.00,22.75,0.0
01,2019,72.00,23.00,0.0
01,2019,72.00,23.25,0.0
01,2019,72.00,23.50,0.0
01,2019,72.00,23.75,0.0
01,2019,72.00,24.00,0.0
01,2019,72.00,24.25,0.0
01,2019,72.00,24.50,0.0
01,2019,72.25,20.25,0.0
01,2019,72.25,20.50,0.0
01,2019,72.25,20.75,0.0
01,2019,72.25,21.00,0.0
01,2019,72.25,21.25,0.0
01,2019,72.25,21.50,0.0
01,2019,72.25,21.75,0.0
01,2019,72.25,22.00,0.0
01,2019,72.25,22.25,0.0
01,2019,72.25,22.50,0.0
01,2019,72.25,22.75,0.0
01,2019,72.25,23.00,0.0
01,2019,72.25,23.25,0.0
01,2019,72.25,23.50,0.0
01,2019,72.25,23.75,0.0
01,2019,72.25,24.00,0.0
01,2019,72.25,24.25,0.0
01,2019,72.25,24.50,0.0
01,2019,72.50,20.25,0.0
01,2019,72.50,20.50,0.0
01,2019,72.50,20.75,0.0
01,2019,72.50,21.00,0.0
01,2019,72.50,21.25,0.0
01,2019,72.50,21.50,0.0
01,2019,72.50,21.75,0.0
01,2019,72.50,22.00,0.0
01,2019,72.50,22.25,0.0
01,2019,72.50,22.50,0.0
01,2019,72.50,22.75,0.0
01,2019,72.50,23.00,0.0
01,2019,72.50,23.25,0.0
01,2019,72.50,23.50,0.0
01,2019,72.50,23.75,0.0
01,2019,72.50,24.00,0.0
01,2019,72.50,24.25,0.0
01,2019,72.50,24.50,0.0
01,2019,72.75,20.25,116.1
01,2019,72.75,20.50,0.0
01,2019,72.75,20.75,0.0
01,2019,72.75,21.00,0.0
01,2019,72.75,21.25,43.4
01,2019,72.75,21.50,0.7
01,2019,72.75,21.75,0.0
01,2019,72.75,22.00,0.0
01,2019,72.75,22.25,20.6
01,2019,72.75,22.50,12.5
01,2019,72.75,22.75,0.0
01,2019,72.75,23.00,0.0
01,2019,72.75,23.25,0.0
01,2019,72.75,23.50,41.6
01,2019,72.75,23.75,0.0
01,2019,72.75,24.00,0.0
01,2019,72.75,24.25,0.0
01,2019,72.75,24.50,55.6
01,2019,73.00,20.25,0.0
01,2019,73.00,20.50,0.0
01,2019,73.00,20.75,0.0
01,2019,73.00,21.00,0.0
01,2019,73.00,21.25,0.0
01,2019,73.00,21.50,0.0
01,2019,73.00,21.75,0.0
01,2019,73.00,22.00,0.0
01,2019,73.00,22.25,0.0
01,2019,73.00,22.50,0.0
01,2019,73.00,22.75,0.0
01,2019,73.00,23.00,0.0
01,2019,73.00,23.25,0.0
01,2019,73.00,23.50,0.0
01,2019,73.00,23.75,0.0
01,2019,73.00,24.00,0.0
01,2019,73.00,24.25,0.0
01,2019,73.00,24.50,0.0
01,2019,73.25,20.25,0.0
01,2019,73.25,20.50,0.0
01,2019,73.25,20.75,0.0
01,2019,73.25,21.00,0.0
01,2019,73.25,21.25,0.0
01,2019,73.25,21.50,0.0
01,2019,73.25,21.75,0.0
01,2019,73.25,22.00,0.0
01,2019,73.25,22.25,0.0
01,2019,73.25,22.50,0.0
01,2019,73.25,22.75,0.0
01,2019,73.25,23.00,0.0
01,2019,73.25,23.25,0.0
01,2019,73.25,23.50,0.0
01,2019,73.25,23.75,0.0
01,2019,73.25,24.00,0.0
01,2019,73.25,24.25,0.0
01,2019,73.25,24.50,0.0
01,2019,73.50,20.25,0.0
01,2019,73.50,20.50,0.0
01,2019,73.50,20.75,0.0
01,2019,73.50,21.00,0.0
01,2019,73.50,21.25,0.0
01,2019,73.50,21.50,0.0
01,2019,73.50,21.75,0.0
01,2019,73.50,22.00,0.0
01,2019,73.50,22.25,0.0
01,2019,73.50,22.50,0.0
01,2019,73.50,22.75,1.9
01,2019,73.50,23.00,0.0
01,2019,73.50,23.25,0.0
01,2019,73.50,23.50,0.0
01,2019,73.50,23.75,3.3
01,2019,73.50,24.00,0.0
01,2019,73.50,24.25,0.0
01,2019,73.50,24.50,0.0
01,2019,73.75,20.25,0.0
01,2019,73.75,20.50,0.0
01,2019,73.75,20.75,54.7
01,2019,73.75,21.00,51.3
01,2019,73.75,21.25,0.0
01,2019,73.75,21.50,0.0
01,2019,73.75,21.75,1.4
01,2019,73.75,22.00,99.6
01,2019,73.75,22.25,0.0
01,2019,73.75,22.50,0.0
01,2019,73.75,22.75,0.0
01,2019,73.75,23.00,71.8
01,2019,73.75,23.25,0.0
01,2019,73.75,23.50,0.0
01,2019,73.75,23.75,0.0
01,2019,73.75,24.00,57.2
01,2019,73.75,24.25,4.8
01,2019,73.75,24.50,0.0
01,2019,74.00,20.25,0.0
01,2019,74.00,20.50,0.0
01,2019,74.00,20.75,0.0
01,2019,74.00,21.00,0.0
01,2019,74.00,21.25,0.0
01,2019,74.00,21.50,0.0
01,2019,74.00,21.75,0.0
01,2019,74.00,22.00,0.0
01,2019,74.00,22.25,0.0
01,2019,74.00,22.50,0.0
01,2019,74.00,22.75,0.0
01,2019,74.00,23.00,0.0
01,2019,74.00,23.25,0.0
01,2019,74.00,23.50,0.0
01,2019,74.00,23.75,0.0
01,2019,74.00,24.00,0.0
01,2019,74.00,24.25,0.0
01,2019,74.00,24.50,0.0
01,2019,74.25,20.25,0.0
01,2019,74.25,20.50,0.0
01,2019,74.25,20.75,0.0
01,2019,74.25,21.00,0.0
01,2019,74.25,21.25,0.0
01,2019,74.25,21.50,0.0
01,2019,74.25,21.75,0.0
01,2019,74.25,22.00,0.0
01,2019,74.25,22.25,0.0
01,2019,74.25,22.50,0.0
01,2019,74.25,22.75,0.0
01,2019,74.25,23.00,0.0
01,2019,74.25,23.25,0.0
01,2019,74.25,23.50,0.0
01,2019,74.25,23.75,0.0
01,2019,74.25,24.00,0.0
01,2019,74.25,24.25,0.0
01,2019,74.25,24.50,0.0
02,2019,68.75,20.25,0.0
02,2019,68.75,20.50,0.0
02,2019,68.75,20.75,0.0
02,2019,68.75,21.00,0.0
02,2019,68.75,21.25,0.0
02,2019,68.75,21.50,0.0
02,2019,68.75,21.75,0.0
02,2019,68.75,22.00,0.0
02,2019,68.75,22.25,0.0
02,2019,68.75,22.50,0.0
02,2019,68.75,22.75,0.0
02,2019,68.75,23.00,0.0
02,2019,68.75,23.25,0.0
02,2019,68.75,23.50,0.0
02,2019,68.75,23.75,0.0
02,2019,68.75,24.00,0.0
02,2019,68.75,24.25,0.0
02,2019,68.75,24.50,0.0
02,2019,69.00,20.25,0.0
02,2019,69.00,20.50,0.0
02,2019,69.00,20.75,0.0
02,2019,69.00,21.00,0.0
02,2019,69.00,21.25,0.0
02,2019,69.00,21.50,0.0
02,2019,69.00,21.75,0.0
02,2019,69.00,22.00,0.0
02,2019,69.00,22.25,0.0
02,2019,69.00,22.50,0.0
02,2019,69.00,22.75,0.0
02,2019,69.00,23.00,0.0
02,2019,69.00,23.25,0.0
02,2019,69.00,23.50,0.0
02,2019,69.00,23.75,0.0
02,2019,69.00,24.00,0.0
02,2019,69.00,24.25,0.0
02,2019,69.00,24.50,0.0
02,2019,69.25,20.25,0.0
02,2019,69.25,20.50,0.0
02,2019,69.25,20.75,0.0
02,2019,69.25,21.00,0.0
02,2019,69.25,21.25,0.0
02,2019,69.25,21.50,0.0
02,2019,69.25,21.75,0.0
02,2019,69.25,22.00,0.0
02,2019,69.25,22.25,0.0
02,2019,69.25,22.50,0.0
02,2019,69.25,22.75,0.0
02,2019,69.25,23.00,0.0
02,2019,69.25,23.25,0.0
02,2019,69.25,23.50,0.0
02,2019,69.25,23.75,0.0
02,2019,69.25,24.00,0.0
02,2019,69.25,24.25,0.0
02,2019,69.25,24.50,0.0
02,2019,69.50,20.25,0.0
02,2019,69.50,20.50,0.0
02,2019,69.50,20.75,0.0
02,2019,69.50,21.00,0.0
02,2019,69.50,21.25,0.0
02,2019,69.50,21.50,0.0
02,2019,69.50,21.75,0.0
02,2019,69.50,22.00,0.0
02,2019,69.50,22.25,0.0
02,2019,69.50,22.50,0.0
02,2019,69.50,22.75,0.0
02,2019,69.50,23.00,0.0
02,2019,69.50,23.25,0.0
02,2019,69.50,23.50,0.0
02,2019,69.50,23.75,0.0
02,2019,69.50,24.00,0.0
02,2019,69.50,24.25,0.0
02,2019,69.50,24.50,0.0
02,2019,69.75,20.25,0.0
02,2019,69.75,20.50,0.0
02,2019,69.75,20.75,0.0
02,2019,69.75,21.00,0.0
02,2019,69.75,21.25,0.0
02,2019,69.75,21.50,0.0
02,2019,69.75,21.75,0.0
02,2019,69.75,22.00,0.0
02,2019,69.75,22.25,0.0
02,2019,69.75,22.50,0.0
02,2019,69.75,22.75,0.0
02,2019,69.75,23.00,0.0
02,2019,69.75,23.25,0.0
02,2019,69.75,23.50,0.0
02,2019,69.75,23.75,0.0
02,2019,69.75,24.00,0.0
02,2019,69.75,24.25,0.0
02,2019,69.75,24.50,0.0
02,2019,70.00,20.25,0.0
02,2019,70.00,20.50,0.0
02,2019,70.00,20.75,0.0
02,2019,70.00,21.00,0.0
02,2019,70.00,21.25,0.0
02,2019,70.00,21.50,0.0
02,2019,70.00,21.75,0.0
02,2019,70.00,22.00,0.0
02,2019,70.00,22.25,0.0
02,2019,70.00,22.50,0.0
02,2019,70.00,22.75,0.0
02,2019,70.00,23.00,0.0
02,2019,70.00,23.25,0.0
02,2019,70.00,23.50,0.0
02,2019,70.00,23.75,0.0
02,2019,70.00,24.00,0.0
02,2019,70.00,24.25,0.0
02,2019,70.00,24.50,0.0
02,2019,70.25,20.25,0.0
02,2019,70.25,20.50,0.0
02,2019,70.25,20.75,0.0
02,2019,70.25,21.00,0.0
02,2019,70.25,21.25,0.0
02,2019,70.25,21.50,0.0
02,2019,70.25,21.75,0.0
02,2019,70.25,22.00,0.0
02,2019,70.25,22.25,0.0
02,2019,70.25,22.50,0.0
02,2019,70.25,22.75,0.0
02,2019,70.25,23.00,0.0
02,2019,70.25,23.25,0.0
02,2019,70.25,23.50,0.0
02,2019,70.25,23.75,0.0
02,2019,70.25,24.00,0.0
02,2019,70.25,24.25,0.0
02,2019,70.25,24.50,0.0
02,2019,70.50,20.25,0.0
02,2019,70.50,20.50,0.0
02,2019,70.50,20.75,0.0
02,2019,70.50,21.00,0.0
02,2019,70.50,21.25,0.0
02,2019,70.50,21.50,0.0
02,2019,70.50,21.75,0.0
02,2019,70.50,22.00,0.0
02,2019,70.50,22.25,0.0
02,2019,70.50,22.50,0.0
02,2019,70.50,22.75,0.0
02,2019,70.50,23.00,0.0
02,2019,70.50,23.25,0.0
02,2019,70.50,23.50,0.0
02,2019,70.50,23.75,0.0
02,2019,70.50,24.00,0.0
02,2019,70.50,24.25,0.0
02,2019,70.50,24.50,0.0
02,2019,70.75,20.25,0.0
02,2019,70.75,20.50,0.0
02,2019,70.75,20.75,0.0
02,2019,70.75,21.00,0.0
02,2019,70.75,21.25,0.0
02,2019,70.75,21.50,0.0
02,2019,70.75,21.75,0.0
02,2019,70.75,22.00,0.0
02,2019,70.75,22.25,0.0
02,2019,70.75,22.50,0.0
02,2019,70.75,22.75,0.0
02,2019,70.75,23.00,0.0
02,2019,70.75,23.25,0.0
02,2019,70.75,23.50,0.0
02,2019,70.75,23.75,0.0
02,2019,70.75,24.00,0.0
02,2019,70.75,24.25,0.0
02,2019,70.75,24.50,0.0
02,2019,71.00,20.25,0.0
02,2019,71.00,20.50,0.0
02,2019,71.00,20.75,0.0
02,2019,71.00,21.00,0.0
02,2019,71.00,21.25,0.0
02,2019,71.00,21.50,0.0
02,2019,71.00,21.75,0.0
02,2019,71.00,22.00,0.0
02,2019,71.00,22.25,0.0
02,2019,71.00,22.50,0.0
02,2019,71.00,22.75,0.0
02,2019,71.00,23.00,0.0
02,2019,71.00,23.25,0.0
02,2019,71.00,23.50,0.0
02,2019,71.00,23.75,0.0
02,2019,71.00,24.00,0.0
02,2019,71.00,24.25,0.0
02,2019,71.00,24.50,0.0
02,2019,71.25,20.25,0.0
02,2019,71.25,20.50,0.0
02,2019,71.25,20.75,0.0
02,2019,71.25,21.00,0.0
02,2019,71.25,21.25,0.0
02,2019,71.25,21.50,0.0
02,2019,71.25,21.75,0.0
02,2019,71.25,22.00,0.0
02,2019,71.25,22.25,0.0
02,2019,71.25,22.50,0.0
02,2019,71.25,22.75,0.0
02,2019,71.25,23.00,0.0
02,2019,71.25,23.25,0.0
02,2019,71.25,23.50,0.0
02,2019,71.25,23.75,0.0
02,2019,71.25,24.00,0.0
02,2019,71.25,24.25,0.0
02,2019,71.25,24.50,0.0
02,2019,71.50,20.25,0.0
02,2019,71.50,20.50,0.0
02,2019,71.50,20.75,0.0
02,2019,71.50,21.00,0.0
02,2019,71.50,21.25,0.0
02,2019,71.50,21.50,0.0
02,2019,71.50,21.75,0.0
02,2019,71.50,22.00,0.0
02,2019,71.50,22.25,0.0
02,2019,71.50,22.50,0.0
02,2019,71.50,22.75,0.0
02,2019,71.50,23.00,0.0
02,2019,71.50,23.25,0.0
02,2019,71.50,23.50,0.0
02,2019,71.50,23.75,0.0
02,2019,71.50,24.00,0.0
02,2019,71.50,24.25,0.0
02,2019,71.50,24.50,0.0
02,2019,71.75,20.25,0.0
02,2019,71.75,20.50,0.0
02,2019,71.75,20.75,0.0
02,2019,71.75,21.00,0.0
02,2019,71.75,21.25,0.0
02,2019,71.75,21.50,0.0
02,2019,71.75,21.75,0.0
02,2019,71.75,22.00,0.0
02,2019,71.75,22.25,0.0
02,2019,71.75,22.50,0.0
02,2019,71.75,22.75,0.0
02,2019,71.75,23.00,0.0
02,2019,71.75,23.25,0.0
02,2019,71.75,23.50,0.0
02,2019,71.75,23.75,0.0
02,2019,71.75,24.00,0.0
02,2019,71.75,24.25,0.0
02,2019,71.75,24.50,0.0
02,2019,72.00,20.25,0.0
02,2019,72.00,20.50,0.0
02,2019,72.00,20.75,0.0
02,2019,72.00,21.00,0.0
02,2019,72.00,21.25,0.0
02,2019,72.00,21.50,0.0
02,2019,72.00,21.75,0.0
02,2019,72.00,22.00,0.0
02,2019,72.00,22.25,0.0
02,2019,72.00,22.50,0.0
02,2019,72.00,22.75,0.0
02,2019,72.00,23.00,0.0
02,2019,72.00,23.25,0.0
02,2019,72.00,23.50,0.0
02,2019,72.00,23.75,0.0
02,2019,72.00,24.00,0.0
02,2019,72.00,24.25,0.0
02,2019,72.00,24.50,0.0
02,2019,72.25,20.25,0.0
02,2019,72.25,20.50,0.0
02,2019,72.25,20.75,0.1
02,2019,72.25,21.00,0.0
02,2019,72.25,21.25,0.0
02,2019,72.25,21.50,0.0
02,2019,72.25,21.75,0.0
02,2019,72.25,22.00,0.6
02,2019,72.25,22.25,0.0
02,2019,72.25,22.50,0.0
02,2019,72.25,22.75,0.0
02,2019,72.25,23.00,0.0
02,2019,72.25,23.25,1.0
02,2019,72.25,23.50,0.0
02,2019,72.25,23.75,0.0
02,2019,72.25,24.00,0.0
02,2019,72.25,24.25,0.2
02,2019,72.25,24.50,1.1
02,2019,72.50,20.25,0.0
02,2019,72.50,20.50,0.0
02,2019,72.50,20.75,0.0
02,2019,72.50,21.00,7.0
02,2019,72.50,21.25,0.0
02,2019,72.50,21.50,0.0
02,2019,72.50,21.75,0.0
02,2019,72.50,22.00,0.0
02,2019,72.50,22.25,0.0
02,2019,72.50,22.50,0.0
02,2019,72.50,22.75,0.0
02,2019,72.50,23.00,0.0
02,2019,72.50,23.25,0.0
02,2019,72.50,23.50,0.0
02,2019,72.50,23.75,0.0
02,2019,72.50,24.00,0.0
02,2019,72.50,24.25,0.0
02,2019,72.50,24.50,0.0
02,2019,72.75,20.25,0.0
02,2019,72.75,20.50,0.0
02,2019,72.75,20.75,0.0
02,2019,72.75,21.00,0.0
02,2019,72.75,21.25,0.0
02,2019,72.75,21.50,0.0
02,2019,72.75,21.75,0.0
02,2019,72.75,22.00,0.0
02,2019,72.75,22.25,0.0
02,2019,72.75,22.50,0.0
02,2019,72.75,22.75,0.0
02,2019,72.75,23.00,0.0
02,2019,72.75,23.25,0.0
02,2019,72.75,23.50,0.0
02,2019,72.75,23.75,0.0
02,2019,72.75,24.00,0.0
02,2019,72.75,24.25,0.0
02,2019,72.75,24.50,0.0
02,2019,73.00,20.25,0.0
02,2019,73.00,20.50,0.0
02,2019,73.00,20.75,0.0
02,2019,73.00,21.00,0.0
02,2019,73.00,21.25,0.0
02,2019,73.00,21.50,0.0
02,2019,73.00,21.75,0.0
02,2019,73.00,22.00,0.0
02,2019,73.00,22.25,0.0
02,2019,73.00,22.50,0.0
02,2019,73.00,22.75,0.0
02,2019,73.00,23.00,0.0
02,2019,73.00,23.25,0.0
02,2019,73.00,23.50,0.0
02,2019,73.00,23.75,0.0
02,2019,73.00,24.00,0.0
02,2019,73.00,24.25,0.0
02,2019,73.00,24.50,0.0
02,2019,73.25,20.25,0.0
02,2019,73.25,20.50,0.0
02,2019,73.25,20.75,3.4
02,2019,73.25,21.00,0.0
02,2019,73.25,21.25,0.0
02,2019,73.25,21.50,0.0
02,2019,73.25,21.75,0.0
02,2019,73.25,22.00,6.6
02,2019,73.25,22.25,0.0
02,2019,73.25,22.50,0.0
02,2019,73.25,22.75,0.0
02,2019,73.25,23.00,0.0
02,2019,73.25,23.25,2.9
02,2019,73.25,23.50,0.0
02,2019,73.25,23.75,0.0
02,2019,73.25,24.00,0.0
02,2019,73.25,24.25,0.0
02,2019,73.25,24.50,0.0
02,2019,73.50,20.25,0.0
02,2019,73.50,20.50,0.0
02,2019,73.50,20.75,0.0
02,2019,73.50,21.00,50.9
02,2019,73.50,21.25,0.0
02,2019,73.50,21.50,0.0
02,2019,73.50,21.75,0.0
02,2019,73.50,22.00,14.7
02,2019,73.50,22.25,37.4
02,2019,73.50,22.50,0.0
02,2019,73.50,22.75,0.0
02,2019,73.50,23.00,0.0
02,2019,73.50,23.25,43.3
02,2019,73.50,23.50,6.3
02,2019,73.50,23.75,0.0
02,2019,73.50,24.00,0.0
02,2019,73.50,24.25,0.0
02,2019,73.50,24.50,49.1
02,2019,73.75,20.25,0.0
02,2019,73.75,20.50,0.0
02,2019,73.75,20.75,0.0
02,2019,73.75,21.00,0.0
02,2019,73.75,21.25,1.9
02,2019,73.75,21.50,0.0
02,2019,73.75,21.75,0.0
02,2019,73.75,22.00,0.0
02,2019,73.75,22.25,0.0
02,2019,73.75,22.50,6.3
02,2019,73.75,22.75,0.0
02,2019,73.75,23.00,0.0
02,2019,73.75,23.25,0.0
02,2019,73.75,23.50,0.0
02,2019,73.75,23.75,0.0
02,2019,73.75,24.00,0.0
02,2019,73.75,24.25,0.0
02,2019,73.75,24.50,0.0
02,2019,74.00,20.25,0.0
02,2019,74.00,20.50,0.0
02,2019,74.00,20.75,0.0
02,2019,74.00,21.00,0.0
02,2019,74.00,21.25,0.0
02,2019,74.00,21.50,0.0
02,2019,74.00,21.75,0.0
02,2019,74.00,22.00,0.0
02,2019,74.00,22.25,0.0
02,2019,74.00,22.50,0.0
02,2019,74.00,22.75,0.0
02,2019,74.00,23.00,0.0
02,2019,74.00,23.25,0.0
02,2019,74.00,23.50,0.0
02,2019,74.00,23.75,0.0
02,2019,74.00,24.00,0.0
02,2019,74.00,24.25,0.0
02,2019,74.00,24.50,0.0
02,2019,74.25,20.25,0.0
02,2019,74.25,20.50,0.0
02,2019,74.25,20.75,0.0
02,2019,74.25,21.00,0.0
02,2019,74.25,21.25,0.0
02,2019,74.25,21.50,0.0
02,2019,74.25,21.75,0.0
02,2019,74.25,22.00,0.0
02,2019,74.25,22.25,0.0
02,2019,74.25,22.50,0.0
02,2019,74.25,22.75,0.0
