mm,yy,Longitude,Latitude,Rain
01,2012,70.75,24.50,0.0
01,2012,71.00,20.25,0.0
01,2012,71.00,20.50,0.0
01,2012,71.00,20.75,0.0
01,2012,71.00,21.00,0.0
01,2012,71.00,21.25,0.0
01,2012,71.00,21.50,0.0
01,2012,71.00,21.75,0.0
01,2012,71.00,22.00,0.0
01,2012,71.00,22.25,0.0
01,2012,71.00,22.50,0.0
01,2012,71.00,22.75,0.0
01,2012,71.00,23.00,0.0
01,2012,71.00,23.25,0.0
01,2012,71.00,23.50,0.0
01,2012,71.00,23.75,0.0
01,2012,71.00,24.00,0.0
01,2012,71.00,24.25,0.0
01,2012,71.00,24.50,0.0
01,2012,71.25,20.25,1.2
01,2012,71.25,20.50,0.0
01,2012,71.25,20.75,0.0
01,2012,71.25,21.00,0.0
01,2012,71.25,21.25,0.0
01,2012,71.25,21.50,0.0
01,2012,71.25,21.75,0.0
01,2012,71.25,22.00,0.0
01,2012,71.25,22.25,0.0
01,2012,71.25,22.50,0.0
01,2012,71.25,22.75,0.0
01,2012,71.25,23.00,0.0
01,2012,71.25,23.25,0.0
01,2012,71.25,23.50,0.0
01,2012,71.25,23.75,0.0
01,2012,71.25,24.00,0.0
01,2012,71.25,24.25,0.0
01,2012,71.25,24.50,0.0
01,2012,71.50,20.25,0.0
01,2012,71.50,20.50,2.9
01,2012,71.50,20.75,0.0
01,2012,71.50,21.00,7.0
01,2012,71.50,21.25,0.0
01,2012,71.50,21.50,4.4
01,2012,71.50,21.75,0.0
01,2012,71.50,22.00,0.0
01,2012,71.50,22.25,0.0
01,2012,71.50,22.50,0.4
01,2012,71.50,22.75,10.3
01,2012,71.50,23.00,0.0
01,2012,71.50,23.25,0.0
01,2012,71.50,23.50,0.0
01,2012,71.50,23.75,14.4
01,2012,71.50,24.00,0.0
01,2012,71.50,24.25,0.0
01,2012,71.50,24.50,0.0
01,2012,71.75,20.25,0.0
01,2012,71.75,20.50,0.0
01,2012,71.75,20.75,71.9
01,2012,71.75,21.00,0.0
01,2012,71.75,21.25,0.0
01,2012,71.75,21.50,0.0
01,2012,71.75,21.75,54.9
01,2012,71.75,22.00,0.0
01,2012,71.75,22.25,0.0
01,2012,71.75,22.50,0.0
01,2012,71.75,22.75,2.0
01,2012,71.75,23.00,35.8
01,2012,71.75,23.25,0.0
01,2012,71.75,23.50,0.0
01,2012,71.75,23.75,0.0
01,2012,71.75,24.00,26.7
01,2012,71.75,24.25,0.0
01,2012,71.75,24.50,0.0
01,2012,72.00,20.25,0.0
01,2012,72.00,20.50,0.0
01,2012,72.00,20.75,0.0
01,2012,72.00,21.00,0.0
01,2012,72.00,21.25,0.0
01,2012,72.00,21.50,0.0
01,2012,72.00,21.75,0.0
01,2012,72.00,22.00,0.0
01,2012,72.00,22.25,0.0
01,2012,72.00,22.50,0.0
01,2012,72.00,22.75,0.0
01,2012,72.00,23.00,0.0
01,2012,72.00,23.25,0.0
01,2012,72.00,23.50,0.0
01,2012,72.00,23.75,0.0
01,2012,72.00,24.00,0.0
01,2012,72.00,24.25,0.0
01,2012,72.00,24.50,0.0
01,2012,72.25,20.25,0.0
01,2012,72.25,20.50,0.0
01,2012,72.25,20.75,0.0
01,2012,72.25,21.00,0.0
01,2012,72.25,21.25,0.0
01,2012,72.25,21.50,0.0
01,2012,72.25,21.75,0.0
01,2012,72.25,22.00,0.0
01,2012,72.25,22.25,0.0
01,2012,72.25,22.50,0.0
01,2012,72.25,22.75,0.0
01,2012,72.25,23.00,0.0
01,2012,72.25,23.25,0.0
01,2012,72.25,23.50,0.0
01,2012,72.25,23.75,0.0
01,2012,72.25,24.00,0.0
01,2012,72.25,24.25,0.0
01,2012,72.25,24.50,0.0
01,2012,72.50,20.25,0.0
01,2012,72.50,20.50,0.0
01,2012,72.50,20.75,0.4
01,2012,72.50,21.00,24.9
01,2012,72.50,21.25,0.0
01,2012,72.50,21.50,0.1
01,2012,72.50,21.75,0.0
01,2012,72.50,22.00,30.3
01,2012,72.50,22.25,0.0
01,2012,72.50,22.50,0.2
01,2012,72.50,22.75,0.0
01,2012,72.50,23.00,8.1
01,2012,72.50,23.25,5.7
01,2012,72.50,23.50,0.1
01,2012,72.50,23.75,0.7
01,2012,72.50,24.00,0.0
01,2012,72.50,24.25,5.3
01,2012,72.50,24.50,3.8
01,2012,72.75,20.25,213.6
01,2012,72.75,20.50,0.0
01,2012,72.75,20.75,0.0
01,2012,72.75,21.00,0.0
01,2012,72.75,21.25,182.7
01,2012,72.75,21.50,24.7
01,2012,72.75,21.75,0.0
01,2012,72.75,22.00,0.0
01,2012,72.75,22.25,79.9
01,2012,72.75,22.50,116.7
01,2012,72.75,22.75,0.0
01,2012,72.75,23.00,0.0
01,2012,72.75,23.25,0.0
01,2012,72.75,23.50,212.0
01,2012,72.75,23.75,0.0
01,2012,72.75,24.00,0.0
01,2012,72.75,24.25,0.0
01,2012,72.75,24.50,175.2
01,2012,73.00,20.25,0.0
01,2012,73.00,20.50,0.0
01,2012,73.00,20.75,0.0
01,2012,73.00,21.00,0.0
01,2012,73.00,21.25,0.0
01,2012,73.00,21.50,0.0
01,2012,73.00,21.75,0.0
01,2012,73.00,22.00,0.0
01,2012,73.00,22.25,0.0
01,2012,73.00,22.50,0.0
01,2012,73.00,22.75,0.0
01,2012,73.00,23.00,0.0
01,2012,73.00,23.25,0.0
01,2012,73.00,23.50,0.0
01,2012,73.00,23.75,0.0
01,2012,73.00,24.00,0.0
01,2012,73.00,24.25,0.0
01,2012,73.00,24.50,0.0
01,2012,73.25,20.25,0.0
01,2012,73.25,20.50,0.0
01,2012,73.25,20.75,0.0
01,2012,73.25,21.00,0.0
01,2012,73.25,21.25,0.0
01,2012,73.25,21.50,0.0
01,2012,73.25,21.75,0.0
01,2012,73.25,22.00,0.0
01,2012,73.25,22.25,0.0
01,2012,73.25,22.50,0.0
01,2012,73.25,22.75,0.0
01,2012,73.25,23.00,0.0
01,2012,73.25,23.25,0.0
01,2012,73.25,23.50,0.0
01,2012,73.25,23.75,0.0
01,2012,73.25,24.00,0.0
01,2012,73.25,24.25,0.0
01,2012,73.25,24.50,0.0
01,2012,73.50,20.25,0.0
01,2012,73.50,20.50,1.2
01,2012,73.50,20.75,56.6
01,2012,73.50,21.00,0.0
01,2012,73.50,21.25,0.0
01,2012,73.50,21.50,0.0
01,2012,73.50,21.75,9.9
01,2012,73.50,22.00,0.0
01,2012,73.50,22.25,0.0
01,2012,73.50,22.50,0.0
01,2012,73.50,22.75,0.0
01,2012,73.50,23.00,5.9
01,2012,73.50,23.25,0.0
01,2012,73.50,23.50,0.0
01,2012,73.50,23.75,0.0
01,2012,73.50,24.00,0.7
01,2012,73.50,24.25,0.0
01,2012,73.50,24.50,0.0
01,2012,73.75,20.25,0.0
01,2012,73.75,20.50,0.0
01,2012,73.75,20.75,90.8
01,2012,73.75,21.00,45.8
01,2012,73.75,21.25,0.0
01,2012,73.75,21.50,0.0
01,2012,73.75,21.75,180.2
01,2012,73.75,22.00,70.9
01,2012,73.75,22.25,0.0
01,2012,73.75,22.50,0.0
01,2012,73.75,22.75,0.0
01,2012,73.75,23.00,327.6
01,2012,73.75,23.25,0.0
01,2012,73.75,23.50,0.0
01,2012,73.75,23.75,0.0
01,2012,73.75,24.00,395.2
01,2012,73.75,24.25,3.3
01,2012,73.75,24.50,0.0
01,2012,74.00,20.25,0.0
01,2012,74.00,20.50,0.0
01,2012,74.00,20.75,0.0
01,2012,74.00,21.00,0.0
01,2012,74.00,21.25,0.0
01,2012,74.00,21.50,0.0
01,2012,74.00,21.75,0.0
01,2012,74.00,22.00,0.0
01,2012,74.00,22.25,0.0
01,2012,74.00,22.50,0.0
01,2012,74.00,22.75,0.0
01,2012,74.00,23.00,0.0
01,2012,74.00,23.25,0.0
01,2012,74.00,23.50,0.0
01,2012,74.00,23.75,0.0
01,2012,74.00,24.00,0.0
01,2012,74.00,24.25,0.0
01,2012,74.00,24.50,0.0
01,2012,74.25,20.25,0.0
01,2012,74.25,20.50,0.0
01,2012,74.25,20.75,0.0
01,2012,74.25,21.00,0.0
01,2012,74.25,21.25,0.0
01,2012,74.25,21.50,0.0
01,2012,74.25,21.75,0.0
01,2012,74.25,22.00,0.0
01,2012,74.25,22.25,0.0
01,2012,74.25,22.50,0.0
01,2012,74.25,22.75,0.0
01,2012,74.25,23.00,0.0
01,2012,74.25,23.25,0.0
01,2012,74.25,23.50,0.0
01,2012,74.25,23.75,0.0
01,2012,74.25,24.00,0.0
01,2012,74.25,24.25,0.0
01,2012,74.25,24.50,0.0
02,2012,68.75,20.25,0.0
02,2012,68.75,20.50,0.0
02,2012,68.75,20.75,0.0
02,2012,68.75,21.00,0.0
02,2012,68.75,21.25,0.0
02,2012,68.75,21.50,0.0
02,2012,68.75,21.75,0.0
02,2012,68.75,22.00,0.0
02,2012,68.75,22.25,0.0
02,2012,68.75,22.50,0.0
02,2012,68.75,22.75,0.0
02,2012,68.75,23.00,0.0
02,2012,68.75,23.25,0.0
02,2012,68.75,23.50,0.0
02,2012,68.75,23.75,0.0
02,2012,68.75,24.00,0.0
02,2012,68.75,24.25,0.0
02,2012,68.75,24.50,0.0
02,2012,69.00,20.25,0.0
02,2012,69.00,20.50,0.0
02,2012,69.00,20.75,0.0
02,2012,69.00,21.00,0.0
02,2012,69.00,21.25,0.0
02,2012,69.00,21.50,0.0
02,2012,69.00,21.75,0.0
02,2012,69.00,22.00,0.0
02,2012,69.00,22.25,0.0
02,2012,69.00,22.50,0.0
02,2012,69.00,22.75,0.0
02,2012,69.00,23.00,0.0
02,2012,69.00,23.25,0.0
02,2012,69.00,23.50,0.0
02,2012,69.00,23.75,0.0
02,2012,69.00,24.00,0.0
02,2012,69.00,24.25,0.0
02,2012,69.00,24.50,0.0
02,2012,69.25,20.25,0.0
02,2012,69.25,20.50,0.0
02,2012,69.25,20.75,0.0
02,2012,69.25,21.00,0.0
02,2012,69.25,21.25,0.0
02,2012,69.25,21.50,0.0
02,2012,69.25,21.75,0.0
02,2012,69.25,22.00,0.0
02,2012,69.25,22.25,0.0
02,2012,69.25,22.50,0.0
02,2012,69.25,22.75,0.0
02,2012,69.25,23.00,0.0
02,2012,69.25,23.25,0.0
02,2012,69.25,23.50,0.0
02,2012,69.25,23.75,0.0
02,2012,69.25,24.00,0.0
02,2012,69.25,24.25,0.0
02,2012,69.25,24.50,0.0
02,2012,69.50,20.25,0.0
02,2012,69.50,20.50,0.0
02,2012,69.50,20.75,0.0
02,2012,69.50,21.00,0.0
02,2012,69.50,21.25,0.0
02,2012,69.50,21.50,0.0
02,2012,69.50,21.75,0.0
02,2012,69.50,22.00,0.0
02,2012,69.50,22.25,0.0
02,2012,69.50,22.50,0.0
02,2012,69.50,22.75,0.0
02,2012,69.50,23.00,0.0
02,2012,69.50,23.25,0.0
02,2012,69.50,23.50,0.0
02,2012,69.50,23.75,0.0
02,2012,69.50,24.00,0.0
02,2012,69.50,24.25,0.0
02,2012,69.50,24.50,0.8
02,2012,69.75,20.25,0.1
02,2012,69.75,20.50,8.8
02,2012,69.75,20.75,0.0
02,2012,69.75,21.00,0.0
02,2012,69.75,21.25,0.0
02,2012,69.75,21.50,2.6
02,2012,69.75,21.75,4.9
02,2012,69.75,22.00,0.0
02,2012,69.75,22.25,0.0
02,2012,69.75,22.50,0.0
02,2012,69.75,22.75,7.6
02,2012,69.75,23.00,0.0
02,2012,69.75,23.25,0.0
02,2012,69.75,23.50,0.0
02,2012,69.75,23.75,0.0
02,2012,69.75,24.00,6.2
02,2012,69.75,24.25,0.0
02,2012,69.75,24.50,0.0
02,2012,70.00,20.25,0.0
02,2012,70.00,20.50,0.0
02,2012,70.00,20.75,0.0
02,2012,70.00,21.00,0.0
02,2012,70.00,21.25,0.0
02,2012,70.00,21.50,0.0
02,2012,70.00,21.75,0.0
02,2012,70.00,22.00,0.0
02,2012,70.00,22.25,0.0
02,2012,70.00,22.50,0.0
02,2012,70.00,22.75,0.0
02,2012,70.00,23.00,0.0
02,2012,70.00,23.25,0.0
02,2012,70.00,23.50,0.0
02,2012,70.00,23.75,0.0
02,2012,70.00,24.00,0.0
02,2012,70.00,24.25,0.0
02,2012,70.00,24.50,0.0
02,2012,70.25,20.25,0.0
02,2012,70.25,20.50,0.0
02,2012,70.25,20.75,0.0
02,2012,70.25,21.00,0.0
02,2012,70.25,21.25,0.0
02,2012,70.25,21.50,0.0
02,2012,70.25,21.75,0.0
02,2012,70.25,22.00,0.0
02,2012,70.25,22.25,0.0
02,2012,70.25,22.50,0.0
02,2012,70.25,22.75,0.0
02,2012,70.25,23.00,0.0
02,2012,70.25,23.25,0.0
02,2012,70.25,23.50,0.0
02,2012,70.25,23.75,0.0
02,2012,70.25,24.00,0.0
02,2012,70.25,24.25,0.0
02,2012,70.25,24.50,0.0
02,2012,70.50,20.25,0.0
02,2012,70.50,20.50,0.0
02,2012,70.50,20.75,0.0
02,2012,70.50,21.00,0.0
02,2012,70.50,21.25,0.0
02,2012,70.50,21.50,0.0
02,2012,70.50,21.75,0.0
02,2012,70.50,22.00,0.0
02,2012,70.50,22.25,0.0
02,2012,70.50,22.50,0.0
02,2012,70.50,22.75,0.0
02,2012,70.50,23.00,0.0
02,2012,70.50,23.25,0.0
02,2012,70.50,23.50,0.0
02,2012,70.50,23.75,0.0
02,2012,70.50,24.00,0.0
02,2012,70.50,24.25,0.0
02,2012,70.50,24.50,0.0
02,2012,70.75,20.25,0.0
02,2012,70.75,20.50,0.5
02,2012,70.75,20.75,1.0
02,2012,70.75,21.00,0.0
02,2012,70.75,21.25,0.0
02,2012,70.75,21.50,0.0
02,2012,70.75,21.75,3.6
02,2012,70.75,22.00,0.0
02,2012,70.75,22.25,0.0
02,2012,70.75,22.50,0.0
02,2012,70.75,22.75,1.0
02,2012,70.75,23.00,10.2
02,2012,70.75,23.25,0.0
02,2012,70.75,23.50,0.0
02,2012,70.75,23.75,0.0
02,2012,70.75,24.00,10.4
02,2012,70.75,24.25,13.5
02,2012,70.75,24.50,0.0
02,2012,71.00,20.25,0.0
02,2012,71.00,20.50,0.0
02,2012,71.00,20.75,0.0
02,2012,71.00,21.00,0.0
02,2012,71.00,21.25,0.0
02,2012,71.00,21.50,0.0
02,2012,71.00,21.75,0.0
02,2012,71.00,22.00,0.0
02,2012,71.00,22.25,0.0
02,2012,71.00,22.50,0.0
02,2012,71.00,22.75,0.0
02,2012,71.00,23.00,0.0
02,2012,71.00,23.25,0.0
02,2012,71.00,23.50,0.0
02,2012,71.00,23.75,0.0
02,2012,71.00,24.00,0.0
02,2012,71.00,24.25,0.0
02,2012,71.00,24.50,0.0
02,2012,71.25,20.25,0.0
02,2012,71.25,20.50,0.0
02,2012,71.25,20.75,0.0
02,2012,71.25,21.00,0.0
02,2012,71.25,21.25,0.0
02,2012,71.25,21.50,0.0
02,2012,71.25,21.75,0.0
02,2012,71.25,22.00,0.0
02,2012,71.25,22.25,0.0
02,2012,71.25,22.50,0.0
02,2012,71.25,22.75,0.0
02,2012,71.25,23.00,0.0
02,2012,71.25,23.25,0.0
02,2012,71.25,23.50,0.0
02,2012,71.25,23.75,0.0
02,2012,71.25,24.00,0.0
02,2012,71.25,24.25,0.0
02,2012,71.25,24.50,0.0
02,2012,71.50,20.25,0.0
02,2012,71.50,20.50,0.0
02,2012,71.50,20.75,0.0
02,2012,71.50,21.00,0.0
02,2012,71.50,21.25,0.0
02,2012,71.50,21.50,0.0
02,2012,71.50,21.75,0.0
02,2012,71.50,22.00,0.0
02,2012,71.50,22.25,0.0
02,2012,71.50,22.50,0.0
02,2012,71.50,22.75,0.0
02,2012,71.50,23.00,0.0
02,2012,71.50,23.25,0.0
02,2012,71.50,23.50,0.0
02,2012,71.50,23.75,0.0
02,2012,71.50,24.00,0.0
02,2012,71.50,24.25,0.0
02,2012,71.50,24.50,0.0
02,2012,71.75,20.25,0.0
02,2012,71.75,20.50,0.0
02,2012,71.75,20.75,0.0
02,2012,71.75,21.00,0.0
02,2012,71.75,21.25,0.0
02,2012,71.75,21.50,0.0
02,2012,71.75,21.75,0.0
02,2012,71.75,22.00,0.0
02,2012,71.75,22.25,0.0
02,2012,71.75,22.50,0.0
02,2012,71.75,22.75,0.0
02,2012,71.75,23.00,0.0
02,2012,71.75,23.25,0.0
02,2012,71.75,23.50,0.0
02,2012,71.75,23.75,0.0
02,2012,71.75,24.00,0.0
02,2012,71.75,24.25,0.0
02,2012,71.75,24.50,0.0
02,2012,72.00,20.25,0.0
02,2012,72.00,20.50,0.0
02,2012,72.00,20.75,0.0
02,2012,72.00,21.00,497.6
02,2012,72.00,21.25,88.0
02,2012,72.00,21.50,0.0
02,2012,72.00,21.75,0.0
02,2012,72.00,22.00,0.0
02,2012,72.00,22.25,754.7
02,2012,72.00,22.50,0.0
02,2012,72.00,22.75,0.0
02,2012,72.00,23.00,0.0
02,2012,72.00,23.25,295.8
02,2012,72.00,23.50,493.6
02,2012,72.00,23.75,0.0
02,2012,72.00,24.00,0.0
02,2012,72.00,24.25,0.0
02,2012,72.00,24.50,612.6
02,2012,72.25,20.25,0.0
02,2012,72.25,20.50,0.0
02,2012,72.25,20.75,0.0
02,2012,72.25,21.00,0.0
02,2012,72.25,21.25,0.0
02,2012,72.25,21.50,0.0
02,2012,72.25,21.75,0.0
02,2012,72.25,22.00,0.0
02,2012,72.25,22.25,0.0
02,2012,72.25,22.50,0.0
02,2012,72.25,22.75,0.0
02,2012,72.25,23.00,0.0
02,2012,72.25,23.25,0.0
02,2012,72.25,23.50,0.0
02,2012,72.25,23.75,0.0
02,2012,72.25,24.00,0.0
02,2012,72.25,24.25,0.0
02,2012,72.25,24.50,0.0
02,2012,72.50,20.25,0.0
02,2012,72.50,20.50,0.0
02,2012,72.50,20.75,0.0
02,2012,72.50,21.00,0.0
02,2012,72.50,21.25,0.0
02,2012,72.50,21.50,0.0
02,2012,72.50,21.75,0.0
02,2012,72.50,22.00,0.0
02,2012,72.50,22.25,0.0
02,2012,72.50,22.50,0.0
02,2012,72.50,22.75,0.0
02,2012,72.50,23.00,0.0
02,2012,72.50,23.25,0.0
02,2012,72.50,23.50,0.0
02,2012,72.50,23.75,0.0
02,2012,72.50,24.00,0.0
02,2012,72.50,24.25,0.0
02,2012,72.50,24.50,0.0
02,2012,72.75,20.25,0.0
02,2012,72.75,20.50,0.0
02,2012,72.75,20.75,0.0
02,2012,72.75,21.00,0.0
02,2012,72.75,21.25,0.0
02,2012,72.75,21.50,0.0
02,2012,72.75,21.75,0.0
02,2012,72.75,22.00,0.0
02,2012,72.75,22.25,0.0
02,2012,72.75,22.50,0.0
02,2012,72.75,22.75,0.0
02,2012,72.75,23.00,0.0
02,2012,72.75,23.25,0.0
02,2012,72.75,23.50,0.0
02,2012,72.75,23.75,0.0
02,2012,72.75,24.00,0.0
02,2012,72.75,24.25,0.0
02,2012,72.75,24.50,0.0
02,2012,73.00,20.25,0.0
02,2012,73.00,20.50,0.0
02,2012,73.00,20.75,1.2
02,2012,73.00,21.00,0.0
02,2012,73.00,21.25,0.0
02,2012,73.00,21.50,0.0
02,2012,73.00,21.75,0.0
02,2012,73.00,22.00,0.8
02,2012,73.00,22.25,0.0
02,2012,73.00,22.50,4.2
02,2012,73.00,22.75,0.0
02,2012,73.00,23.00,0.0
02,2012,73.00,23.25,0.0
02,2012,73.00,23.50,0.0
02,2012,73.00,23.75,6.4
02,2012,73.00,24.00,0.0
02,2012,73.00,24.25,0.0
02,2012,73.00,24.50,0.0
02,2012,73.25,20.25,0.0
02,2012,73.25,20.50,222.4
02,2012,73.25,20.75,0.0
02,2012,73.25,21.00,0.0
02,2012,73.25,21.25,0.0
02,2012,73.25,21.50,37.8
02,2012,73.25,21.75,179.8
02,2012,73.25,22.00,0.0
02,2012,73.25,22.25,0.0
02,2012,73.25,22.50,0.0
02,2012,73.25,22.75,145.5
02,2012,73.25,23.00,49.7
02,2012,73.25,23.25,0.0
02,2012,73.25,23.50,0.0
02,2012,73.25,23.75,0.0
02,2012,73.25,24.00,126.6
02,2012,73.25,24.25,0.0
02,2012,73.25,24.50,0.0
02,2012,73.50,20.25,0.0
02,2012,73.50,20.50,0.0
02,2012,73.50,20.75,0.0
02,2012,73.50,21.00,0.0
02,2012,73.50,21.25,0.0
02,2012,73.50,21.50,0.0
02,2012,73.50,21.75,0.0
02,2012,73.50,22.00,0.0
02,2012,73.50,22.25,0.0
02,2012,73.50,22.50,0.0
02,2012,73.50,22.75,0.0
02,2012,73.50,23.00,0.0
02,2012,73.50,23.25,0.0
02,2012,73.50,23.50,0.0
02,2012,73.50,23.75,0.0
02,2012,73.50,24.00,0.0
02,2012,73.50,24.25,0.0
02,2012,73.50,24.50,0.0
02,2012,73.75,20.25,0.0
02,2012,73.75,20.50,0.0
02,2012,73.75,20.75,0.0
02,2012,73.75,21.00,0.0
02,2012,73.75,21.25,0.0
02,2012,73.75,21.50,0.0
02,2012,73.75,21.75,0.0
02,2012,73.75,22.00,0.0
02,2012,73.75,22.25,0.0
02,2012,73.75,22.50,0.0
02,2012,73.75,22.75,0.0
02,2012,73.75,23.00,0.0
02,2012,73.75,23.25,0.0
02,2012,73.75,23.50,0.0
02,2012,73.75,23.75,0.0
02,2012,73.75,24.00,0.0
02,2012,73.75,24.25,0.0
02,2012,73.75,24.50,0.0
02,2012,74.00,20.25,0.0
02,2012,74.00,20.50,0.0
02,2012,74.00,20.75,0.0
02,2012,74.00,21.00,0.0
02,2012,74.00,21.25,0.0
02,2012,74.00,21.50,0.0
02,2012,74.00,21.75,0.0
02,2012,74.00,22.00,0.0
02,2012,74.00,22.25,0.0
02,2012,74.00,22.50,0.0
02,2012,74.00,22.75,0.0
02,2012,74.00,23.00,0.0
02,2012,74.00,23.25,0.0
02,2012,74.00,23.50,0.0
02,2012,74.00,23.75,0.0
02,2012,74.00,24.00,0.0
02,2012,74.00,24.25,0.0
02,2012,74.00,24.50,0.0
02,2012,74.25,20.25,0.0
02,2012,74.25,20.50,0.0
02,2012,74.25,20.75,0.0
02,2012,74.25,21.00,0.0
02,2012,74.25,21.25,0.0
02,2012,74.25,21.50,0.0
02,2012,74.25,21.75,0.0
02,2012,74.25,22.00,0.0
02,2012,74.25,22.25,0.0
02,2012,74.25,22.50,0.0
02,2012,74.25,22.75,0.0
