mm,yy,Longitude,Latitude,Rain
02,2013,71.00,24.50,0.0
02,2013,71.25,20.25,0.0
02,2013,71.25,20.50,0.0
02,2013,71.25,20.75,0.0
02,2013,71.25,21.00,0.0
02,2013,71.25,21.25,0.0
02,2013,71.25,21.50,0.0
02,2013,71.25,21.75,0.0
02,2013,71.25,22.00,0.0
02,2013,71.25,22.25,0.0
02,2013,71.25,22.50,0.0
02,2013,71.25,22.75,0.0
02,2013,71.25,23.00,0.0
02,2013,71.25,23.25,0.0
02,2013,71.25,23.50,0.0
02,2013,71.25,23.75,0.0
02,2013,71.25,24.00,0.0
02,2013,71.25,24.25,0.0
02,2013,71.25,24.50,0.0
02,2013,71.50,20.25,0.0
02,2013,71.50,20.50,0.0
02,2013,71.50,20.75,0.0
02,2013,71.50,21.00,0.0
02,2013,71.50,21.25,0.0
02,2013,71.50,21.50,0.0
02,2013,71.50,21.75,0.0
02,2013,71.50,22.00,0.0
02,2013,71.50,22.25,0.0
02,2013,71.50,22.50,0.0
02,2013,71.50,22.75,0.0
02,2013,71.50,23.00,0.0
02,2013,71.50,23.25,0.0
02,2013,71.50,23.50,0.0
02,2013,71.50,23.75,0.0
02,2013,71.50,24.00,0.0
02,2013,71.50,24.25,0.0
02,2013,71.50,24.50,0.0
02,2013,71.75,20.25,0.0
02,2013,71.75,20.50,0.0
02,2013,71.75,20.75,0.0
02,2013,71.75,21.00,0.0
02,2013,71.75,21.25,0.0
02,2013,71.75,21.50,0.0
02,2013,71.75,21.75,0.0
02,2013,71.75,22.00,0.0
02,2013,71.75,22.25,0.0
02,2013,71.75,22.50,0.0
02,2013,71.75,22.75,0.0
02,2013,71.75,23.00,0.0
02,2013,71.75,23.25,0.0
02,2013,71.75,23.50,0.0
02,2013,71.75,23.75,0.0
02,2013,71.75,24.00,0.0
02,2013,71.75,24.25,0.0
02,2013,71.75,24.50,0.0
02,2013,72.00,20.25,125.5
02,2013,72.00,20.50,286.3
02,2013,72.00,20.75,73.7
02,2013,72.00,21.00,0.0
02,2013,72.00,21.25,0.0
02,2013,72.00,21.50,169.2
02,2013,72.00,21.75,239.0
02,2013,72.00,22.00,7.9
02,2013,72.00,22.25,0.0
02,2013,72.00,22.50,0.0
02,2013,72.00,22.75,174.5
02,2013,72.00,23.00,177.1
02,2013,72.00,23.25,0.0
02,2013,72.00,23.50,0.0
02,2013,72.00,23.75,0.0
02,2013,72.00,24.00,184.9
02,2013,72.00,24.25,119.5
02,2013,72.00,24.50,0.0
02,2013,72.25,20.25,0.0
02,2013,72.25,20.50,0.0
02,2013,72.25,20.75,221.1
02,2013,72.25,21.00,0.0
02,2013,72.25,21.25,0.0
02,2013,72.25,21.50,0.0
02,2013,72.25,21.75,128.6
02,2013,72.25,22.00,131.1
02,2013,72.25,22.25,0.0
02,2013,72.25,22.50,0.0
02,2013,72.25,22.75,0.0
02,2013,72.25,23.00,198.8
02,2013,72.25,23.25,62.6
02,2013,72.25,23.50,0.0
02,2013,72.25,23.75,0.0
02,2013,72.25,24.00,0.0
02,2013,72.25,24.25,170.1
02,2013,72.25,24.50,24.0
02,2013,72.50,20.25,0.0
02,2013,72.50,20.50,0.0
