01,01,2017	  72.50,   20.50,   30.8
01,01,2017	  73.50,   20.50,   30.7
02,01,2017	  72.50,   20.50,   31.1
02,01,2017	  73.50,   20.50,   30.9
03,01,2017	  72.50,   20.50,   31.4
03,01,2017	  73.50,   20.50,   31.2
04,01,2017	  72.50,   20.50,   30.6
04,01,2017	  73.50,   20.50,   30.6
05,01,2017	  72.50,   20.50,   30.8
05,01,2017	  73.50,   20.50,   30.8
06,01,2017	  72.50,   20.50,   31.0
06,01,2017	  73.50,   20.50,   30.9
07,01,2017	  72.50,   20.50,   30.5
07,01,2017	  73.50,   20.50,   30.5
08,01,2017	  72.50,   20.50,   30.4
08,01,2017	  73.50,   20.50,   30.4
09,01,2017	  72.50,   20.50,   30.9
09,01,2017	  73.50,   20.50,   31.0
10,01,2017	  72.50,   20.50,   30.7
10,01,2017	  73.50,   20.50,   30.7
11,01,2017	  72.50,   20.50,   31.0
11,01,2017	  73.50,   20.50,   31.0
12,01,2017	  72.50,   20.50,   30.4
12,01,2017	  73.50,   20.50,   30.7
13,01,2017	  72.50,   20.50,   30.4
13,01,2017	  73.50,   20.50,   30.4
14,01,2017	  72.50,   20.50,   30.6
14,01,2017	  73.50,   20.50,   30.6
15,01,2017	  72.50,   20.50,   30.6
15,01,2017	  73.50,   20.50,   30.6
16,01,2017	  72.50,   20.50,   30.3
16,01,2017	  73.50,   20.50,   30.3
17,01,2017	  72.50,   20.50,   30.6
17,01,2017	  73.50,   20.50,   30.7
18,01,2017	  72.50,   20.50,   30.5
18,01,2017	  73.50,   20.50,   30.7
19,01,2017	  72.50,   20.50,   30.7
19,01,2017	  73.50,   20.50,   30.8
20,01,2017	  72.50,   20.50,   30.6
20,01,2017	  73.50,   20.50,   30.9
21,01,2017	  72.50,   20.50,   29.6
21,01,2017	  73.50,   20.50,   30.2
22,01,2017	  72.50,   20.50,   31.4
22,01,2017	  73.50,   20.50,   31.8
23,01,2017	  72.50,   20.50,   30.9
23,01,2017	  73.50,   20.50,   31.2
24,01,2017	  72.50,   20.50,   31.2
24,01,2017	  73.50,   20.50,   31.5
25,01,2017	  72.50,   20.50,   30.7
25,01,2017	  73.50,   20.50,   31.0
26,01,2017	  72.50,   20.50,   28.1
26,01,2017	  73.50,   20.50,   28.8
27,01,2017	  72.50,   20.50,   28.4
27,01,2017	  73.50,   20.50,   29.2
28,01,2017	  72.50,   20.50,   30.1
28,01,2017	  73.50,   20.50,   30.6
29,01,2017	  72.50,   20.50,   30.9
29,01,2017	  73.50,   20.50,   31.3
30,01,2017	  72.50,   20.50,   31.0
30,01,2017	  73.50,   20.50,   31.3
31,01,2017	  72.50,   20.50,   31.2
31,01,2017	  73.50,   20.50,   31.5
01,02,2017	  72.50,   20.50,   31.4
01,02,2017	  73.50,   20.50,   31.9
02,02,2017	  72.50,   20.50,   30.9
02,02,2017	  73.50,   20.50,   31.4
03,02,2017	  72.50,   20.50,   30.8
03,02,2017	  73.50,   20.50,   31.3
04,02,2017	  72.50,   20.50,   30.7
04,02,2017	  73.50,   20.50,   31.2
05,02,2017	  72.50,   20.50,   31.2
05,02,2017	  73.50,   20.50,   31.8
06,02,2017	  72.50,   20.50,   31.9
06,02,2017	  73.50,   20.50,   32.6
07,02,2017	  72.50,   20.50,   32.3
07,02,2017	  73.50,   20.50,   33.0
08,02,2017	  72.50,   20.50,   32.4
08,02,2017	  73.50,   20.50,   33.1
09,02,2017	  72.50,   20.50,   32.0
09,02,2017	  73.50,   20.50,   32.7
10,02,2017	  72.50,   20.50,   31.8
10,02,2017	  73.50,   20.50,   32.3
11,02,2017	  72.50,   20.50,   31.5
11,02,2017	  73.50,   20.50,   31.9
12,02,2017	  72.50,   20.50,   31.1
12,02,2017	  73.50,   20.50,   31.5
13,02,2017	  72.50,   20.50,   31.8
13,02,2017	  73.50,   20.50,   32.2
14,02,2017	  72.50,   20.50,   31.8
14,02,2017	  73.50,   20.50,   32.2
15,02,2017	  72.50,   20.50,   31.9
15,02,2017	  73.50,   20.50,   32.3
16,02,2017	  72.50,   20.50,   31.8
16,02,2017	  73.50,   20.50,   32.3
17,02,2017	  72.50,   20.50,   31.6
17,02,2017	  73.50,   20.50,   32.2
18,02,2017	  72.50,   20.50,   31.9
18,02,2017	  73.50,   20.50,   32.3
19,02,2017	  72.50,   20.50,   32.9
19,02,2017	  73.50,   20.50,   33.5
20,02,2017	  72.50,   20.50,   35.0
20,02,2017	  73.50,   20.50,   35.4
21,02,2017	  72.50,   20.50,   34.7
21,02,2017	  73.50,   20.50,   35.0
22,02,2017	  72.50,   20.50,   34.8
22,02,2017	  73.50,   20.50,   35.1
23,02,2017	  72.50,   20.50,   34.4
23,02,2017	  73.50,   20.50,   34.9
24,02,2017	  72.50,   20.50,   33.9
24,02,2017	  73.50,   20.50,   34.3
25,02,2017	  72.50,   20.50,   33.4
25,02,2017	  73.50,   20.50,   33.8
26,02,2017	  72.50,   20.50,   33.0
26,02,2017	  73.50,   20.50,   33.4
27,02,2017	  72.50,   20.50,   31.7
27,02,2017	  73.50,   20.50,   32.4
28,02,2017	  72.50,   20.50,   33.2
28,02,2017	  73.50,   20.50,   33.7
01,03,2017	  72.50,   20.50,   32.7
01,03,2017	  73.50,   20.50,   33.3
02,03,2017	  72.50,   20.50,   32.8
02,03,2017	  73.50,   20.50,   33.5
03,03,2017	  72.50,   20.50,   33.0
03,03,2017	  73.50,   20.50,   33.6
04,03,2017	  72.50,   20.50,   31.9
04,03,2017	  73.50,   20.50,   32.9
05,03,2017	  72.50,   20.50,   34.5
05,03,2017	  73.50,   20.50,   34.9
06,03,2017	  72.50,   20.50,   34.9
06,03,2017	  73.50,   20.50,   35.3
