01,01,2018	  72.50,   20.50,   31.1
01,01,2018	  73.50,   20.50,   31.2
02,01,2018	  72.50,   20.50,   31.0
02,01,2018	  73.50,   20.50,   30.8
03,01,2018	  72.50,   20.50,   30.4
03,01,2018	  73.50,   20.50,   30.4
04,01,2018	  72.50,   20.50,   30.1
04,01,2018	  73.50,   20.50,   30.4
05,01,2018	  72.50,   20.50,   29.4
05,01,2018	  73.50,   20.50,   29.6
06,01,2018	  72.50,   20.50,   29.5
06,01,2018	  73.50,   20.50,   29.7
07,01,2018	  72.50,   20.50,   29.3
07,01,2018	  73.50,   20.50,   29.5
08,01,2018	  72.50,   20.50,   29.3
08,01,2018	  73.50,   20.50,   29.3
09,01,2018	  72.50,   20.50,   27.8
09,01,2018	  73.50,   20.50,   28.2
10,01,2018	  72.50,   20.50,   28.1
10,01,2018	  73.50,   20.50,   28.8
11,01,2018	  72.50,   20.50,   30.1
11,01,2018	  73.50,   20.50,   30.6
12,01,2018	  72.50,   20.50,   30.8
12,01,2018	  73.50,   20.50,   31.3
13,01,2018	  72.50,   20.50,   30.8
13,01,2018	  73.50,   20.50,   31.2
14,01,2018	  72.50,   20.50,   30.8
14,01,2018	  73.50,   20.50,   30.9
15,01,2018	  72.50,   20.50,   30.5
15,01,2018	  73.50,   20.50,   30.9
16,01,2018	  72.50,   20.50,   30.3
16,01,2018	  73.50,   20.50,   30.7
17,01,2018	  72.50,   20.50,   30.1
17,01,2018	  73.50,   20.50,   30.3
18,01,2018	  72.50,   20.50,   29.9
18,01,2018	  73.50,   20.50,   30.2
19,01,2018	  72.50,   20.50,   29.7
19,01,2018	  73.50,   20.50,   30.0
20,01,2018	  72.50,   20.50,   29.6
20,01,2018	  73.50,   20.50,   29.9
21,01,2018	  72.50,   20.50,   29.6
21,01,2018	  73.50,   20.50,   29.9
22,01,2018	  72.50,   20.50,   29.7
22,01,2018	  73.50,   20.50,   30.1
23,01,2018	  72.50,   20.50,   29.9
23,01,2018	  73.50,   20.50,   30.3
24,01,2018	  72.50,   20.50,   30.2
24,01,2018	  73.50,   20.50,   30.5
25,01,2018	  72.50,   20.50,   30.9
25,01,2018	  73.50,   20.50,   31.4
26,01,2018	  72.50,   20.50,   30.7
26,01,2018	  73.50,   20.50,   30.9
27,01,2018	  72.50,   20.50,   30.2
27,01,2018	  73.50,   20.50,   30.5
28,01,2018	  72.50,   20.50,   30.1
28,01,2018	  73.50,   20.50,   30.4
29,01,2018	  72.50,   20.50,   30.3
29,01,2018	  73.50,   20.50,   30.6
30,01,2018	  72.50,   20.50,   30.4
30,01,2018	  73.50,   20.50,   30.7
31,01,2018	  72.50,   20.50,   30.9
31,01,2018	  73.50,   20.50,   31.5
01,02,2018	  72.50,   20.50,   31.5
01,02,2018	  73.50,   20.50,   32.3
02,02,2018	  72.50,   20.50,   31.6
02,02,2018	  73.50,   20.50,   32.4
03,02,2018	  72.50,   20.50,   30.6
03,02,2018	  73.50,   20.50,   31.4
04,02,2018	  72.50,   20.50,   30.3
04,02,2018	  73.50,   20.50,   30.9
05,02,2018	  72.50,   20.50,   30.6
05,02,2018	  73.50,   20.50,   31.2
06,02,2018	  72.50,   20.50,   31.3
06,02,2018	  73.50,   20.50,   31.7
07,02,2018	  72.50,   20.50,   31.6
07,02,2018	  73.50,   20.50,   32.0
08,02,2018	  72.50,   20.50,   31.6
08,02,2018	  73.50,   20.50,   32.2
09,02,2018	  72.50,   20.50,   32.3
09,02,2018	  73.50,   20.50,   32.6
10,02,2018	  72.50,   20.50,   31.9
10,02,2018	  73.50,   20.50,   32.4
11,02,2018	  72.50,   20.50,   31.4
11,02,2018	  73.50,   20.50,   31.7
12,02,2018	  72.50,   20.50,   31.4
12,02,2018	  73.50,   20.50,   31.7
13,02,2018	  72.50,   20.50,   31.2
13,02,2018	  73.50,   20.50,   31.6
14,02,2018	  72.50,   20.50,   31.8
14,02,2018	  73.50,   20.50,   32.2
15,02,2018	  72.50,   20.50,   32.1
15,02,2018	  73.50,   20.50,   32.6
16,02,2018	  72.50,   20.50,   32.1
16,02,2018	  73.50,   20.50,   32.7
17,02,2018	  72.50,   20.50,   32.4
17,02,2018	  73.50,   20.50,   32.8
18,02,2018	  72.50,   20.50,   32.0
18,02,2018	  73.50,   20.50,   32.6
19,02,2018	  72.50,   20.50,   31.6
19,02,2018	  73.50,   20.50,   32.2
20,02,2018	  72.50,   20.50,   31.9
20,02,2018	  73.50,   20.50,   32.4
21,02,2018	  72.50,   20.50,   32.1
21,02,2018	  73.50,   20.50,   32.6
22,02,2018	  72.50,   20.50,   32.4
22,02,2018	  73.50,   20.50,   33.0
23,02,2018	  72.50,   20.50,   32.1
23,02,2018	  73.50,   20.50,   32.5
24,02,2018	  72.50,   20.50,   32.4
24,02,2018	  73.50,   20.50,   32.7
25,02,2018	  72.50,   20.50,   32.9
25,02,2018	  73.50,   20.50,   33.6
26,02,2018	  72.50,   20.50,   33.8
26,02,2018	  73.50,   20.50,   34.6
27,02,2018	  72.50,   20.50,   33.9
27,02,2018	  73.50,   20.50,   34.6
28,02,2018	  72.50,   20.50,   33.7
28,02,2018	  73.50,   20.50,   34.5
01,03,2018	  72.50,   20.50,   33.9
01,03,2018	  73.50,   20.50,   34.8
02,03,2018	  72.50,   20.50,   34.3
02,03,2018	  73.50,   20.50,   35.1
03,03,2018	  72.50,   20.50,   34.6
03,03,2018	  73.50,   20.50,   35.3
04,03,2018	  72.50,   20.50,   34.1
04,03,2018	  73.50,   20.50,   34.8
05,03,2018	  72.50,   20.50,   33.8
05,03,2018	  73.50,   20.50,   34.4
06,03,2018	  72.50,   20.50,   33.8
06,03,2018	  73.50,   20.50,   34.3
07,03,2018	  72.50,   20.50,   33.8
07,03,2018	  73.50,   20.50,   34.6
08,03,2018	  72.50,   20.50,   34.0
08,03,2018	  73.50,   20.50,   34.6
09,03,2018	  72.50,   20.50,   33.6
09,03,2018	  73.50,   20.50,   34.1
10,03,2018	  72.50,   20.50,   33.1
10,03,2018	  73.50,   20.50,   34.1
11,03,2018	  72.50,   20.50,   33.7
11,03,2018	  73.50,   20.50,   34.2
12,03,2018	  72.50,   20.50,   33.6
12,03,2018	  73.50,   20.50,   34.1
13,03,2018	  72.50,   20.50,   33.3
13,03,2018	  73.50,   20.50,   34.5
14,03,2018	  72.50,   20.50,   34.0
14,03,2018	  73.50,   20.50,   34.8
15,03,2018	  72.50,   20.50,   34.3
15,03,2018	  73.50,   20.50,   34.8
16,03,2018	  72.50,   20.50,   34.7
16,03,2018	  73.50,   20.50,   35.2
17,03,2018	  72.50,   20.50,   31.3
17,03,2018	  73.50,   20.50,   32.3
18,03,2018	  72.50,   20.50,   33.3
18,03,2018	  73.50,   20.50,   34.1
19,03,2018	  72.50,   20.50,   33.9
19,03,2018	  73.50,   20.50,   34.7
20,03,2018	  72.50,   20.50,   34.3
20,03,2018	  73.50,   20.50,   35.1
21,03,2018	  72.50,   20.50,   35.4
21,03,2018	  73.50,   20.50,   36.0
22,03,2018	  72.50,   20.50,   36.5
22,03,2018	  73.50,   20.50,   37.1
23,03,2018	  72.50,   20.50,   36.7
23,03,2018	  73.50,   20.50,   37.2
24,03,2018	  72.50,   20.50,   35.2
24,03,2018	  73.50,   20.50,   35.8
25,03,2018	  72.50,   20.50,   34.3
25,03,2018	  73.50,   20.50,   35.0
26,03,2018	  72.50,   20.50,   33.9
26,03,2018	  73.50,   20.50,   34.8
27,03,2018	  72.50,   20.50,   35.2
27,03,2018	  73.50,   20.50,   35.7
28,03,2018	  72.50,   20.50,   35.9
28,03,2018	  73.50,   20.50,   36.4
29,03,2018	  72.50,   20.50,   36.4
29,03,2018	  73.50,   20.50,   37.0
30,03,2018	  72.50,   20.50,   36.6
30,03,2018	  73.50,   20.50,   37.3
31,03,2018	  72.50,   20.50,   36.1
31,03,2018	  73.50,   20.50,   36.6
01,04,2018	  72.50,   20.50,   35.3
01,04,2018	  73.50,   20.50,   36.0
02,04,2018	  72.50,   20.50,   35.1
02,04,2018	  73.50,   20.50,   35.6
03,04,2018	  72.50,   20.50,   35.2
03,04,2018	  73.50,   20.50,   36.0
04,04,2018	  72.50,   20.50,   35.6
04,04,2018	  73.50,   20.50,   36.3
05,04,2018	  72.50,   20.50,   35.3
05,04,2018	  73.50,   20.50,   35.9
06,04,2018	  72.50,   20.50,   35.4
06,04,2018	  73.50,   20.50,   36.2
07,04,2018	  72.50,   20.50,   35.4
07,04,2018	  73.50,   20.50,   36.1
08,04,2018	  72.50,   20.50,   35.8
08,04,2018	  73.50,   20.50,   36.5
09,04,2018	  72.50,   20.50,   34.8
09,04,2018	  73.50,   20.50,   35.5
10,04,2018	  72.50,   20.50,   35.2
10,04,2018	  73.50,   20.50,   36.0
11,04,2018	  72.50,   20.50,   35.7
11,04,2018	  73.50,   20.50,   36.6
12,04,2018	  72.50,   20.50,   35.7
12,04,2018	  73.50,   20.50,   36.6
13,04,2018	  72.50,   20.50,   35.8
13,04,2018	  73.50,   20.50,   36.7
14,04,2018	  72.50,   20.50,   36.1
14,04,2018	  73.50,   20.50,   37.0
15,04,2018	  72.50,   20.50,   35.8
15,04,2018	  73.50,   20.50,   36.8
16,04,2018	  72.50,   20.50,   36.6
16,04,2018	  73.50,   20.50,   37.6
17,04,2018	  72.50,   20.50,   36.4
17,04,2018	  73.50,   20.50,   37.2
18,04,2018	  72.50,   20.50,   37.2
18,04,2018	  73.50,   20.50,   37.9
19,04,2018	  72.50,   20.50,   37.2
19,04,2018	  73.50,   20.50,   38.3
20,04,2018	  72.50,   20.50,   38.2
20,04,2018	  73.50,   20.50,   38.8
21,04,2018	  72.50,   20.50,   37.5
21,04,2018	  73.50,   20.50,   38.0
22,04,2018	  72.50,   20.50,   37.8
22,04,2018	  73.50,   20.50,   38.3
23,04,2018	  72.50,   20.50,   37.7
23,04,2018	  73.50,   20.50,   38.3
24,04,2018	  72.50,   20.50,   37.7
24,04,2018	  73.50,   20.50,   38.3
25,04,2018	  72.50,   20.50,   37.6
25,04,2018	  73.50,   20.50,   38.0
26,04,2018	  72.50,   20.50,   37.4
26,04,2018	  73.50,   20.50,   38.0
27,04,2018	  72.50,   20.50,   37.2
27,04,2018	  73.50,   20.50,   38.0
28,04,2018	  72.50,   20.50,   37.2
28,04,2018	  73.50,   20.50,   37.8
29,04,2018	  72.50,   20.50,   37.3
29,04,2018	  73.50,   20.50,   37.9
30,04,2018	  72.50,   20.50,   39.6
30,04,2018	  73.50,   20.50,   39.9
01,05,2018	  72.50,   20.50,   38.7
01,05,2018	  73.50,   20.50,   39.1
02,05,2018	  72.50,   20.50,   37.9
02,05,2018	  73.50,   20.50,   38.2
03,05,2018	  72.50,   20.50,   37.5
03,05,2018	  73.50,   20.50,   38.0
04,05,2018	  72.50,   20.50,   36.3
04,05,2018	  73.50,   20.50,   37.0
05,05,2018	  72.50,   20.50,   36.9
05,05,2018	  73.50,   20.50,   37.5
06,05,2018	  72.50,   20.50,   37.3
06,05,2018	  73.50,   20.50,   38.2
07,05,2018	  72.50,   20.50,   38.3
07,05,2018	  73.50,   20.50,   38.9
08,05,2018	  72.50,   20.50,   37.8
08,05,2018	  73.50,   20.50,   38.7
09,05,2018	  72.50,   20.50,   36.8
09,05,2018	  73.50,   20.50,   37.8
10,05,2018	  72.50,   20.50,   36.9
10,05,2018	  73.50,   20.50,   38.0
11,05,2018	  72.50,   20.50,   37.5
11,05,2018	  73.50,   20.50,   38.0
12,05,2018	  72.50,   20.50,   37.8
12,05,2018	  73.50,   20.50,   38.4
13,05,2018	  72.50,   20.50,   37.4
13,05,2018	  73.50,   20.50,   37.9
14,05,2018	  72.50,   20.50,   37.2
14,05,2018	  73.50,   20.50,   37.9
15,05,2018	  72.50,   20.50,   36.7
15,05,2018	  73.50,   20.50,   37.1
16,05,2018	  72.50,   20.50,   36.9
16,05,2018	  73.50,   20.50,   37.4
17,05,2018	  72.50,   20.50,   37.0
17,05,2018	  73.50,   20.50,   37.7
18,05,2018	  72.50,   20.50,   37.5
18,05,2018	  73.50,   20.50,   38.1
19,05,2018	  72.50,   20.50,   38.4
19,05,2018	  73.50,   20.50,   39.2
20,05,2018	  72.50,   20.50,   37.6
20,05,2018	  73.50,   20.50,   37.7
21,05,2018	  72.50,   20.50,   37.5
21,05,2018	  73.50,   20.50,   37.8
22,05,2018	  72.50,   20.50,   37.0
22,05,2018	  73.50,   20.50,   37.2
23,05,2018	  72.50,   20.50,   36.4
23,05,2018	  73.50,   20.50,   36.6
24,05,2018	  72.50,   20.50,   36.4
24,05,2018	  73.50,   20.50,   36.8
25,05,2018	  72.50,   20.50,   35.3
25,05,2018	  73.50,   20.50,   35.8
26,05,2018	  72.50,   20.50,   35.6
26,05,2018	  73.50,   20.50,   36.3
27,05,2018	  72.50,   20.50,   36.4
27,05,2018	  73.50,   20.50,   37.1
28,05,2018	  72.50,   20.50,   38.0
28,05,2018	  73.50,   20.50,   38.5
29,05,2018	  72.50,   20.50,   39.8
29,05,2018	  73.50,   20.50,   40.3
30,05,2018	  72.50,   20.50,   39.1
30,05,2018	  73.50,   20.50,   39.4
31,05,2018	  72.50,   20.50,   38.9
31,05,2018	  73.50,   20.50,   39.1
01,06,2018	  72.50,   20.50,   37.5
01,06,2018	  73.50,   20.50,   37.8
02,06,2018	  72.50,   20.50,   37.3
02,06,2018	  73.50,   20.50,   37.5
03,06,2018	  72.50,   20.50,   38.0
03,06,2018	  73.50,   20.50,   38.2
04,06,2018	  72.50,   20.50,   37.7
04,06,2018	  73.50,   20.50,   38.3
05,06,2018	  72.50,   20.50,   37.8
05,06,2018	  73.50,   20.50,   38.4
06,06,2018	  72.50,   20.50,   38.3
06,06,2018	  73.50,   20.50,   38.6
07,06,2018	  72.50,   20.50,   37.3
07,06,2018	  73.50,   20.50,   37.0
08,06,2018	  72.50,   20.50,   36.3
08,06,2018	  73.50,   20.50,   36.4
09,06,2018	  72.50,   20.50,   35.5
09,06,2018	  73.50,   20.50,   35.6
10,06,2018	  72.50,   20.50,   37.0
10,06,2018	  73.50,   20.50,   37.1
11,06,2018	  72.50,   20.50,   36.6
11,06,2018	  73.50,   20.50,   36.5
12,06,2018	  72.50,   20.50,   36.6
12,06,2018	  73.50,   20.50,   36.3
13,06,2018	  72.50,   20.50,   37.0
13,06,2018	  73.50,   20.50,   37.2
14,06,2018	  72.50,   20.50,   36.9
14,06,2018	  73.50,   20.50,   37.5
15,06,2018	  72.50,   20.50,   38.7
15,06,2018	  73.50,   20.50,   39.2
16,06,2018	  72.50,   20.50,   38.1
16,06,2018	  73.50,   20.50,   38.3
17,06,2018	  72.50,   20.50,   38.5
17,06,2018	  73.50,   20.50,   38.9
18,06,2018	  72.50,   20.50,   38.4
18,06,2018	  73.50,   20.50,   38.6
19,06,2018	  72.50,   20.50,   38.3
19,06,2018	  73.50,   20.50,   38.6
20,06,2018	  72.50,   20.50,   38.0
20,06,2018	  73.50,   20.50,   38.4
21,06,2018	  72.50,   20.50,   37.5
21,06,2018	  73.50,   20.50,   38.0
22,06,2018	  72.50,   20.50,   36.9
22,06,2018	  73.50,   20.50,   36.6
23,06,2018	  72.50,   20.50,   36.8
23,06,2018	  73.50,   20.50,   36.6
24,06,2018	  72.50,   20.50,   37.2
24,06,2018	  73.50,   20.50,   37.2
25,06,2018	  72.50,   20.50,   37.6
25,06,2018	  73.50,   20.50,   37.8
26,06,2018	  72.50,   20.50,   37.5
26,06,2018	  73.50,   20.50,   37.7
27,06,2018	  72.50,   20.50,   35.8
27,06,2018	  73.50,   20.50,   35.4
28,06,2018	  72.50,   20.50,   36.1
28,06,2018	  73.50,   20.50,   35.3
29,06,2018	  72.50,   20.50,   37.0
29,06,2018	  73.50,   20.50,   36.7
30,06,2018	  72.50,   20.50,   35.8
30,06,2018	  73.50,   20.50,   35.8
01,07,2018	  72.50,   20.50,   35.2
01,07,2018	  73.50,   20.50,   34.6
02,07,2018	  72.50,   20.50,   36.9
02,07,2018	  73.50,   20.50,   36.9
03,07,2018	  72.50,   20.50,   35.0
03,07,2018	  73.50,   20.50,   34.8
04,07,2018	  72.50,   20.50,   36.0
04,07,2018	  73.50,   20.50,   35.9
05,07,2018	  72.50,   20.50,   37.5
05,07,2018	  73.50,   20.50,   37.7
06,07,2018	  72.50,   20.50,   36.4
06,07,2018	  73.50,   20.50,   36.1
07,07,2018	  72.50,   20.50,   34.2
07,07,2018	  73.50,   20.50,   33.9
08,07,2018	  72.50,   20.50,   34.6
08,07,2018	  73.50,   20.50,   34.0
09,07,2018	  72.50,   20.50,   35.7
09,07,2018	  73.50,   20.50,   35.5
10,07,2018	  72.50,   20.50,   35.4
10,07,2018	  73.50,   20.50,   35.1
11,07,2018	  72.50,   20.50,   34.0
11,07,2018	  73.50,   20.50,   34.2
12,07,2018	  72.50,   20.50,   35.3
12,07,2018	  73.50,   20.50,   34.7
13,07,2018	  72.50,   20.50,   35.2
13,07,2018	  73.50,   20.50,   34.8
14,07,2018	  72.50,   20.50,   35.5
14,07,2018	  73.50,   20.50,   35.0
15,07,2018	  72.50,   20.50,   35.1
15,07,2018	  73.50,   20.50,   34.6
16,07,2018	  72.50,   20.50,   35.4
16,07,2018	  73.50,   20.50,   35.6
17,07,2018	  72.50,   20.50,   36.6
17,07,2018	  73.50,   20.50,   36.6
18,07,2018	  72.50,   20.50,   36.4
18,07,2018	  73.50,   20.50,   36.5
19,07,2018	  72.50,   20.50,   36.0
19,07,2018	  73.50,   20.50,   36.2
20,07,2018	  72.50,   20.50,   35.1
20,07,2018	  73.50,   20.50,   34.6
21,07,2018	  72.50,   20.50,   34.6
21,07,2018	  73.50,   20.50,   34.6
22,07,2018	  72.50,   20.50,   36.6
22,07,2018	  73.50,   20.50,   36.4
23,07,2018	  72.50,   20.50,   37.1
23,07,2018	  73.50,   20.50,   37.2
24,07,2018	  72.50,   20.50,   37.1
24,07,2018	  73.50,   20.50,   37.3
25,07,2018	  72.50,   20.50,   37.5
25,07,2018	  73.50,   20.50,   37.7
26,07,2018	  72.50,   20.50,   37.1
26,07,2018	  73.50,   20.50,   37.3
27,07,2018	  72.50,   20.50,   35.3
27,07,2018	  73.50,   20.50,   35.4
28,07,2018	  72.50,   20.50,   36.9
28,07,2018	  73.50,   20.50,   36.7
29,07,2018	  72.50,   20.50,   37.2
29,07,2018	  73.50,   20.50,   37.1
30,07,2018	  72.50,   20.50,   36.9
30,07,2018	  73.50,   20.50,   37.3
31,07,2018	  72.50,   20.50,   37.2
31,07,2018	  73.50,   20.50,   37.4
01,08,2018	  72.50,   20.50,   36.8
01,08,2018	  73.50,   20.50,   36.8
02,08,2018	  72.50,   20.50,   37.4
02,08,2018	  73.50,   20.50,   37.2
03,08,2018	  72.50,   20.50,   37.1
03,08,2018	  73.50,   20.50,   37.0
04,08,2018	  72.50,   20.50,   37.2
04,08,2018	  73.50,   20.50,   37.3
05,08,2018	  72.50,   20.50,   36.7
05,08,2018	  73.50,   20.50,   36.7
06,08,2018	  72.50,   20.50,   36.9
06,08,2018	  73.50,   20.50,   36.7
07,08,2018	  72.50,   20.50,   35.1
07,08,2018	  73.50,   20.50,   35.0
08,08,2018	  72.50,   20.50,   35.6
08,08,2018	  73.50,   20.50,   35.4
09,08,2018	  72.50,   20.50,   37.3
09,08,2018	  73.50,   20.50,   37.2
10,08,2018	  72.50,   20.50,   34.5
10,08,2018	  73.50,   20.50,   33.5
11,08,2018	  72.50,   20.50,   30.8
11,08,2018	  73.50,   20.50,   30.8
12,08,2018	  72.50,   20.50,   33.6
12,08,2018	  73.50,   20.50,   33.0
13,08,2018	  72.50,   20.50,   34.1
13,08,2018	  73.50,   20.50,   33.1
14,08,2018	  72.50,   20.50,   33.7
14,08,2018	  73.50,   20.50,   33.2
15,08,2018	  72.50,   20.50,   33.2
15,08,2018	  73.50,   20.50,   32.1
16,08,2018	  72.50,   20.50,   34.7
16,08,2018	  73.50,   20.50,   34.4
17,08,2018	  72.50,   20.50,   35.9
17,08,2018	  73.50,   20.50,   35.8
18,08,2018	  72.50,   20.50,   35.8
18,08,2018	  73.50,   20.50,   35.5
19,08,2018	  72.50,   20.50,   34.5
19,08,2018	  73.50,   20.50,   33.9
20,08,2018	  72.50,   20.50,   35.1
20,08,2018	  73.50,   20.50,   34.4
21,08,2018	  72.50,   20.50,   37.2
21,08,2018	  73.50,   20.50,   37.0
22,08,2018	  72.50,   20.50,   37.2
22,08,2018	  73.50,   20.50,   37.0
23,08,2018	  72.50,   20.50,   37.6
23,08,2018	  73.50,   20.50,   37.4
24,08,2018	  72.50,   20.50,   34.9
24,08,2018	  73.50,   20.50,   34.4
25,08,2018	  72.50,   20.50,   36.2
25,08,2018	  73.50,   20.50,   35.9
26,08,2018	  72.50,   20.50,   35.3
26,08,2018	  73.50,   20.50,   35.0
27,08,2018	  72.50,   20.50,   34.6
27,08,2018	  73.50,   20.50,   34.2
28,08,2018	  72.50,   20.50,   34.5
28,08,2018	  73.50,   20.50,   34.5
29,08,2018	  72.50,   20.50,   35.4
29,08,2018	  73.50,   20.50,   35.5
30,08,2018	  72.50,   20.50,   37.0
30,08,2018	  73.50,   20.50,   36.9
31,08,2018	  72.50,   20.50,   34.4
31,08,2018	  73.50,   20.50,   34.8
01,09,2018	  72.50,   20.50,   34.2
