mm,yy,Longitude,Latitude,Temperature
02,2014,  69.50,   21.50,   31.9
02,2014,  69.50,   22.50,   32.2
02,2014,  69.50,   23.50,   32.1
02,2014,  69.50,   24.50,   31.4
02,2014,  69.50,   25.50,   31.0
02,2014,  70.50,   19.50,   31.4
02,2014,  70.50,   20.50,   30.9
02,2014,  70.50,   21.50,   31.3
02,2014,  70.50,   22.50,   31.5
02,2014,  70.50,   23.50,   32.2
02,2014,  70.50,   24.50,   32.4
02,2014,  70.50,   25.50,   32.7
02,2014,  71.50,   19.50,    nan
02,2014,  71.50,   20.50,    nan
02,2014,  71.50,   21.50,   33.2
02,2014,  71.50,   22.50,   32.4
02,2014,  71.50,   23.50,   31.3
02,2014,  71.50,   24.50,   32.5
02,2014,  71.50,   25.50,   32.1
02,2014,  72.50,   19.50,   10.9
02,2014,  72.50,   20.50,    9.8
02,2014,  72.50,   21.50,    9.3
02,2014,  72.50,   22.50,    nan
02,2014,  72.50,   23.50,    nan
02,2014,  72.50,   24.50,   33.1
02,2014,  72.50,   25.50,   32.5
02,2014,  73.50,   19.50,   16.1
02,2014,  73.50,   20.50,   12.3
02,2014,  73.50,   21.50,   10.0
02,2014,  73.50,   22.50,    8.5
02,2014,  73.50,   23.50,    8.1
02,2014,  73.50,   24.50,    7.5
02,2014,  73.50,   25.50,    8.7
02,2014,  74.50,   19.50,   23.6
02,2014,  74.50,   20.50,   22.0
02,2014,  74.50,   21.50,   19.5
02,2014,  74.50,   22.50,   15.9
02,2014,  74.50,   23.50,   12.8
02,2014,  74.50,   24.50,   10.6
02,2014,  74.50,   25.50,    9.3
03,2014,  68.50,   19.50,   30.0
03,2014,  68.50,   20.50,   29.4
03,2014,  68.50,   21.50,   28.3
03,2014,  68.50,   22.50,   27.1
03,2014,  68.50,   23.50,   26.5
03,2014,  68.50,   24.50,   26.3
03,2014,  68.50,   25.50,   26.1
03,2014,  69.50,   19.50,   30.1
03,2014,  69.50,   20.50,   29.9
03,2014,  69.50,   21.50,   29.0
03,2014,  69.50,   22.50,   27.9
03,2014,  69.50,   23.50,   27.3
03,2014,  69.50,   24.50,   26.9
03,2014,  69.50,   25.50,   26.5
03,2014,  70.50,   19.50,   28.1
03,2014,  70.50,   20.50,   28.3
03,2014,  70.50,   21.50,   28.3
03,2014,  70.50,   22.50,   27.6
03,2014,  70.50,   23.50,   27.2
03,2014,  70.50,   24.50,   27.0
03,2014,  70.50,   25.50,   26.7
03,2014,  71.50,   19.50,   29.5
03,2014,  71.50,   20.50,   29.7
03,2014,  71.50,   21.50,   29.4
03,2014,  71.50,   22.50,   28.8
03,2014,  71.50,   23.50,   28.4
03,2014,  71.50,   24.50,   28.2
03,2014,  71.50,   25.50,   27.7
03,2014,  72.50,   19.50,   29.3
03,2014,  72.50,   20.50,   29.7
03,2014,  72.50,   21.50,   29.9
03,2014,  72.50,   22.50,   29.3
03,2014,  72.50,   23.50,   29.0
03,2014,  72.50,   24.50,   28.9
03,2014,  72.50,   25.50,   28.3
03,2014,  73.50,   19.50,   30.8
03,2014,  73.50,   20.50,   31.0
03,2014,  73.50,   21.50,   30.6
03,2014,  73.50,   22.50,   29.9
03,2014,  73.50,   23.50,   29.6
03,2014,  73.50,   24.50,   29.4
03,2014,  73.50,   25.50,   28.7
03,2014,  74.50,   19.50,   30.6
03,2014,  74.50,   20.50,   30.8
03,2014,  74.50,   21.50,   30.6
03,2014,  74.50,   22.50,   30.1
03,2014,  74.50,   23.50,   29.8
03,2014,  74.50,   24.50,   29.8
03,2014,  74.50,   25.50,   29.1
04,2014,  68.50,   19.50,   36.7
04,2014,  68.50,   20.50,   37.3
04,2014,  68.50,   21.50,   36.9
04,2014,  68.50,   22.50,   36.6
04,2014,  68.50,   23.50,   36.4
04,2014,  68.50,   24.50,   35.9
04,2014,  68.50,   25.50,   35.6
04,2014,  69.50,   19.50,   37.0
04,2014,  69.50,   20.50,   37.0
04,2014,  69.50,   21.50,   37.6
04,2014,  69.50,   22.50,   37.1
04,2014,  69.50,   23.50,   37.0
04,2014,  69.50,   24.50,   36.9
04,2014,  69.50,   25.50,   36.4
04,2014,  70.50,   19.50,   37.6
04,2014,  70.50,   20.50,   37.8
04,2014,  70.50,   21.50,   38.1
04,2014,  70.50,   22.50,   38.5
04,2014,  70.50,   23.50,   38.1
04,2014,  70.50,   24.50,   37.8
04,2014,  70.50,   25.50,   37.3
04,2014,  71.50,   19.50,   37.9
04,2014,  71.50,   20.50,   38.0
04,2014,  71.50,   21.50,   38.5
04,2014,  71.50,   22.50,   38.5
04,2014,  71.50,   23.50,   39.0
04,2014,  71.50,   24.50,   38.7
04,2014,  71.50,   25.50,   38.7
04,2014,  72.50,   19.50,   37.6
04,2014,  72.50,   20.50,   38.0
04,2014,  72.50,   21.50,   38.0
04,2014,  72.50,   22.50,   38.6
04,2014,  72.50,   23.50,   38.2
04,2014,  72.50,   24.50,   38.5
04,2014,  72.50,   25.50,   38.2
04,2014,  73.50,   19.50,   36.5
04,2014,  73.50,   20.50,   37.6
04,2014,  73.50,   21.50,   38.1
04,2014,  73.50,   22.50,   38.2
04,2014,  73.50,   23.50,   38.5
04,2014,  73.50,   24.50,   37.7
04,2014,  73.50,   25.50,   38.1
04,2014,  74.50,   19.50,   35.9
04,2014,  74.50,   20.50,   36.5
04,2014,  74.50,   21.50,   37.6
04,2014,  74.50,   22.50,   38.1
04,2014,  74.50,   23.50,   38.4
04,2014,  74.50,   24.50,   38.4
04,2014,  74.50,   25.50,   37.1
05,2014,  68.50,   19.50,   40.0
05,2014,  68.50,   20.50,   39.9
05,2014,  68.50,   21.50,   39.5
05,2014,  68.50,   22.50,   39.2
05,2014,  68.50,   23.50,   38.3
05,2014,  68.50,   24.50,   38.2
05,2014,  68.50,   25.50,   37.6
05,2014,  69.50,   19.50,   39.4
05,2014,  69.50,   20.50,   39.2
05,2014,  69.50,   21.50,   38.6
05,2014,  69.50,   22.50,   38.0
05,2014,  69.50,   23.50,   37.3
05,2014,  69.50,   24.50,   37.2
05,2014,  69.50,   25.50,   36.7
05,2014,  70.50,   19.50,   38.6
05,2014,  70.50,   20.50,   38.5
05,2014,  70.50,   21.50,   38.2
05,2014,  70.50,   22.50,   37.5
05,2014,  70.50,   23.50,   36.7
05,2014,  70.50,   24.50,   36.3
05,2014,  70.50,   25.50,   35.4
05,2014,  71.50,   19.50,   38.5
05,2014,  71.50,   20.50,   38.3
05,2014,  71.50,   21.50,   37.6
05,2014,  71.50,   22.50,   36.8
05,2014,  71.50,   23.50,   36.0
05,2014,  71.50,   24.50,   35.8
05,2014,  71.50,   25.50,   35.2
05,2014,  72.50,   19.50,   38.3
05,2014,  72.50,   20.50,   38.4
05,2014,  72.50,   21.50,   38.2
05,2014,  72.50,   22.50,   37.8
05,2014,  72.50,   23.50,   37.2
05,2014,  72.50,   24.50,   37.2
05,2014,  72.50,   25.50,   36.6
05,2014,  73.50,   19.50,   38.9
05,2014,  73.50,   20.50,   39.2
05,2014,  73.50,   21.50,   39.2
05,2014,  73.50,   22.50,   38.7
05,2014,  73.50,   23.50,   37.9
05,2014,  73.50,   24.50,   37.7
05,2014,  73.50,   25.50,   37.0
05,2014,  74.50,   19.50,   37.7
05,2014,  74.50,   20.50,   38.3
05,2014,  74.50,   21.50,   38.7
05,2014,  74.50,   22.50,   38.7
05,2014,  74.50,   23.50,   38.2
05,2014,  74.50,   24.50,   38.1
05,2014,  74.50,   25.50,   37.6
06,2014,  68.50,   19.50,   38.8
06,2014,  68.50,   20.50,   40.5
06,2014,  68.50,   21.50,   40.5
06,2014,  68.50,   22.50,   40.2
06,2014,  68.50,   23.50,   39.8
06,2014,  68.50,   24.50,   39.0
06,2014,  68.50,   25.50,   38.8
06,2014,  69.50,   19.50,   35.2
06,2014,  69.50,   20.50,   36.1
06,2014,  69.50,   21.50,   38.4
06,2014,  69.50,   22.50,   39.4
06,2014,  69.50,   23.50,   39.8
06,2014,  69.50,   24.50,   39.8
06,2014,  69.50,   25.50,   39.4
06,2014,  70.50,   19.50,   37.0
06,2014,  70.50,   20.50,   37.1
06,2014,  70.50,   21.50,   37.8
06,2014,  70.50,   22.50,   39.4
06,2014,  70.50,   23.50,   39.6
06,2014,  70.50,   24.50,   40.1
06,2014,  70.50,   25.50,   40.5
06,2014,  71.50,   19.50,   37.2
06,2014,  71.50,   20.50,   38.2
06,2014,  71.50,   21.50,   38.2
06,2014,  71.50,   22.50,   38.3
06,2014,  71.50,   23.50,   39.4
06,2014,  71.50,   24.50,   39.5
06,2014,  71.50,   25.50,   40.3
06,2014,  72.50,   19.50,   35.9
06,2014,  72.50,   20.50,   37.3
06,2014,  72.50,   21.50,   38.5
06,2014,  72.50,   22.50,   39.1
06,2014,  72.50,   23.50,   39.1
06,2014,  72.50,   24.50,   40.1
06,2014,  72.50,   25.50,   40.0
06,2014,  73.50,   19.50,   34.4
06,2014,  73.50,   20.50,   36.3
06,2014,  73.50,   21.50,   37.5
06,2014,  73.50,   22.50,   38.5
06,2014,  73.50,   23.50,   38.8
06,2014,  73.50,   24.50,   38.7
06,2014,  73.50,   25.50,   39.7
06,2014,  74.50,   19.50,   33.6
06,2014,  74.50,   20.50,   34.0
06,2014,  74.50,   21.50,   36.0
06,2014,  74.50,   22.50,   37.3
06,2014,  74.50,   23.50,   38.1
06,2014,  74.50,   24.50,   38.5
06,2014,  74.50,   25.50,   38.3
07,2014,  68.50,   19.50,   35.4
07,2014,  68.50,   20.50,   35.7
07,2014,  68.50,   21.50,   35.3
07,2014,  68.50,   22.50,   35.2
07,2014,  68.50,   23.50,   35.1
07,2014,  68.50,   24.50,   35.5
07,2014,  68.50,   25.50,   35.6
07,2014,  69.50,   19.50,   34.9
07,2014,  69.50,   20.50,   35.0
07,2014,  69.50,   21.50,   34.6
07,2014,  69.50,   22.50,   34.5
07,2014,  69.50,   23.50,   34.5
07,2014,  69.50,   24.50,   35.0
07,2014,  69.50,   25.50,   34.9
07,2014,  70.50,   19.50,   34.8
07,2014,  70.50,   20.50,   35.0
07,2014,  70.50,   21.50,   34.4
07,2014,  70.50,   22.50,   34.0
07,2014,  70.50,   23.50,   33.9
07,2014,  70.50,   24.50,   34.5
07,2014,  70.50,   25.50,   34.7
07,2014,  71.50,   19.50,   34.6
07,2014,  71.50,   20.50,   34.5
07,2014,  71.50,   21.50,   34.0
07,2014,  71.50,   22.50,   33.7
07,2014,  71.50,   23.50,   33.7
07,2014,  71.50,   24.50,   34.1
07,2014,  71.50,   25.50,   34.3
07,2014,  72.50,   19.50,   33.9
07,2014,  72.50,   20.50,   34.5
07,2014,  72.50,   21.50,   34.6
07,2014,  72.50,   22.50,   34.6
07,2014,  72.50,   23.50,   34.6
07,2014,  72.50,   24.50,   35.1
07,2014,  72.50,   25.50,   35.1
07,2014,  73.50,   19.50,   34.3
07,2014,  73.50,   20.50,   34.8
07,2014,  73.50,   21.50,   34.9
07,2014,  73.50,   22.50,   35.1
07,2014,  73.50,   23.50,   35.3
07,2014,  73.50,   24.50,   35.9
07,2014,  73.50,   25.50,   36.1
07,2014,  74.50,   19.50,   34.2
07,2014,  74.50,   20.50,   35.1
07,2014,  74.50,   21.50,   35.5
07,2014,  74.50,   22.50,   35.7
07,2014,  74.50,   23.50,   35.7
07,2014,  74.50,   24.50,   36.1
07,2014,  74.50,   25.50,   36.1
08,2014,  68.50,   19.50,   30.9
08,2014,  68.50,   20.50,   31.1
08,2014,  68.50,   21.50,   31.2
08,2014,  68.50,   22.50,   31.3
08,2014,  68.50,   23.50,   31.7
08,2014,  68.50,   24.50,   32.7
08,2014,  68.50,   25.50,   33.7
08,2014,  69.50,   19.50,   29.7
08,2014,  69.50,   20.50,   29.6
08,2014,  69.50,   21.50,   29.6
08,2014,  69.50,   22.50,   30.0
08,2014,  69.50,   23.50,   30.8
08,2014,  69.50,   24.50,   32.0
08,2014,  69.50,   25.50,   32.9
08,2014,  70.50,   19.50,   28.9
08,2014,  70.50,   20.50,   29.1
08,2014,  70.50,   21.50,   29.2
08,2014,  70.50,   22.50,   29.4
08,2014,  70.50,   23.50,   30.1
08,2014,  70.50,   24.50,   31.3
08,2014,  70.50,   25.50,   32.2
08,2014,  71.50,   19.50,   28.2
08,2014,  71.50,   20.50,   28.6
08,2014,  71.50,   21.50,   28.8
08,2014,  71.50,   22.50,   28.8
08,2014,  71.50,   23.50,   29.3
08,2014,  71.50,   24.50,   30.4
08,2014,  71.50,   25.50,   31.2
08,2014,  72.50,   19.50,   30.9
08,2014,  72.50,   20.50,   30.5
08,2014,  72.50,   21.50,   29.9
08,2014,  72.50,   22.50,   29.3
08,2014,  72.50,   23.50,   29.3
08,2014,  72.50,   24.50,   30.2
08,2014,  72.50,   25.50,   31.3
08,2014,  73.50,   19.50,   31.6
08,2014,  73.50,   20.50,   31.3
08,2014,  73.50,   21.50,   31.0
08,2014,  73.50,   22.50,   30.5
08,2014,  73.50,   23.50,   30.1
08,2014,  73.50,   24.50,   30.4
08,2014,  73.50,   25.50,   30.9
08,2014,  74.50,   19.50,   31.7
08,2014,  74.50,   20.50,   31.2
08,2014,  74.50,   21.50,   30.6
08,2014,  74.50,   22.50,   30.3
08,2014,  74.50,   23.50,   30.2
08,2014,  74.50,   24.50,   30.9
08,2014,  74.50,   25.50,   31.7
09,2014,  68.50,   19.50,   29.5
09,2014,  68.50,   20.50,   29.3
09,2014,  68.50,   21.50,   29.7
09,2014,  68.50,   22.50,   29.7
09,2014,  68.50,   23.50,   29.5
09,2014,  68.50,   24.50,   29.8
09,2014,  68.50,   25.50,   30.7
09,2014,  69.50,   19.50,   30.7
09,2014,  69.50,   20.50,   30.2
09,2014,  69.50,   21.50,   30.2
09,2014,  69.50,   22.50,   30.3
09,2014,  69.50,   23.50,   30.1
09,2014,  69.50,   24.50,   29.8
09,2014,  69.50,   25.50,   29.9
09,2014,  70.50,   19.50,   30.9
09,2014,  70.50,   20.50,   30.5
09,2014,  70.50,   21.50,   30.4
09,2014,  70.50,   22.50,   30.4
09,2014,  70.50,   23.50,   30.0
09,2014,  70.50,   24.50,   29.6
09,2014,  70.50,   25.50,   29.7
09,2014,  71.50,   19.50,   31.1
09,2014,  71.50,   20.50,   31.0
09,2014,  71.50,   21.50,   30.1
09,2014,  71.50,   22.50,   29.4
09,2014,  71.50,   23.50,   29.4
09,2014,  71.50,   24.50,   29.7
09,2014,  71.50,   25.50,   30.2
09,2014,  72.50,   19.50,   29.3
09,2014,  72.50,   20.50,   29.2
09,2014,  72.50,   21.50,   28.8
09,2014,  72.50,   22.50,   28.1
09,2014,  72.50,   23.50,   28.2
09,2014,  72.50,   24.50,   28.7
09,2014,  72.50,   25.50,   29.3
09,2014,  73.50,   19.50,   29.8
09,2014,  73.50,   20.50,   30.1
09,2014,  73.50,   21.50,   29.5
09,2014,  73.50,   22.50,   28.9
09,2014,  73.50,   23.50,   27.8
09,2014,  73.50,   24.50,   27.5
09,2014,  73.50,   25.50,   28.0
09,2014,  74.50,   19.50,   30.7
09,2014,  74.50,   20.50,   30.5
09,2014,  74.50,   21.50,   31.4
09,2014,  74.50,   22.50,   31.3
09,2014,  74.50,   23.50,   30.8
09,2014,  74.50,   24.50,   30.1
09,2014,  74.50,   25.50,   28.9
10,2014,  68.50,   19.50,   34.5
10,2014,  68.50,   20.50,   34.8
10,2014,  68.50,   21.50,   34.6
10,2014,  68.50,   22.50,   34.4
10,2014,  68.50,   23.50,   34.2
10,2014,  68.50,   24.50,   34.4
10,2014,  68.50,   25.50,   34.6
10,2014,  69.50,   19.50,   34.8
10,2014,  69.50,   20.50,   35.1
10,2014,  69.50,   21.50,   34.8
10,2014,  69.50,   22.50,   34.5
10,2014,  69.50,   23.50,   34.2
10,2014,  69.50,   24.50,   34.5
10,2014,  69.50,   25.50,   34.6
10,2014,  70.50,   19.50,   35.0
10,2014,  70.50,   20.50,   35.1
10,2014,  70.50,   21.50,   34.6
10,2014,  70.50,   22.50,   34.1
10,2014,  70.50,   23.50,   34.0
10,2014,  70.50,   24.50,   34.4
10,2014,  70.50,   25.50,   34.7
10,2014,  71.50,   19.50,   34.4
10,2014,  71.50,   20.50,   34.7
10,2014,  71.50,   21.50,   34.4
10,2014,  71.50,   22.50,   34.3
10,2014,  71.50,   23.50,   34.2
10,2014,  71.50,   24.50,   34.7
10,2014,  71.50,   25.50,   35.1
10,2014,  72.50,   19.50,   34.1
10,2014,  72.50,   20.50,   34.4
10,2014,  72.50,   21.50,   34.3
10,2014,  72.50,   22.50,   34.2
10,2014,  72.50,   23.50,   34.3
10,2014,  72.50,   24.50,   34.8
10,2014,  72.50,   25.50,   35.4
10,2014,  73.50,   19.50,   33.6
10,2014,  73.50,   20.50,   34.0
10,2014,  73.50,   21.50,   34.1
10,2014,  73.50,   22.50,   34.0
10,2014,  73.50,   23.50,   34.2
10,2014,  73.50,   24.50,   34.8
10,2014,  73.50,   25.50,   35.2
10,2014,  74.50,   19.50,   32.8
10,2014,  74.50,   20.50,   33.4
10,2014,  74.50,   21.50,   33.7
10,2014,  74.50,   22.50,   33.8
10,2014,  74.50,   23.50,   34.0
10,2014,  74.50,   24.50,   34.7
10,2014,  74.50,   25.50,   35.1
11,2014,  68.50,   19.50,   32.3
11,2014,  68.50,   20.50,   32.7
11,2014,  68.50,   21.50,   33.3
11,2014,  68.50,   22.50,   32.9
11,2014,  68.50,   23.50,   32.4
11,2014,  68.50,   24.50,   31.9
11,2014,  68.50,   25.50,   31.6
11,2014,  69.50,   19.50,   32.4
11,2014,  69.50,   20.50,   32.6
11,2014,  69.50,   21.50,   32.8
11,2014,  69.50,   22.50,   33.0
11,2014,  69.50,   23.50,   32.8
11,2014,  69.50,   24.50,   32.5
11,2014,  69.50,   25.50,   32.1
11,2014,  70.50,   19.50,   33.0
11,2014,  70.50,   20.50,   32.6
11,2014,  70.50,   21.50,   33.0
11,2014,  70.50,   22.50,   33.0
11,2014,  70.50,   23.50,   33.1
11,2014,  70.50,   24.50,   32.7
11,2014,  70.50,   25.50,   32.3
11,2014,  71.50,   19.50,   32.6
11,2014,  71.50,   20.50,   32.6
11,2014,  71.50,   21.50,   32.5
11,2014,  71.50,   22.50,   32.7
11,2014,  71.50,   23.50,   32.8
11,2014,  71.50,   24.50,   32.9
11,2014,  71.50,   25.50,   32.5
11,2014,  72.50,   19.50,   31.5
11,2014,  72.50,   20.50,   32.9
11,2014,  72.50,   21.50,   32.9
11,2014,  72.50,   22.50,   32.7
11,2014,  72.50,   23.50,   32.6
11,2014,  72.50,   24.50,   32.7
11,2014,  72.50,   25.50,   32.6
11,2014,  73.50,   19.50,   30.5
11,2014,  73.50,   20.50,   31.6
11,2014,  73.50,   21.50,   32.9
11,2014,  73.50,   22.50,   32.8
11,2014,  73.50,   23.50,   32.6
11,2014,  73.50,   24.50,   32.3
11,2014,  73.50,   25.50,   32.3
11,2014,  74.50,   19.50,   30.3
11,2014,  74.50,   20.50,   30.3
11,2014,  74.50,   21.50,   31.3
11,2014,  74.50,   22.50,   32.4
11,2014,  74.50,   23.50,   32.2
11,2014,  74.50,   24.50,   32.1
11,2014,  74.50,   25.50,   31.8
12,2014,  68.50,   19.50,   31.1
12,2014,  68.50,   20.50,   31.1
12,2014,  68.50,   21.50,   30.5
12,2014,  68.50,   22.50,   29.8
12,2014,  68.50,   23.50,   29.4
12,2014,  68.50,   24.50,   28.9
12,2014,  68.50,   25.50,   28.5
12,2014,  69.50,   19.50,   30.9
12,2014,  69.50,   20.50,   30.6
12,2014,  69.50,   21.50,   29.9
12,2014,  69.50,   22.50,   29.2
12,2014,  69.50,   23.50,   28.8
12,2014,  69.50,   24.50,   28.3
12,2014,  69.50,   25.50,   27.8
12,2014,  70.50,   19.50,   30.5
12,2014,  70.50,   20.50,   30.4
12,2014,  70.50,   21.50,   29.8
12,2014,  70.50,   22.50,   29.2
12,2014,  70.50,   23.50,   28.9
12,2014,  70.50,   24.50,   28.5
12,2014,  70.50,   25.50,   28.0
12,2014,  71.50,   19.50,   30.2
12,2014,  71.50,   20.50,   30.0
12,2014,  71.50,   21.50,   29.4
12,2014,  71.50,   22.50,   28.8
12,2014,  71.50,   23.50,   28.3
12,2014,  71.50,   24.50,   27.9
12,2014,  71.50,   25.50,   27.3
12,2014,  72.50,   19.50,   30.1
12,2014,  72.50,   20.50,   29.9
12,2014,  72.50,   21.50,   29.2
12,2014,  72.50,   22.50,   28.2
12,2014,  72.50,   23.50,   27.7
12,2014,  72.50,   24.50,   27.1
12,2014,  72.50,   25.50,   26.8
12,2014,  73.50,   19.50,   30.3
12,2014,  73.50,   20.50,   30.0
12,2014,  73.50,   21.50,   29.1
12,2014,  73.50,   22.50,   28.1
12,2014,  73.50,   23.50,   27.6
12,2014,  73.50,   24.50,   27.0
12,2014,  73.50,   25.50,   26.3
12,2014,  74.50,   19.50,   30.6
12,2014,  74.50,   20.50,   30.2
12,2014,  74.50,   21.50,   29.4
12,2014,  74.50,   22.50,   28.4
12,2014,  74.50,   23.50,   27.8
12,2014,  74.50,   24.50,   27.2
12,2014,  74.50,   25.50,   26.6
