mm,yy,Longitude,Latitude,Temperature
02,2017,  73.50,   24.50,   10.6
02,2017,  73.50,   25.50,   11.6
02,2017,  74.50,   19.50,   23.9
02,2017,  74.50,   20.50,   23.5
02,2017,  74.50,   21.50,   21.8
02,2017,  74.50,   22.50,   19.6
02,2017,  74.50,   23.50,   16.9
02,2017,  74.50,   24.50,   15.2
02,2017,  74.50,   25.50,   13.7
03,2017,  68.50,   19.50,   35.5
03,2017,  68.50,   20.50,   35.5
03,2017,  68.50,   21.50,   35.1
03,2017,  68.50,   22.50,   34.4
03,2017,  68.50,   23.50,   32.9
03,2017,  68.50,   24.50,   31.9
03,2017,  68.50,   25.50,   30.8
03,2017,  69.50,   19.50,   35.7
03,2017,  69.50,   20.50,   35.4
03,2017,  69.50,   21.50,   34.8
03,2017,  69.50,   22.50,   33.7
03,2017,  69.50,   23.50,   32.3
03,2017,  69.50,   24.50,   31.4
03,2017,  69.50,   25.50,   30.6
03,2017,  70.50,   19.50,   35.1
03,2017,  70.50,   20.50,   34.6
03,2017,  70.50,   21.50,   33.8
03,2017,  70.50,   22.50,   32.7
03,2017,  70.50,   23.50,   31.2
03,2017,  70.50,   24.50,   30.6
03,2017,  70.50,   25.50,   30.0
03,2017,  71.50,   19.50,   35.0
03,2017,  71.50,   20.50,   34.2
03,2017,  71.50,   21.50,   33.2
03,2017,  71.50,   22.50,   32.2
03,2017,  71.50,   23.50,   30.9
03,2017,  71.50,   24.50,   30.3
03,2017,  71.50,   25.50,   29.8
03,2017,  72.50,   19.50,   34.5
03,2017,  72.50,   20.50,   33.9
03,2017,  72.50,   21.50,   33.0
03,2017,  72.50,   22.50,   32.1
03,2017,  72.50,   23.50,   31.2
03,2017,  72.50,   24.50,   30.9
03,2017,  72.50,   25.50,   30.5
03,2017,  73.50,   19.50,   34.3
03,2017,  73.50,   20.50,   33.9
03,2017,  73.50,   21.50,   33.2
03,2017,  73.50,   22.50,   32.4
03,2017,  73.50,   23.50,   31.6
03,2017,  73.50,   24.50,   31.2
03,2017,  73.50,   25.50,   30.7
03,2017,  74.50,   19.50,   33.3
03,2017,  74.50,   20.50,   32.4
03,2017,  74.50,   21.50,   31.2
03,2017,  74.50,   22.50,   30.6
03,2017,  74.50,   23.50,   30.4
03,2017,  74.50,   24.50,   30.6
03,2017,  74.50,   25.50,   30.4
04,2017,  68.50,   19.50,   37.8
04,2017,  68.50,   20.50,   39.0
04,2017,  68.50,   21.50,   38.6
04,2017,  68.50,   22.50,   38.4
04,2017,  68.50,   23.50,   38.4
04,2017,  68.50,   24.50,   38.0
04,2017,  68.50,   25.50,   37.4
04,2017,  69.50,   19.50,   37.3
04,2017,  69.50,   20.50,   37.4
04,2017,  69.50,   21.50,   38.2
04,2017,  69.50,   22.50,   38.0
04,2017,  69.50,   23.50,   38.2
04,2017,  69.50,   24.50,   38.4
04,2017,  69.50,   25.50,   37.9
04,2017,  70.50,   19.50,   37.5
04,2017,  70.50,   20.50,   37.5
04,2017,  70.50,   21.50,   38.1
04,2017,  70.50,   22.50,   38.7
04,2017,  70.50,   23.50,   38.1
04,2017,  70.50,   24.50,   38.1
04,2017,  70.50,   25.50,   38.1
04,2017,  71.50,   19.50,   37.6
04,2017,  71.50,   20.50,   37.5
04,2017,  71.50,   21.50,   37.8
04,2017,  71.50,   22.50,   37.8
04,2017,  71.50,   23.50,   38.4
04,2017,  71.50,   24.50,   38.0
04,2017,  71.50,   25.50,   38.2
04,2017,  72.50,   19.50,   37.9
04,2017,  72.50,   20.50,   38.6
04,2017,  72.50,   21.50,   38.3
04,2017,  72.50,   22.50,   38.9
04,2017,  72.50,   23.50,   38.4
04,2017,  72.50,   24.50,   38.6
04,2017,  72.50,   25.50,   38.1
04,2017,  73.50,   19.50,   36.0
04,2017,  73.50,   20.50,   37.4
04,2017,  73.50,   21.50,   38.2
04,2017,  73.50,   22.50,   38.2
04,2017,  73.50,   23.50,   38.6
04,2017,  73.50,   24.50,   37.8
04,2017,  73.50,   25.50,   38.0
04,2017,  74.50,   19.50,   36.0
04,2017,  74.50,   20.50,   36.7
04,2017,  74.50,   21.50,   37.9
04,2017,  74.50,   22.50,   38.6
04,2017,  74.50,   23.50,   38.8
04,2017,  74.50,   24.50,   38.9
04,2017,  74.50,   25.50,   38.0
05,2017,  68.50,   19.50,   39.3
05,2017,  68.50,   20.50,   39.3
05,2017,  68.50,   21.50,   38.9
05,2017,  68.50,   22.50,   38.4
05,2017,  68.50,   23.50,   37.8
05,2017,  68.50,   24.50,   37.8
05,2017,  68.50,   25.50,   37.3
05,2017,  69.50,   19.50,   39.7
05,2017,  69.50,   20.50,   39.9
05,2017,  69.50,   21.50,   39.7
05,2017,  69.50,   22.50,   39.4
05,2017,  69.50,   23.50,   38.9
05,2017,  69.50,   24.50,   38.8
05,2017,  69.50,   25.50,   38.3
05,2017,  70.50,   19.50,   40.1
05,2017,  70.50,   20.50,   40.3
05,2017,  70.50,   21.50,   40.2
05,2017,  70.50,   22.50,   39.7
05,2017,  70.50,   23.50,   38.9
05,2017,  70.50,   24.50,   38.5
05,2017,  70.50,   25.50,   37.7
05,2017,  71.50,   19.50,   40.8
05,2017,  71.50,   20.50,   41.1
05,2017,  71.50,   21.50,   40.7
05,2017,  71.50,   22.50,   40.2
05,2017,  71.50,   23.50,   39.1
05,2017,  71.50,   24.50,   38.8
05,2017,  71.50,   25.50,   38.1
05,2017,  72.50,   19.50,   40.4
05,2017,  72.50,   20.50,   40.6
05,2017,  72.50,   21.50,   40.4
05,2017,  72.50,   22.50,   40.2
05,2017,  72.50,   23.50,   39.3
05,2017,  72.50,   24.50,   39.1
05,2017,  72.50,   25.50,   38.5
05,2017,  73.50,   19.50,   39.9
05,2017,  73.50,   20.50,   40.2
05,2017,  73.50,   21.50,   40.1
05,2017,  73.50,   22.50,   39.9
05,2017,  73.50,   23.50,   39.4
05,2017,  73.50,   24.50,   39.5
05,2017,  73.50,   25.50,   39.0
05,2017,  74.50,   19.50,   40.5
05,2017,  74.50,   20.50,   40.5
05,2017,  74.50,   21.50,   40.5
05,2017,  74.50,   22.50,   40.4
05,2017,  74.50,   23.50,   39.8
05,2017,  74.50,   24.50,   39.8
05,2017,  74.50,   25.50,   39.2
06,2017,  68.50,   19.50,   37.8
06,2017,  68.50,   20.50,   38.8
06,2017,  68.50,   21.50,   38.8
06,2017,  68.50,   22.50,   38.9
06,2017,  68.50,   23.50,   39.2
06,2017,  68.50,   24.50,   39.0
06,2017,  68.50,   25.50,   38.8
06,2017,  69.50,   19.50,   38.1
06,2017,  69.50,   20.50,   38.2
06,2017,  69.50,   21.50,   39.3
06,2017,  69.50,   22.50,   39.6
06,2017,  69.50,   23.50,   40.0
06,2017,  69.50,   24.50,   40.5
06,2017,  69.50,   25.50,   40.4
06,2017,  70.50,   19.50,   37.1
06,2017,  70.50,   20.50,   37.0
06,2017,  70.50,   21.50,   36.8
06,2017,  70.50,   22.50,   38.3
06,2017,  70.50,   23.50,   38.7
06,2017,  70.50,   24.50,   39.5
06,2017,  70.50,   25.50,   40.3
06,2017,  71.50,   19.50,   37.5
06,2017,  71.50,   20.50,   38.1
06,2017,  71.50,   21.50,   37.5
06,2017,  71.50,   22.50,   36.8
06,2017,  71.50,   23.50,   37.5
06,2017,  71.50,   24.50,   37.9
06,2017,  71.50,   25.50,   38.6
06,2017,  72.50,   19.50,   35.2
06,2017,  72.50,   20.50,   35.8
06,2017,  72.50,   21.50,   35.9
06,2017,  72.50,   22.50,   36.1
06,2017,  72.50,   23.50,   35.7
06,2017,  72.50,   24.50,   36.4
06,2017,  72.50,   25.50,   36.7
06,2017,  73.50,   19.50,   29.4
06,2017,  73.50,   20.50,   30.0
06,2017,  73.50,   21.50,   31.3
06,2017,  73.50,   22.50,   32.1
06,2017,  73.50,   23.50,   32.6
06,2017,  73.50,   24.50,   33.2
06,2017,  73.50,   25.50,   34.5
06,2017,  74.50,   19.50,   31.3
06,2017,  74.50,   20.50,   30.3
06,2017,  74.50,   21.50,   30.7
06,2017,  74.50,   22.50,   31.4
06,2017,  74.50,   23.50,   31.7
06,2017,  74.50,   24.50,   32.4
06,2017,  74.50,   25.50,   32.4
07,2017,  68.50,   19.50,   30.2
07,2017,  68.50,   20.50,   30.6
07,2017,  68.50,   21.50,   30.7
07,2017,  68.50,   22.50,   30.4
07,2017,  68.50,   23.50,   30.7
07,2017,  68.50,   24.50,   31.9
07,2017,  68.50,   25.50,   32.6
07,2017,  69.50,   19.50,   30.7
07,2017,  69.50,   20.50,   30.8
07,2017,  69.50,   21.50,   30.6
07,2017,  69.50,   22.50,   30.5
07,2017,  69.50,   23.50,   30.8
07,2017,  69.50,   24.50,   31.9
07,2017,  69.50,   25.50,   32.6
07,2017,  70.50,   19.50,   31.4
07,2017,  70.50,   20.50,   31.1
07,2017,  70.50,   21.50,   30.7
07,2017,  70.50,   22.50,   30.4
07,2017,  70.50,   23.50,   30.6
07,2017,  70.50,   24.50,   31.5
07,2017,  70.50,   25.50,   32.0
07,2017,  71.50,   19.50,   31.8
07,2017,  71.50,   20.50,   31.9
07,2017,  71.50,   21.50,   31.6
07,2017,  71.50,   22.50,   31.2
07,2017,  71.50,   23.50,   31.1
07,2017,  71.50,   24.50,   31.5
07,2017,  71.50,   25.50,   31.7
07,2017,  72.50,   19.50,   32.4
07,2017,  72.50,   20.50,   32.8
07,2017,  72.50,   21.50,   32.5
07,2017,  72.50,   22.50,   32.1
07,2017,  72.50,   23.50,   31.9
07,2017,  72.50,   24.50,   32.5
07,2017,  72.50,   25.50,   32.8
07,2017,  73.50,   19.50,   32.6
07,2017,  73.50,   20.50,   33.4
07,2017,  73.50,   21.50,   33.3
07,2017,  73.50,   22.50,   33.1
07,2017,  73.50,   23.50,   33.1
07,2017,  73.50,   24.50,   33.6
07,2017,  73.50,   25.50,   33.9
07,2017,  74.50,   19.50,   33.2
07,2017,  74.50,   20.50,   33.8
07,2017,  74.50,   21.50,   33.9
07,2017,  74.50,   22.50,   33.9
07,2017,  74.50,   23.50,   33.5
07,2017,  74.50,   24.50,   33.9
07,2017,  74.50,   25.50,   34.1
08,2017,  68.50,   19.50,   32.3
08,2017,  68.50,   20.50,   32.4
08,2017,  68.50,   21.50,   32.1
08,2017,  68.50,   22.50,   31.6
08,2017,  68.50,   23.50,   31.3
08,2017,  68.50,   24.50,   31.6
08,2017,  68.50,   25.50,   32.0
08,2017,  69.50,   19.50,   32.0
08,2017,  69.50,   20.50,   31.8
08,2017,  69.50,   21.50,   31.4
08,2017,  69.50,   22.50,   31.1
08,2017,  69.50,   23.50,   31.0
08,2017,  69.50,   24.50,   31.4
08,2017,  69.50,   25.50,   31.8
08,2017,  70.50,   19.50,   31.5
08,2017,  70.50,   20.50,   31.5
08,2017,  70.50,   21.50,   31.3
08,2017,  70.50,   22.50,   31.1
08,2017,  70.50,   23.50,   31.2
08,2017,  70.50,   24.50,   31.7
08,2017,  70.50,   25.50,   32.2
08,2017,  71.50,   19.50,   30.7
08,2017,  71.50,   20.50,   30.8
08,2017,  71.50,   21.50,   30.5
08,2017,  71.50,   22.50,   30.5
08,2017,  71.50,   23.50,   30.9
08,2017,  71.50,   24.50,   32.0
08,2017,  71.50,   25.50,   33.0
08,2017,  72.50,   19.50,   31.2
08,2017,  72.50,   20.50,   31.2
08,2017,  72.50,   21.50,   31.0
08,2017,  72.50,   22.50,   30.7
08,2017,  72.50,   23.50,   31.0
08,2017,  72.50,   24.50,   31.9
08,2017,  72.50,   25.50,   32.7
08,2017,  73.50,   19.50,   31.0
08,2017,  73.50,   20.50,   31.0
08,2017,  73.50,   21.50,   30.9
08,2017,  73.50,   22.50,   30.8
08,2017,  73.50,   23.50,   31.1
08,2017,  73.50,   24.50,   31.9
08,2017,  73.50,   25.50,   32.6
08,2017,  74.50,   19.50,   30.4
08,2017,  74.50,   20.50,   30.8
08,2017,  74.50,   21.50,   31.0
08,2017,  74.50,   22.50,   31.1
08,2017,  74.50,   23.50,   31.2
08,2017,  74.50,   24.50,   31.8
08,2017,  74.50,   25.50,   32.1
09,2017,  68.50,   19.50,   31.9
09,2017,  68.50,   20.50,   32.1
09,2017,  68.50,   21.50,   31.9
09,2017,  68.50,   22.50,   31.3
09,2017,  68.50,   23.50,   31.0
09,2017,  68.50,   24.50,   30.7
09,2017,  68.50,   25.50,   30.8
09,2017,  69.50,   19.50,   33.0
09,2017,  69.50,   20.50,   32.4
09,2017,  69.50,   21.50,   32.2
09,2017,  69.50,   22.50,   32.2
09,2017,  69.50,   23.50,   31.9
09,2017,  69.50,   24.50,   31.9
09,2017,  69.50,   25.50,   31.6
09,2017,  70.50,   19.50,   33.3
09,2017,  70.50,   20.50,   32.6
09,2017,  70.50,   21.50,   32.1
09,2017,  70.50,   22.50,   32.5
09,2017,  70.50,   23.50,   32.4
09,2017,  70.50,   24.50,   32.4
09,2017,  70.50,   25.50,   32.6
09,2017,  71.50,   19.50,   31.3
09,2017,  71.50,   20.50,   31.7
09,2017,  71.50,   21.50,   31.5
09,2017,  71.50,   22.50,   31.8
09,2017,  71.50,   23.50,   32.5
09,2017,  71.50,   24.50,   32.6
09,2017,  71.50,   25.50,   32.8
09,2017,  72.50,   19.50,   30.9
09,2017,  72.50,   20.50,   30.8
09,2017,  72.50,   21.50,   30.6
09,2017,  72.50,   22.50,   30.1
09,2017,  72.50,   23.50,   31.0
09,2017,  72.50,   24.50,   32.1
09,2017,  72.50,   25.50,   32.4
09,2017,  73.50,   19.50,   30.9
09,2017,  73.50,   20.50,   31.8
09,2017,  73.50,   21.50,   32.5
09,2017,  73.50,   22.50,   32.5
09,2017,  73.50,   23.50,   32.3
09,2017,  73.50,   24.50,   32.4
09,2017,  73.50,   25.50,   32.9
09,2017,  74.50,   19.50,   30.8
09,2017,  74.50,   20.50,   30.7
09,2017,  74.50,   21.50,   31.7
09,2017,  74.50,   22.50,   32.4
09,2017,  74.50,   23.50,   32.2
09,2017,  74.50,   24.50,   32.2
09,2017,  74.50,   25.50,   31.9
10,2017,  68.50,   19.50,   32.8
10,2017,  68.50,   20.50,   33.5
10,2017,  68.50,   21.50,   33.6
10,2017,  68.50,   22.50,   33.8
10,2017,  68.50,   23.50,   33.7
10,2017,  68.50,   24.50,   33.9
10,2017,  68.50,   25.50,   34.0
10,2017,  69.50,   19.50,   32.7
10,2017,  69.50,   20.50,   33.5
10,2017,  69.50,   21.50,   33.5
10,2017,  69.50,   22.50,   33.8
10,2017,  69.50,   23.50,   33.9
10,2017,  69.50,   24.50,   34.3
10,2017,  69.50,   25.50,   34.6
10,2017,  70.50,   19.50,   33.3
10,2017,  70.50,   20.50,   34.3
10,2017,  70.50,   21.50,   34.3
10,2017,  70.50,   22.50,   34.3
10,2017,  70.50,   23.50,   34.3
10,2017,  70.50,   24.50,   34.7
10,2017,  70.50,   25.50,   35.0
10,2017,  71.50,   19.50,   32.8
10,2017,  71.50,   20.50,   33.9
10,2017,  71.50,   21.50,   34.2
10,2017,  71.50,   22.50,   34.3
10,2017,  71.50,   23.50,   34.4
10,2017,  71.50,   24.50,   35.1
10,2017,  71.50,   25.50,   35.5
10,2017,  72.50,   19.50,   31.9
10,2017,  72.50,   20.50,   32.9
10,2017,  72.50,   21.50,   33.5
10,2017,  72.50,   22.50,   33.9
10,2017,  72.50,   23.50,   34.4
10,2017,  72.50,   24.50,   35.3
10,2017,  72.50,   25.50,   35.8
10,2017,  73.50,   19.50,   32.5
10,2017,  73.50,   20.50,   33.5
10,2017,  73.50,   21.50,   33.9
10,2017,  73.50,   22.50,   34.1
10,2017,  73.50,   23.50,   34.4
10,2017,  73.50,   24.50,   35.0
10,2017,  73.50,   25.50,   35.3
10,2017,  74.50,   19.50,   31.8
10,2017,  74.50,   20.50,   32.8
10,2017,  74.50,   21.50,   33.4
10,2017,  74.50,   22.50,   33.6
10,2017,  74.50,   23.50,   34.2
10,2017,  74.50,   24.50,   35.1
10,2017,  74.50,   25.50,   35.3
11,2017,  68.50,   19.50,   31.2
11,2017,  68.50,   20.50,   31.7
11,2017,  68.50,   21.50,   32.3
11,2017,  68.50,   22.50,   32.4
11,2017,  68.50,   23.50,   31.9
11,2017,  68.50,   24.50,   31.7
11,2017,  68.50,   25.50,   31.6
11,2017,  69.50,   19.50,   30.6
11,2017,  69.50,   20.50,   30.9
11,2017,  69.50,   21.50,   31.3
11,2017,  69.50,   22.50,   32.0
11,2017,  69.50,   23.50,   32.2
11,2017,  69.50,   24.50,   31.9
11,2017,  69.50,   25.50,   31.6
11,2017,  70.50,   19.50,   30.8
11,2017,  70.50,   20.50,   30.7
11,2017,  70.50,   21.50,   31.0
11,2017,  70.50,   22.50,   31.3
11,2017,  70.50,   23.50,   31.9
11,2017,  70.50,   24.50,   32.1
11,2017,  70.50,   25.50,   31.9
11,2017,  71.50,   19.50,   30.7
11,2017,  71.50,   20.50,   31.2
11,2017,  71.50,   21.50,   31.2
11,2017,  71.50,   22.50,   31.5
11,2017,  71.50,   23.50,   31.9
11,2017,  71.50,   24.50,   32.2
11,2017,  71.50,   25.50,   32.3
11,2017,  72.50,   19.50,   29.5
11,2017,  72.50,   20.50,   31.7
11,2017,  72.50,   21.50,   32.1
11,2017,  72.50,   22.50,   32.1
11,2017,  72.50,   23.50,   32.3
11,2017,  72.50,   24.50,   32.6
11,2017,  72.50,   25.50,   32.8
11,2017,  73.50,   19.50,   28.7
11,2017,  73.50,   20.50,   30.0
11,2017,  73.50,   21.50,   32.0
11,2017,  73.50,   22.50,   32.2
11,2017,  73.50,   23.50,   32.1
11,2017,  73.50,   24.50,   32.0
11,2017,  73.50,   25.50,   32.2
11,2017,  74.50,   19.50,   29.0
11,2017,  74.50,   20.50,   29.3
11,2017,  74.50,   21.50,   30.7
11,2017,  74.50,   22.50,   32.3
11,2017,  74.50,   23.50,   32.2
11,2017,  74.50,   24.50,   32.0
11,2017,  74.50,   25.50,   31.8
12,2017,  68.50,   19.50,   29.2
12,2017,  68.50,   20.50,   29.4
12,2017,  68.50,   21.50,   28.7
12,2017,  68.50,   22.50,   27.9
12,2017,  68.50,   23.50,   27.6
12,2017,  68.50,   24.50,   27.4
12,2017,  68.50,   25.50,   27.2
12,2017,  69.50,   19.50,   29.1
12,2017,  69.50,   20.50,   28.9
12,2017,  69.50,   21.50,   28.3
12,2017,  69.50,   22.50,   27.5
12,2017,  69.50,   23.50,   27.1
12,2017,  69.50,   24.50,   26.8
12,2017,  69.50,   25.50,   26.7
12,2017,  70.50,   19.50,   29.1
12,2017,  70.50,   20.50,   28.5
12,2017,  70.50,   21.50,   27.6
12,2017,  70.50,   22.50,   26.9
12,2017,  70.50,   23.50,   26.3
12,2017,  70.50,   24.50,   26.2
12,2017,  70.50,   25.50,   26.1
12,2017,  71.50,   19.50,   27.5
12,2017,  71.50,   20.50,   26.8
12,2017,  71.50,   21.50,   26.2
12,2017,  71.50,   22.50,   25.6
12,2017,  71.50,   23.50,   25.0
12,2017,  71.50,   24.50,   24.8
12,2017,  71.50,   25.50,   24.7
12,2017,  72.50,   19.50,   28.7
12,2017,  72.50,   20.50,   27.6
12,2017,  72.50,   21.50,   26.5
12,2017,  72.50,   22.50,   25.4
12,2017,  72.50,   23.50,   24.5
12,2017,  72.50,   24.50,   24.3
12,2017,  72.50,   25.50,   24.4
12,2017,  73.50,   19.50,   28.9
12,2017,  73.50,   20.50,   28.3
12,2017,  73.50,   21.50,   27.3
12,2017,  73.50,   22.50,   26.6
12,2017,  73.50,   23.50,   26.0
12,2017,  73.50,   24.50,   25.9
12,2017,  73.50,   25.50,   25.9
12,2017,  74.50,   19.50,   29.2
12,2017,  74.50,   20.50,   28.4
12,2017,  74.50,   21.50,   27.5
12,2017,  74.50,   22.50,   27.2
12,2017,  74.50,   23.50,   27.0
12,2017,  74.50,   24.50,   27.1
12,2017,  74.50,   25.50,   27.0
