mm,yy,Longitude,Latitude,Temperature
04,2013,  70.50,   23.50,   22.1
04,2013,  70.50,   24.50,   21.8
04,2013,  70.50,   25.50,   21.8
04,2013,  71.50,   19.50,   23.9
04,2013,  71.50,   20.50,   23.5
04,2013,  71.50,   21.50,   22.4
04,2013,  71.50,   22.50,   21.8
04,2013,  71.50,   23.50,   21.7
04,2013,  71.50,   24.50,   21.9
04,2013,  71.50,   25.50,   21.9
04,2013,  72.50,   19.50,   24.0
04,2013,  72.50,   20.50,   24.1
04,2013,  72.50,   21.50,   23.6
04,2013,  72.50,   22.50,   22.2
04,2013,  72.50,   23.50,   21.8
04,2013,  72.50,   24.50,   21.5
04,2013,  72.50,   25.50,   21.7
04,2013,  73.50,   19.50,   22.6
04,2013,  73.50,   20.50,   23.1
04,2013,  73.50,   21.50,   23.4
04,2013,  73.50,   22.50,   23.2
04,2013,  73.50,   23.50,   22.3
04,2013,  73.50,   24.50,   21.9
04,2013,  73.50,   25.50,   21.9
04,2013,  74.50,   19.50,   23.5
04,2013,  74.50,   20.50,   23.2
04,2013,  74.50,   21.50,   23.9
04,2013,  74.50,   22.50,   24.3
04,2013,  74.50,   23.50,   23.9
04,2013,  74.50,   24.50,   23.3
04,2013,  74.50,   25.50,   22.8
05,2013,  68.50,   19.50,   26.9
05,2013,  68.50,   20.50,   26.8
05,2013,  68.50,   21.50,   26.0
05,2013,  68.50,   22.50,   25.2
05,2013,  68.50,   23.50,   24.1
05,2013,  68.50,   24.50,   23.6
05,2013,  68.50,   25.50,   23.0
05,2013,  69.50,   19.50,   26.5
05,2013,  69.50,   20.50,   26.1
05,2013,  69.50,   21.50,   25.3
05,2013,  69.50,   22.50,   24.4
05,2013,  69.50,   23.50,   23.3
05,2013,  69.50,   24.50,   22.8
05,2013,  69.50,   25.50,   22.0
05,2013,  70.50,   19.50,   25.9
05,2013,  70.50,   20.50,   25.9
05,2013,  70.50,   21.50,   25.4
05,2013,  70.50,   22.50,   24.5
05,2013,  70.50,   23.50,   23.6
05,2013,  70.50,   24.50,   23.2
05,2013,  70.50,   25.50,   22.4
05,2013,  71.50,   19.50,   26.7
05,2013,  71.50,   20.50,   26.5
05,2013,  71.50,   21.50,   26.0
05,2013,  71.50,   22.50,   25.1
05,2013,  71.50,   23.50,   24.1
05,2013,  71.50,   24.50,   24.0
05,2013,  71.50,   25.50,   23.5
05,2013,  72.50,   19.50,   26.6
05,2013,  72.50,   20.50,   26.7
05,2013,  72.50,   21.50,   26.6
05,2013,  72.50,   22.50,   25.9
05,2013,  72.50,   23.50,   24.9
05,2013,  72.50,   24.50,   24.5
05,2013,  72.50,   25.50,   23.9
05,2013,  73.50,   19.50,   26.7
05,2013,  73.50,   20.50,   26.8
05,2013,  73.50,   21.50,   26.4
05,2013,  73.50,   22.50,   25.8
05,2013,  73.50,   23.50,   24.9
05,2013,  73.50,   24.50,   24.6
05,2013,  73.50,   25.50,   24.0
05,2013,  74.50,   19.50,   27.2
05,2013,  74.50,   20.50,   26.9
05,2013,  74.50,   21.50,   26.5
05,2013,  74.50,   22.50,   25.8
05,2013,  74.50,   23.50,   24.9
05,2013,  74.50,   24.50,   24.7
05,2013,  74.50,   25.50,   24.2
06,2013,  68.50,   19.50,   25.1
06,2013,  68.50,   20.50,   26.1
06,2013,  68.50,   21.50,   26.5
06,2013,  68.50,   22.50,   26.5
06,2013,  68.50,   23.50,   26.5
06,2013,  68.50,   24.50,   26.0
06,2013,  68.50,   25.50,   25.7
06,2013,  69.50,   19.50,   24.8
06,2013,  69.50,   20.50,   25.0
06,2013,  69.50,   21.50,   25.7
06,2013,  69.50,   22.50,   26.4
06,2013,  69.50,   23.50,   26.5
06,2013,  69.50,   24.50,   26.7
06,2013,  69.50,   25.50,   26.6
06,2013,  70.50,   19.50,   24.3
06,2013,  70.50,   20.50,   24.0
06,2013,  70.50,   21.50,   23.8
06,2013,  70.50,   22.50,   24.4
06,2013,  70.50,   23.50,   25.1
06,2013,  70.50,   24.50,   25.7
06,2013,  70.50,   25.50,   26.4
06,2013,  71.50,   19.50,   24.6
06,2013,  71.50,   20.50,   24.9
06,2013,  71.50,   21.50,   24.6
06,2013,  71.50,   22.50,   24.5
06,2013,  71.50,   23.50,   24.8
06,2013,  71.50,   24.50,   25.3
06,2013,  71.50,   25.50,   25.7
06,2013,  72.50,   19.50,   23.8
06,2013,  72.50,   20.50,   24.0
06,2013,  72.50,   21.50,   24.0
06,2013,  72.50,   22.50,   23.4
06,2013,  72.50,   23.50,   24.0
06,2013,  72.50,   24.50,   24.8
06,2013,  72.50,   25.50,   25.5
06,2013,  73.50,   19.50,   22.2
06,2013,  73.50,   20.50,   23.3
06,2013,  73.50,   21.50,   24.3
06,2013,  73.50,   22.50,   24.3
06,2013,  73.50,   23.50,   24.0
06,2013,  73.50,   24.50,   23.6
06,2013,  73.50,   25.50,   24.0
06,2013,  74.50,   19.50,   21.5
06,2013,  74.50,   20.50,   21.2
06,2013,  74.50,   21.50,   22.3
06,2013,  74.50,   22.50,   23.5
06,2013,  74.50,   23.50,   23.4
06,2013,  74.50,   24.50,   23.6
06,2013,  74.50,   25.50,   23.5
07,2013,  68.50,   19.50,   23.9
07,2013,  68.50,   20.50,   24.1
07,2013,  68.50,   21.50,   24.1
07,2013,  68.50,   22.50,   24.1
07,2013,  68.50,   23.50,   24.2
07,2013,  68.50,   24.50,   24.9
07,2013,  68.50,   25.50,   25.1
07,2013,  69.50,   19.50,   23.8
07,2013,  69.50,   20.50,   24.2
07,2013,  69.50,   21.50,   24.6
07,2013,  69.50,   22.50,   24.6
07,2013,  69.50,   23.50,   24.6
07,2013,  69.50,   24.50,   25.2
07,2013,  69.50,   25.50,   25.4
07,2013,  70.50,   19.50,   23.4
07,2013,  70.50,   20.50,   23.8
07,2013,  70.50,   21.50,   24.2
07,2013,  70.50,   22.50,   24.3
07,2013,  70.50,   23.50,   24.4
07,2013,  70.50,   24.50,   25.0
07,2013,  70.50,   25.50,   25.3
07,2013,  71.50,   19.50,   23.0
07,2013,  71.50,   20.50,   23.3
07,2013,  71.50,   21.50,   23.7
07,2013,  71.50,   22.50,   23.7
07,2013,  71.50,   23.50,   24.0
07,2013,  71.50,   24.50,   24.8
07,2013,  71.50,   25.50,   25.2
07,2013,  72.50,   19.50,   23.8
07,2013,  72.50,   20.50,   24.1
07,2013,  72.50,   21.50,   24.4
07,2013,  72.50,   22.50,   24.4
07,2013,  72.50,   23.50,   24.4
07,2013,  72.50,   24.50,   25.0
07,2013,  72.50,   25.50,   25.2
07,2013,  73.50,   19.50,   23.6
07,2013,  73.50,   20.50,   24.1
07,2013,  73.50,   21.50,   24.5
07,2013,  73.50,   22.50,   24.7
07,2013,  73.50,   23.50,   24.8
07,2013,  73.50,   24.50,   25.3
07,2013,  73.50,   25.50,   25.7
07,2013,  74.50,   19.50,   23.5
07,2013,  74.50,   20.50,   24.1
07,2013,  74.50,   21.50,   24.7
07,2013,  74.50,   22.50,   24.8
07,2013,  74.50,   23.50,   24.9
07,2013,  74.50,   24.50,   25.2
07,2013,  74.50,   25.50,   25.4
08,2013,  68.50,   19.50,   22.1
08,2013,  68.50,   20.50,   22.8
08,2013,  68.50,   21.50,   23.6
08,2013,  68.50,   22.50,   23.8
08,2013,  68.50,   23.50,   24.0
08,2013,  68.50,   24.50,   24.8
08,2013,  68.50,   25.50,   25.2
08,2013,  69.50,   19.50,   22.5
08,2013,  69.50,   20.50,   22.8
08,2013,  69.50,   21.50,   23.3
08,2013,  69.50,   22.50,   23.5
08,2013,  69.50,   23.50,   23.7
08,2013,  69.50,   24.50,   24.5
08,2013,  69.50,   25.50,   25.3
08,2013,  70.50,   19.50,   23.2
08,2013,  70.50,   20.50,   23.4
08,2013,  70.50,   21.50,   23.8
08,2013,  70.50,   22.50,   23.9
08,2013,  70.50,   23.50,   24.0
08,2013,  70.50,   24.50,   24.7
08,2013,  70.50,   25.50,   25.4
08,2013,  71.50,   19.50,   23.2
08,2013,  71.50,   20.50,   23.7
08,2013,  71.50,   21.50,   24.2
08,2013,  71.50,   22.50,   24.3
08,2013,  71.50,   23.50,   24.2
08,2013,  71.50,   24.50,   24.6
08,2013,  71.50,   25.50,   25.0
08,2013,  72.50,   19.50,   22.6
08,2013,  72.50,   20.50,   23.3
08,2013,  72.50,   21.50,   23.8
08,2013,  72.50,   22.50,   23.9
08,2013,  72.50,   23.50,   23.9
08,2013,  72.50,   24.50,   24.2
08,2013,  72.50,   25.50,   24.6
08,2013,  73.50,   19.50,   23.0
08,2013,  73.50,   20.50,   23.6
08,2013,  73.50,   21.50,   24.1
08,2013,  73.50,   22.50,   24.2
08,2013,  73.50,   23.50,   24.1
08,2013,  73.50,   24.50,   24.4
08,2013,  73.50,   25.50,   24.6
08,2013,  74.50,   19.50,   23.4
08,2013,  74.50,   20.50,   23.9
08,2013,  74.50,   21.50,   24.2
08,2013,  74.50,   22.50,   24.1
08,2013,  74.50,   23.50,   24.0
08,2013,  74.50,   24.50,   24.3
08,2013,  74.50,   25.50,   24.6
09,2013,  68.50,   19.50,   23.4
09,2013,  68.50,   20.50,   23.2
09,2013,  68.50,   21.50,   23.7
09,2013,  68.50,   22.50,   23.9
09,2013,  68.50,   23.50,   24.2
09,2013,  68.50,   24.50,   24.1
09,2013,  68.50,   25.50,   24.1
09,2013,  69.50,   19.50,   23.0
09,2013,  69.50,   20.50,   23.0
09,2013,  69.50,   21.50,   23.1
09,2013,  69.50,   22.50,   23.5
09,2013,  69.50,   23.50,   23.5
09,2013,  69.50,   24.50,   23.7
09,2013,  69.50,   25.50,   23.8
09,2013,  70.50,   19.50,   22.8
09,2013,  70.50,   20.50,   22.4
09,2013,  70.50,   21.50,   22.4
09,2013,  70.50,   22.50,   22.7
09,2013,  70.50,   23.50,   23.2
09,2013,  70.50,   24.50,   23.4
09,2013,  70.50,   25.50,   23.7
09,2013,  71.50,   19.50,   22.8
09,2013,  71.50,   20.50,   22.7
09,2013,  71.50,   21.50,   22.2
09,2013,  71.50,   22.50,   22.4
09,2013,  71.50,   23.50,   22.7
09,2013,  71.50,   24.50,   23.2
09,2013,  71.50,   25.50,   23.4
09,2013,  72.50,   19.50,   24.2
09,2013,  72.50,   20.50,   24.3
09,2013,  72.50,   21.50,   24.5
09,2013,  72.50,   22.50,   24.1
09,2013,  72.50,   23.50,   24.2
09,2013,  72.50,   24.50,   24.4
09,2013,  72.50,   25.50,   24.2
09,2013,  73.50,   19.50,   21.5
09,2013,  73.50,   20.50,   22.6
09,2013,  73.50,   21.50,   23.2
09,2013,  73.50,   22.50,   22.9
09,2013,  73.50,   23.50,   22.5
09,2013,  73.50,   24.50,   22.6
09,2013,  73.50,   25.50,   22.7
09,2013,  74.50,   19.50,   21.1
09,2013,  74.50,   20.50,   20.9
09,2013,  74.50,   21.50,   21.8
09,2013,  74.50,   22.50,   22.5
09,2013,  74.50,   23.50,   22.2
09,2013,  74.50,   24.50,   22.3
09,2013,  74.50,   25.50,   22.4
10,2013,  68.50,   19.50,   23.0
10,2013,  68.50,   20.50,   23.4
10,2013,  68.50,   21.50,   23.7
10,2013,  68.50,   22.50,   23.6
10,2013,  68.50,   23.50,   23.4
10,2013,  68.50,   24.50,   23.7
10,2013,  68.50,   25.50,   23.7
10,2013,  69.50,   19.50,   22.7
10,2013,  69.50,   20.50,   23.2
10,2013,  69.50,   21.50,   23.6
10,2013,  69.50,   22.50,   23.4
10,2013,  69.50,   23.50,   23.3
10,2013,  69.50,   24.50,   23.6
10,2013,  69.50,   25.50,   23.6
10,2013,  70.50,   19.50,   22.6
10,2013,  70.50,   20.50,   23.1
10,2013,  70.50,   21.50,   23.4
10,2013,  70.50,   22.50,   23.2
10,2013,  70.50,   23.50,   23.0
10,2013,  70.50,   24.50,   23.2
10,2013,  70.50,   25.50,   23.0
10,2013,  71.50,   19.50,   22.4
10,2013,  71.50,   20.50,   23.0
10,2013,  71.50,   21.50,   23.4
10,2013,  71.50,   22.50,   23.2
10,2013,  71.50,   23.50,   22.9
10,2013,  71.50,   24.50,   23.1
10,2013,  71.50,   25.50,   23.0
10,2013,  72.50,   19.50,   22.5
10,2013,  72.50,   20.50,   23.1
10,2013,  72.50,   21.50,   23.3
10,2013,  72.50,   22.50,   23.1
10,2013,  72.50,   23.50,   22.7
10,2013,  72.50,   24.50,   22.9
10,2013,  72.50,   25.50,   22.7
10,2013,  73.50,   19.50,   22.7
10,2013,  73.50,   20.50,   23.0
10,2013,  73.50,   21.50,   23.3
10,2013,  73.50,   22.50,   23.1
10,2013,  73.50,   23.50,   22.8
10,2013,  73.50,   24.50,   23.0
10,2013,  73.50,   25.50,   22.9
10,2013,  74.50,   19.50,   22.9
10,2013,  74.50,   20.50,   23.1
10,2013,  74.50,   21.50,   23.3
10,2013,  74.50,   22.50,   23.1
10,2013,  74.50,   23.50,   22.8
10,2013,  74.50,   24.50,   23.1
10,2013,  74.50,   25.50,   23.0
11,2013,  68.50,   19.50,   20.0
11,2013,  68.50,   20.50,   18.6
11,2013,  68.50,   21.50,   18.5
11,2013,  68.50,   22.50,   18.2
11,2013,  68.50,   23.50,   17.9
11,2013,  68.50,   24.50,   17.6
11,2013,  68.50,   25.50,   17.3
11,2013,  69.50,   19.50,   21.3
11,2013,  69.50,   20.50,   20.4
11,2013,  69.50,   21.50,   19.0
11,2013,  69.50,   22.50,   18.9
11,2013,  69.50,   23.50,   18.5
11,2013,  69.50,   24.50,   18.3
11,2013,  69.50,   25.50,   17.9
11,2013,  70.50,   19.50,   22.0
11,2013,  70.50,   20.50,   20.8
11,2013,  70.50,   21.50,   20.2
11,2013,  70.50,   22.50,   19.0
11,2013,  70.50,   23.50,   19.1
11,2013,  70.50,   24.50,   18.5
11,2013,  70.50,   25.50,   18.2
11,2013,  71.50,   19.50,   21.7
11,2013,  71.50,   20.50,   21.0
11,2013,  71.50,   21.50,   19.7
11,2013,  71.50,   22.50,   19.1
11,2013,  71.50,   23.50,   18.4
11,2013,  71.50,   24.50,   18.8
11,2013,  71.50,   25.50,   18.4
11,2013,  72.50,   19.50,   20.9
11,2013,  72.50,   20.50,   20.9
11,2013,  72.50,   21.50,   20.3
11,2013,  72.50,   22.50,   18.9
11,2013,  72.50,   23.50,   18.7
11,2013,  72.50,   24.50,   18.2
11,2013,  72.50,   25.50,   18.6
11,2013,  73.50,   19.50,   20.3
11,2013,  73.50,   20.50,   20.6
11,2013,  73.50,   21.50,   20.7
11,2013,  73.50,   22.50,   20.0
11,2013,  73.50,   23.50,   18.9
11,2013,  73.50,   24.50,   18.5
11,2013,  73.50,   25.50,   18.1
11,2013,  74.50,   19.50,   20.8
11,2013,  74.50,   20.50,   20.2
11,2013,  74.50,   21.50,   20.6
11,2013,  74.50,   22.50,   20.7
11,2013,  74.50,   23.50,   20.0
11,2013,  74.50,   24.50,   19.3
11,2013,  74.50,   25.50,   19.0
12,2013,  68.50,   19.50,   18.4
12,2013,  68.50,   20.50,   17.8
12,2013,  68.50,   21.50,   16.0
12,2013,  68.50,   22.50,   14.2
12,2013,  68.50,   23.50,   13.0
12,2013,  68.50,   24.50,   12.5
12,2013,  68.50,   25.50,   12.0
12,2013,  69.50,   19.50,   17.6
12,2013,  69.50,   20.50,   16.8
12,2013,  69.50,   21.50,   15.4
12,2013,  69.50,   22.50,   14.1
12,2013,  69.50,   23.50,   13.1
12,2013,  69.50,   24.50,   12.7
12,2013,  69.50,   25.50,   12.3
12,2013,  70.50,   19.50,   17.1
12,2013,  70.50,   20.50,   16.5
12,2013,  70.50,   21.50,   15.4
12,2013,  70.50,   22.50,   14.2
12,2013,  70.50,   23.50,   13.4
12,2013,  70.50,   24.50,   13.0
12,2013,  70.50,   25.50,   12.6
12,2013,  71.50,   19.50,   15.7
12,2013,  71.50,   20.50,   16.0
12,2013,  71.50,   21.50,   15.2
12,2013,  71.50,   22.50,   13.9
12,2013,  71.50,   23.50,   12.9
12,2013,  71.50,   24.50,   12.4
12,2013,  71.50,   25.50,   11.8
12,2013,  72.50,   19.50,   14.0
12,2013,  72.50,   20.50,   14.0
12,2013,  72.50,   21.50,   13.1
12,2013,  72.50,   22.50,   12.0
12,2013,  72.50,   23.50,   11.5
12,2013,  72.50,   24.50,   11.3
12,2013,  72.50,   25.50,   10.9
12,2013,  73.50,   19.50,   12.3
12,2013,  73.50,   20.50,   12.5
12,2013,  73.50,   21.50,   12.2
12,2013,  73.50,   22.50,   11.5
12,2013,  73.50,   23.50,   11.1
12,2013,  73.50,   24.50,   11.0
12,2013,  73.50,   25.50,   10.8
12,2013,  74.50,   19.50,   12.2
12,2013,  74.50,   20.50,   12.2
12,2013,  74.50,   21.50,   12.2
12,2013,  74.50,   22.50,   11.5
12,2013,  74.50,   23.50,   11.3
12,2013,  74.50,   24.50,   11.3
12,2013,  74.50,   25.50,   11.1
