mm,yy,Longitude,Latitude,Temperature
06,2011,  72.50,   23.50,   35.2
06,2011,  72.50,   24.50,   36.5
06,2011,  72.50,   25.50,   37.1
06,2011,  73.50,   19.50,   31.5
06,2011,  73.50,   20.50,   32.5
06,2011,  73.50,   21.50,   33.1
06,2011,  73.50,   22.50,   33.8
06,2011,  73.50,   23.50,   34.1
06,2011,  73.50,   24.50,   34.1
06,2011,  73.50,   25.50,   35.4
06,2011,  74.50,   19.50,   32.1
06,2011,  74.50,   20.50,   31.6
06,2011,  74.50,   21.50,   32.5
06,2011,  74.50,   22.50,   33.2
06,2011,  74.50,   23.50,   33.7
06,2011,  74.50,   24.50,   34.6
06,2011,  74.50,   25.50,   34.5
07,2011,  68.50,   19.50,   34.2
07,2011,  68.50,   20.50,   34.5
07,2011,  68.50,   21.50,   34.2
07,2011,  68.50,   22.50,   33.8
07,2011,  68.50,   23.50,   33.3
07,2011,  68.50,   24.50,   33.6
07,2011,  68.50,   25.50,   33.5
07,2011,  69.50,   19.50,   33.2
07,2011,  69.50,   20.50,   33.6
07,2011,  69.50,   21.50,   33.4
07,2011,  69.50,   22.50,   33.3
07,2011,  69.50,   23.50,   33.2
07,2011,  69.50,   24.50,   33.8
07,2011,  69.50,   25.50,   33.9
07,2011,  70.50,   19.50,   32.3
07,2011,  70.50,   20.50,   33.1
07,2011,  70.50,   21.50,   33.2
07,2011,  70.50,   22.50,   33.4
07,2011,  70.50,   23.50,   33.4
07,2011,  70.50,   24.50,   33.9
07,2011,  70.50,   25.50,   34.0
07,2011,  71.50,   19.50,   30.3
07,2011,  71.50,   20.50,   31.5
07,2011,  71.50,   21.50,   31.9
07,2011,  71.50,   22.50,   32.2
07,2011,  71.50,   23.50,   32.7
07,2011,  71.50,   24.50,   33.6
07,2011,  71.50,   25.50,   34.0
07,2011,  72.50,   19.50,   30.3
07,2011,  72.50,   20.50,   31.6
07,2011,  72.50,   21.50,   32.1
07,2011,  72.50,   22.50,   32.2
07,2011,  72.50,   23.50,   32.5
07,2011,  72.50,   24.50,   33.4
07,2011,  72.50,   25.50,   33.8
07,2011,  73.50,   19.50,   29.6
07,2011,  73.50,   20.50,   30.5
07,2011,  73.50,   21.50,   31.2
07,2011,  73.50,   22.50,   32.0
07,2011,  73.50,   23.50,   32.8
07,2011,  73.50,   24.50,   33.9
07,2011,  73.50,   25.50,   34.4
07,2011,  74.50,   19.50,   29.8
07,2011,  74.50,   20.50,   30.0
07,2011,  74.50,   21.50,   30.4
07,2011,  74.50,   22.50,   30.9
07,2011,  74.50,   23.50,   31.6
07,2011,  74.50,   24.50,   33.1
07,2011,  74.50,   25.50,   33.9
08,2011,  68.50,   19.50,   31.7
08,2011,  68.50,   20.50,   32.2
08,2011,  68.50,   21.50,   32.4
08,2011,  68.50,   22.50,   32.4
08,2011,  68.50,   23.50,   32.5
08,2011,  68.50,   24.50,   33.3
08,2011,  68.50,   25.50,   34.1
08,2011,  69.50,   19.50,   29.4
08,2011,  69.50,   20.50,   30.1
08,2011,  69.50,   21.50,   30.5
08,2011,  69.50,   22.50,   31.0
08,2011,  69.50,   23.50,   31.6
08,2011,  69.50,   24.50,   32.6
08,2011,  69.50,   25.50,   33.4
08,2011,  70.50,   19.50,   29.3
08,2011,  70.50,   20.50,   29.8
08,2011,  70.50,   21.50,   30.2
08,2011,  70.50,   22.50,   30.5
08,2011,  70.50,   23.50,   30.9
08,2011,  70.50,   24.50,   31.9
08,2011,  70.50,   25.50,   32.6
08,2011,  71.50,   19.50,   30.3
08,2011,  71.50,   20.50,   30.5
08,2011,  71.50,   21.50,   30.5
08,2011,  71.50,   22.50,   30.6
08,2011,  71.50,   23.50,   30.7
08,2011,  71.50,   24.50,   31.4
08,2011,  71.50,   25.50,   31.9
08,2011,  72.50,   19.50,   29.8
08,2011,  72.50,   20.50,   30.1
08,2011,  72.50,   21.50,   30.1
08,2011,  72.50,   22.50,   30.0
08,2011,  72.50,   23.50,   30.1
08,2011,  72.50,   24.50,   31.0
08,2011,  72.50,   25.50,   31.3
08,2011,  73.50,   19.50,   30.2
08,2011,  73.50,   20.50,   30.1
08,2011,  73.50,   21.50,   29.8
08,2011,  73.50,   22.50,   29.4
08,2011,  73.50,   23.50,   29.5
08,2011,  73.50,   24.50,   30.5
08,2011,  73.50,   25.50,   31.3
08,2011,  74.50,   19.50,   30.1
08,2011,  74.50,   20.50,   29.8
08,2011,  74.50,   21.50,   29.0
08,2011,  74.50,   22.50,   28.6
08,2011,  74.50,   23.50,   28.7
08,2011,  74.50,   24.50,   29.9
08,2011,  74.50,   25.50,   30.8
09,2011,  68.50,   19.50,   29.6
09,2011,  68.50,   20.50,   29.6
09,2011,  68.50,   21.50,   30.0
09,2011,  68.50,   22.50,   30.1
09,2011,  68.50,   23.50,   30.0
09,2011,  68.50,   24.50,   30.0
09,2011,  68.50,   25.50,   30.5
09,2011,  69.50,   19.50,   29.7
09,2011,  69.50,   20.50,   29.5
09,2011,  69.50,   21.50,   30.0
09,2011,  69.50,   22.50,   30.7
09,2011,  69.50,   23.50,   30.9
09,2011,  69.50,   24.50,   30.7
09,2011,  69.50,   25.50,   30.8
09,2011,  70.50,   19.50,   31.1
09,2011,  70.50,   20.50,   30.2
09,2011,  70.50,   21.50,   30.0
09,2011,  70.50,   22.50,   30.1
09,2011,  70.50,   23.50,   30.2
09,2011,  70.50,   24.50,   30.2
09,2011,  70.50,   25.50,   30.4
09,2011,  71.50,   19.50,   31.6
09,2011,  71.50,   20.50,   31.5
09,2011,  71.50,   21.50,   30.6
09,2011,  71.50,   22.50,   30.0
09,2011,  71.50,   23.50,   29.9
09,2011,  71.50,   24.50,   30.1
09,2011,  71.50,   25.50,   30.2
09,2011,  72.50,   19.50,   31.0
09,2011,  72.50,   20.50,   31.4
09,2011,  72.50,   21.50,   31.3
09,2011,  72.50,   22.50,   30.6
09,2011,  72.50,   23.50,   30.0
09,2011,  72.50,   24.50,   29.9
09,2011,  72.50,   25.50,   29.2
09,2011,  73.50,   19.50,   30.0
09,2011,  73.50,   20.50,   30.7
09,2011,  73.50,   21.50,   31.1
09,2011,  73.50,   22.50,   31.3
09,2011,  73.50,   23.50,   30.8
09,2011,  73.50,   24.50,   30.3
09,2011,  73.50,   25.50,   30.1
09,2011,  74.50,   19.50,   30.8
09,2011,  74.50,   20.50,   30.3
09,2011,  74.50,   21.50,   30.9
09,2011,  74.50,   22.50,   31.3
09,2011,  74.50,   23.50,   31.2
09,2011,  74.50,   24.50,   31.3
09,2011,  74.50,   25.50,   30.6
10,2011,  68.50,   19.50,   33.4
10,2011,  68.50,   20.50,   33.2
10,2011,  68.50,   21.50,   33.1
10,2011,  68.50,   22.50,   32.9
10,2011,  68.50,   23.50,   32.6
10,2011,  68.50,   24.50,   32.9
10,2011,  68.50,   25.50,   33.2
10,2011,  69.50,   19.50,   33.2
10,2011,  69.50,   20.50,   33.2
10,2011,  69.50,   21.50,   33.0
10,2011,  69.50,   22.50,   32.7
10,2011,  69.50,   23.50,   32.3
10,2011,  69.50,   24.50,   32.7
10,2011,  69.50,   25.50,   33.1
10,2011,  70.50,   19.50,   32.0
10,2011,  70.50,   20.50,   32.7
10,2011,  70.50,   21.50,   33.0
10,2011,  70.50,   22.50,   32.7
10,2011,  70.50,   23.50,   32.4
10,2011,  70.50,   24.50,   32.7
10,2011,  70.50,   25.50,   33.1
10,2011,  71.50,   19.50,   33.3
10,2011,  71.50,   20.50,   33.5
10,2011,  71.50,   21.50,   33.3
10,2011,  71.50,   22.50,   33.0
10,2011,  71.50,   23.50,   32.8
10,2011,  71.50,   24.50,   33.3
10,2011,  71.50,   25.50,   33.8
10,2011,  72.50,   19.50,   33.5
10,2011,  72.50,   20.50,   33.5
10,2011,  72.50,   21.50,   33.3
10,2011,  72.50,   22.50,   33.2
10,2011,  72.50,   23.50,   33.1
10,2011,  72.50,   24.50,   33.7
10,2011,  72.50,   25.50,   34.1
10,2011,  73.50,   19.50,   33.5
10,2011,  73.50,   20.50,   33.7
10,2011,  73.50,   21.50,   33.5
10,2011,  73.50,   22.50,   33.4
10,2011,  73.50,   23.50,   33.4
10,2011,  73.50,   24.50,   33.9
10,2011,  73.50,   25.50,   34.3
10,2011,  74.50,   19.50,   33.3
10,2011,  74.50,   20.50,   33.5
10,2011,  74.50,   21.50,   33.6
10,2011,  74.50,   22.50,   33.6
10,2011,  74.50,   23.50,   33.5
10,2011,  74.50,   24.50,   34.0
10,2011,  74.50,   25.50,   34.3
11,2011,  68.50,   19.50,   31.7
11,2011,  68.50,   20.50,   32.1
11,2011,  68.50,   21.50,   32.7
11,2011,  68.50,   22.50,   32.5
11,2011,  68.50,   23.50,   32.1
11,2011,  68.50,   24.50,   31.5
11,2011,  68.50,   25.50,   30.9
11,2011,  69.50,   19.50,   31.3
11,2011,  69.50,   20.50,   31.6
11,2011,  69.50,   21.50,   32.1
11,2011,  69.50,   22.50,   32.8
11,2011,  69.50,   23.50,   32.7
11,2011,  69.50,   24.50,   32.4
11,2011,  69.50,   25.50,   31.8
11,2011,  70.50,   19.50,   31.9
11,2011,  70.50,   20.50,   31.9
11,2011,  70.50,   21.50,   32.2
11,2011,  70.50,   22.50,   32.4
11,2011,  70.50,   23.50,   33.0
11,2011,  70.50,   24.50,   33.0
11,2011,  70.50,   25.50,   32.6
11,2011,  71.50,   19.50,   32.5
11,2011,  71.50,   20.50,   32.5
11,2011,  71.50,   21.50,   32.4
11,2011,  71.50,   22.50,   32.4
11,2011,  71.50,   23.50,   32.7
11,2011,  71.50,   24.50,   33.3
11,2011,  71.50,   25.50,   33.5
11,2011,  72.50,   19.50,   31.5
11,2011,  72.50,   20.50,   33.2
11,2011,  72.50,   21.50,   33.3
11,2011,  72.50,   22.50,   33.1
11,2011,  72.50,   23.50,   33.2
11,2011,  72.50,   24.50,   33.6
11,2011,  72.50,   25.50,   33.9
11,2011,  73.50,   19.50,   30.3
11,2011,  73.50,   20.50,   31.7
11,2011,  73.50,   21.50,   33.1
11,2011,  73.50,   22.50,   33.2
11,2011,  73.50,   23.50,   33.1
11,2011,  73.50,   24.50,   33.0
11,2011,  73.50,   25.50,   33.5
11,2011,  74.50,   19.50,   29.8
11,2011,  74.50,   20.50,   30.4
11,2011,  74.50,   21.50,   31.8
11,2011,  74.50,   22.50,   33.3
11,2011,  74.50,   23.50,   33.2
11,2011,  74.50,   24.50,   33.1
11,2011,  74.50,   25.50,   32.8
12,2011,  68.50,   19.50,   30.3
12,2011,  68.50,   20.50,   30.1
12,2011,  68.50,   21.50,   29.5
12,2011,  68.50,   22.50,   28.9
12,2011,  68.50,   23.50,   28.8
12,2011,  68.50,   24.50,   28.8
12,2011,  68.50,   25.50,   28.5
12,2011,  69.50,   19.50,   30.8
12,2011,  69.50,   20.50,   30.8
12,2011,  69.50,   21.50,   30.2
12,2011,  69.50,   22.50,   29.7
12,2011,  69.50,   23.50,   29.4
12,2011,  69.50,   24.50,   29.2
12,2011,  69.50,   25.50,   28.6
12,2011,  70.50,   19.50,   31.8
12,2011,  70.50,   20.50,   31.7
12,2011,  70.50,   21.50,   31.2
12,2011,  70.50,   22.50,   30.7
12,2011,  70.50,   23.50,   29.9
12,2011,  70.50,   24.50,   29.4
12,2011,  70.50,   25.50,   28.7
12,2011,  71.50,   19.50,   32.0
12,2011,  71.50,   20.50,   31.8
12,2011,  71.50,   21.50,   31.2
12,2011,  71.50,   22.50,   30.7
12,2011,  71.50,   23.50,   30.0
12,2011,  71.50,   24.50,   29.4
12,2011,  71.50,   25.50,   28.6
12,2011,  72.50,   19.50,   31.6
12,2011,  72.50,   20.50,   31.5
12,2011,  72.50,   21.50,   31.0
12,2011,  72.50,   22.50,   30.5
12,2011,  72.50,   23.50,   29.8
12,2011,  72.50,   24.50,   29.1
12,2011,  72.50,   25.50,   28.6
12,2011,  73.50,   19.50,   31.1
12,2011,  73.50,   20.50,   31.1
12,2011,  73.50,   21.50,   30.6
12,2011,  73.50,   22.50,   30.0
12,2011,  73.50,   23.50,   29.4
12,2011,  73.50,   24.50,   28.6
12,2011,  73.50,   25.50,   27.8
12,2011,  74.50,   19.50,   31.2
12,2011,  74.50,   20.50,   31.1
12,2011,  74.50,   21.50,   30.6
12,2011,  74.50,   22.50,   30.1
12,2011,  74.50,   23.50,   29.4
12,2011,  74.50,   24.50,   28.5
12,2011,  74.50,   25.50,   27.6
