mm,yy,Longitude,Latitude,Temperature
04,2019,  69.50,   24.50,   38.6
04,2019,  69.50,   25.50,   38.1
04,2019,  70.50,   19.50,   37.4
04,2019,  70.50,   20.50,   37.5
04,2019,  70.50,   21.50,   38.2
04,2019,  70.50,   22.50,   39.2
04,2019,  70.50,   23.50,   39.0
04,2019,  70.50,   24.50,   39.1
04,2019,  70.50,   25.50,   39.0
04,2019,  71.50,   19.50,   37.7
04,2019,  71.50,   20.50,   37.4
04,2019,  71.50,   21.50,   37.6
04,2019,  71.50,   22.50,   37.8
04,2019,  71.50,   23.50,   38.6
04,2019,  71.50,   24.50,   38.4
04,2019,  71.50,   25.50,   38.8
04,2019,  72.50,   19.50,   37.6
04,2019,  72.50,   20.50,   37.9
04,2019,  72.50,   21.50,   37.8
04,2019,  72.50,   22.50,   38.6
04,2019,  72.50,   23.50,   38.3
04,2019,  72.50,   24.50,   38.8
04,2019,  72.50,   25.50,   38.5
04,2019,  73.50,   19.50,   36.5
04,2019,  73.50,   20.50,   37.6
04,2019,  73.50,   21.50,   38.2
04,2019,  73.50,   22.50,   38.3
04,2019,  73.50,   23.50,   38.8
04,2019,  73.50,   24.50,   38.2
04,2019,  73.50,   25.50,   38.4
04,2019,  74.50,   19.50,   36.2
04,2019,  74.50,   20.50,   36.6
04,2019,  74.50,   21.50,   37.7
04,2019,  74.50,   22.50,   38.4
04,2019,  74.50,   23.50,   38.7
04,2019,  74.50,   24.50,   39.0
04,2019,  74.50,   25.50,   38.3
05,2019,  68.50,   19.50,   38.6
05,2019,  68.50,   20.50,   38.4
05,2019,  68.50,   21.50,   38.0
05,2019,  68.50,   22.50,   38.0
05,2019,  68.50,   23.50,   38.0
05,2019,  68.50,   24.50,   38.3
05,2019,  68.50,   25.50,   38.1
05,2019,  69.50,   19.50,   37.7
05,2019,  69.50,   20.50,   36.9
05,2019,  69.50,   21.50,   36.1
05,2019,  69.50,   22.50,   36.1
05,2019,  69.50,   23.50,   35.9
05,2019,  69.50,   24.50,   35.9
05,2019,  69.50,   25.50,   35.3
05,2019,  70.50,   19.50,   39.0
05,2019,  70.50,   20.50,   38.2
05,2019,  70.50,   21.50,   37.0
05,2019,  70.50,   22.50,   36.1
05,2019,  70.50,   23.50,   35.2
05,2019,  70.50,   24.50,   35.1
05,2019,  70.50,   25.50,   34.4
05,2019,  71.50,   19.50,   39.4
05,2019,  71.50,   20.50,   38.5
05,2019,  71.50,   21.50,   37.8
05,2019,  71.50,   22.50,   37.4
05,2019,  71.50,   23.50,   36.9
05,2019,  71.50,   24.50,   37.3
05,2019,  71.50,   25.50,   37.1
05,2019,  72.50,   19.50,   40.1
05,2019,  72.50,   20.50,   39.7
05,2019,  72.50,   21.50,   39.3
05,2019,  72.50,   22.50,   39.1
05,2019,  72.50,   23.50,   38.7
05,2019,  72.50,   24.50,   39.0
05,2019,  72.50,   25.50,   38.7
05,2019,  73.50,   19.50,   40.6
05,2019,  73.50,   20.50,   40.3
05,2019,  73.50,   21.50,   40.0
05,2019,  73.50,   22.50,   39.8
05,2019,  73.50,   23.50,   39.2
05,2019,  73.50,   24.50,   39.2
05,2019,  73.50,   25.50,   38.7
05,2019,  74.50,   19.50,   40.3
05,2019,  74.50,   20.50,   40.0
05,2019,  74.50,   21.50,   39.8
05,2019,  74.50,   22.50,   39.6
05,2019,  74.50,   23.50,   39.1
05,2019,  74.50,   24.50,   39.0
05,2019,  74.50,   25.50,   38.5
06,2019,  68.50,   19.50,   40.1
06,2019,  68.50,   20.50,   41.7
06,2019,  68.50,   21.50,   41.2
06,2019,  68.50,   22.50,   40.8
06,2019,  68.50,   23.50,   40.7
06,2019,  68.50,   24.50,   40.4
06,2019,  68.50,   25.50,   40.2
06,2019,  69.50,   19.50,   37.9
06,2019,  69.50,   20.50,   38.6
06,2019,  69.50,   21.50,   40.0
06,2019,  69.50,   22.50,   39.8
06,2019,  69.50,   23.50,   39.7
06,2019,  69.50,   24.50,   39.6
06,2019,  69.50,   25.50,   39.4
06,2019,  70.50,   19.50,   36.9
06,2019,  70.50,   20.50,   37.1
06,2019,  70.50,   21.50,   38.2
06,2019,  70.50,   22.50,   39.9
06,2019,  70.50,   23.50,   39.8
06,2019,  70.50,   24.50,   40.0
06,2019,  70.50,   25.50,   40.2
06,2019,  71.50,   19.50,   39.2
06,2019,  71.50,   20.50,   39.9
06,2019,  71.50,   21.50,   39.9
06,2019,  71.50,   22.50,   39.9
06,2019,  71.50,   23.50,   40.5
06,2019,  71.50,   24.50,   40.1
06,2019,  71.50,   25.50,   40.5
06,2019,  72.50,   19.50,   36.3
06,2019,  72.50,   20.50,   37.7
06,2019,  72.50,   21.50,   38.4
06,2019,  72.50,   22.50,   39.1
06,2019,  72.50,   23.50,   39.0
06,2019,  72.50,   24.50,   39.7
06,2019,  72.50,   25.50,   39.8
06,2019,  73.50,   19.50,   35.0
06,2019,  73.50,   20.50,   36.2
06,2019,  73.50,   21.50,   37.3
06,2019,  73.50,   22.50,   38.0
06,2019,  73.50,   23.50,   38.7
06,2019,  73.50,   24.50,   38.5
06,2019,  73.50,   25.50,   39.0
06,2019,  74.50,   19.50,   35.3
06,2019,  74.50,   20.50,   35.0
06,2019,  74.50,   21.50,   36.0
06,2019,  74.50,   22.50,   36.4
06,2019,  74.50,   23.50,   36.5
06,2019,  74.50,   24.50,   37.2
06,2019,  74.50,   25.50,   37.4
07,2019,  68.50,   19.50,   30.2
07,2019,  68.50,   20.50,   31.0
07,2019,  68.50,   21.50,   31.5
07,2019,  68.50,   22.50,   32.1
07,2019,  68.50,   23.50,   33.4
07,2019,  68.50,   24.50,   35.1
07,2019,  68.50,   25.50,   36.0
07,2019,  69.50,   19.50,   30.3
07,2019,  69.50,   20.50,   30.4
07,2019,  69.50,   21.50,   30.6
07,2019,  69.50,   22.50,   30.9
07,2019,  69.50,   23.50,   32.1
07,2019,  69.50,   24.50,   33.7
07,2019,  69.50,   25.50,   34.7
