01,01,2017	  72.50,   20.50,   20.5
01,01,2017	  73.50,   20.50,   20.1
02,01,2017	  72.50,   20.50,   20.7
02,01,2017	  73.50,   20.50,   20.2
03,01,2017	  72.50,   20.50,   20.7
03,01,2017	  73.50,   20.50,   20.3
04,01,2017	  72.50,   20.50,   19.7
04,01,2017	  73.50,   20.50,   19.7
05,01,2017	  72.50,   20.50,   20.5
05,01,2017	  73.50,   20.50,   20.3
06,01,2017	  72.50,   20.50,   20.5
06,01,2017	  73.50,   20.50,   20.2
07,01,2017	  72.50,   20.50,   20.4
07,01,2017	  73.50,   20.50,   20.2
08,01,2017	  72.50,   20.50,   19.6
08,01,2017	  73.50,   20.50,   19.4
09,01,2017	  72.50,   20.50,   19.1
09,01,2017	  73.50,   20.50,   18.8
10,01,2017	  72.50,   20.50,   19.1
10,01,2017	  73.50,   20.50,   18.8
11,01,2017	  72.50,   20.50,   20.5
11,01,2017	  73.50,   20.50,   20.1
12,01,2017	  72.50,   20.50,   20.6
12,01,2017	  73.50,   20.50,   20.3
13,01,2017	  72.50,   20.50,   21.1
13,01,2017	  73.50,   20.50,   20.7
14,01,2017	  72.50,   20.50,   21.0
14,01,2017	  73.50,   20.50,   20.6
15,01,2017	  72.50,   20.50,   20.4
15,01,2017	  73.50,   20.50,   20.1
16,01,2017	  72.50,   20.50,   21.1
16,01,2017	  73.50,   20.50,   20.7
17,01,2017	  72.50,   20.50,   19.5
17,01,2017	  73.50,   20.50,   19.2
18,01,2017	  72.50,   20.50,   19.1
18,01,2017	  73.50,   20.50,   18.9
19,01,2017	  72.50,   20.50,   19.6
19,01,2017	  73.50,   20.50,   19.4
20,01,2017	  72.50,   20.50,   21.2
20,01,2017	  73.50,   20.50,   20.4
21,01,2017	  72.50,   20.50,   23.1
21,01,2017	  73.50,   20.50,   22.8
22,01,2017	  72.50,   20.50,   22.0
22,01,2017	  73.50,   20.50,   21.6
23,01,2017	  72.50,   20.50,   21.1
23,01,2017	  73.50,   20.50,   20.9
24,01,2017	  72.50,   20.50,   21.2
24,01,2017	  73.50,   20.50,   20.9
25,01,2017	  72.50,   20.50,   22.1
25,01,2017	  73.50,   20.50,   21.4
26,01,2017	  72.50,   20.50,   22.8
26,01,2017	  73.50,   20.50,   22.2
27,01,2017	  72.50,   20.50,   23.0
27,01,2017	  73.50,   20.50,   22.6
28,01,2017	  72.50,   20.50,   22.9
28,01,2017	  73.50,   20.50,   22.5
29,01,2017	  72.50,   20.50,   22.9
29,01,2017	  73.50,   20.50,   22.4
30,01,2017	  72.50,   20.50,   21.9
30,01,2017	  73.50,   20.50,   21.4
31,01,2017	  72.50,   20.50,   21.5
31,01,2017	  73.50,   20.50,   21.1
01,02,2017	  72.50,   20.50,   19.9
01,02,2017	  73.50,   20.50,   19.8
02,02,2017	  72.50,   20.50,   20.2
02,02,2017	  73.50,   20.50,   20.0
