mm,yy,Longitude,Latitude,Temperature
04,2010,  69.50,   24.50,   23.1
04,2010,  69.50,   25.50,   22.6
04,2010,  70.50,   19.50,   24.3
04,2010,  70.50,   20.50,   23.6
04,2010,  70.50,   21.50,   22.9
04,2010,  70.50,   22.50,   22.7
04,2010,  70.50,   23.50,   22.6
04,2010,  70.50,   24.50,   22.4
04,2010,  70.50,   25.50,   22.6
04,2010,  71.50,   19.50,   24.8
04,2010,  71.50,   20.50,   24.7
04,2010,  71.50,   21.50,   24.1
04,2010,  71.50,   22.50,   23.5
04,2010,  71.50,   23.50,   23.2
04,2010,  71.50,   24.50,   22.7
04,2010,  71.50,   25.50,   22.3
04,2010,  72.50,   19.50,   24.0
04,2010,  72.50,   20.50,   24.5
04,2010,  72.50,   21.50,   24.5
04,2010,  72.50,   22.50,   23.9
04,2010,  72.50,   23.50,   23.5
04,2010,  72.50,   24.50,   23.2
04,2010,  72.50,   25.50,   22.8
04,2010,  73.50,   19.50,   23.7
04,2010,  73.50,   20.50,   24.2
04,2010,  73.50,   21.50,   24.8
04,2010,  73.50,   22.50,   24.7
04,2010,  73.50,   23.50,   24.1
04,2010,  73.50,   24.50,   23.9
04,2010,  73.50,   25.50,   23.7
04,2010,  74.50,   19.50,   24.0
04,2010,  74.50,   20.50,   23.7
04,2010,  74.50,   21.50,   24.2
04,2010,  74.50,   22.50,   25.0
04,2010,  74.50,   23.50,   24.9
04,2010,  74.50,   24.50,   24.6
04,2010,  74.50,   25.50,   24.5
05,2010,  68.50,   19.50,   25.2
05,2010,  68.50,   20.50,   25.9
05,2010,  68.50,   21.50,   26.2
05,2010,  68.50,   22.50,   26.0
05,2010,  68.50,   23.50,   25.2
05,2010,  68.50,   24.50,   25.0
05,2010,  68.50,   25.50,   24.4
05,2010,  69.50,   19.50,   25.4
05,2010,  69.50,   20.50,   26.3
05,2010,  69.50,   21.50,   26.2
05,2010,  69.50,   22.50,   25.7
05,2010,  69.50,   23.50,   25.1
05,2010,  69.50,   24.50,   25.1
05,2010,  69.50,   25.50,   24.9
05,2010,  70.50,   19.50,   23.9
05,2010,  70.50,   20.50,   24.6
05,2010,  70.50,   21.50,   24.9
05,2010,  70.50,   22.50,   24.9
05,2010,  70.50,   23.50,   24.9
05,2010,  70.50,   24.50,   25.3
05,2010,  70.50,   25.50,   25.2
05,2010,  71.50,   19.50,   25.6
05,2010,  71.50,   20.50,   25.8
05,2010,  71.50,   21.50,   25.6
05,2010,  71.50,   22.50,   25.2
05,2010,  71.50,   23.50,   24.9
05,2010,  71.50,   24.50,   25.2
05,2010,  71.50,   25.50,   25.4
05,2010,  72.50,   19.50,   25.2
05,2010,  72.50,   20.50,   25.4
05,2010,  72.50,   21.50,   25.1
05,2010,  72.50,   22.50,   24.9
05,2010,  72.50,   23.50,   24.8
05,2010,  72.50,   24.50,   25.1
05,2010,  72.50,   25.50,   25.3
05,2010,  73.50,   19.50,   26.4
05,2010,  73.50,   20.50,   26.5
05,2010,  73.50,   21.50,   26.1
05,2010,  73.50,   22.50,   25.6
05,2010,  73.50,   23.50,   25.1
05,2010,  73.50,   24.50,   25.3
05,2010,  73.50,   25.50,   25.1
05,2010,  74.50,   19.50,   26.1
05,2010,  74.50,   20.50,   25.8
05,2010,  74.50,   21.50,   25.2
05,2010,  74.50,   22.50,   24.5
05,2010,  74.50,   23.50,   24.0
05,2010,  74.50,   24.50,   24.1
05,2010,  74.50,   25.50,   23.8
06,2010,  68.50,   19.50,   26.7
06,2010,  68.50,   20.50,   27.6
06,2010,  68.50,   21.50,   28.2
06,2010,  68.50,   22.50,   28.4
